GEO_ID		CD114	USP_DEM_2016	USP_REP_2016	USP_OTH_2016	USP_MARGIN_2016	USS_DEM_2016	USS_REP_2016	USS_OTH_2016	USS_MARGIN_2016	USC_DEM_2016	USC_REP_2016	USC_OTH_2016	USC_MARGIN_2016	USP_DEM_2012	USP_REP_2012	USP_OTH_2012	USP_MARGIN_2012	USS_DEM_2012	USS_REP_2012	USS_OTH_2012	USS_MARGIN_2012	USC_DEM_2012	USC_REP_2012	USC_OTH_2012	USC_MARGIN_2012	USP_MARGIN_CHANGE	USS_MARGIN_CHANGE	USC_MARGIN_CHANGE		TOTALPOP_2010	TOTALPOP_2015	TOTALPOP_CHANGE			CENSUSAREA	POPDEN_2010	POPDEN_2015	POPDEN_CHANGE		NONWHITE_2010	NONWHITE_2015	NONWHITE_CHANGE	UNEMPLOY_2010	UNEMPLOY_2015	UNEMPLOY_CHANGE	COLLEGE_2010	COLLEGE_2015	COLLEGE_CHANGE	INC_2010	INC_2015	INC_CHANGE
1400000US42095018100		15	1415	2058	151	0.177428256	1377	2070	96	0.195596952	1182	2189	97	0.290369089	1358	1788	30	0.135390428	1405	1682	0	0.089731131	1196	1836	0	0.211081794	0.042037828	0.105865821	0.079287295		6041	6386	0.0571			18.785	321.5863721	339.9520894	5.710974996		10.4	9.1	-0.013	5.8	5.1	-0.007	31.9	32.7	0.008	81736	90731	0.110049427
1400000US42095018200		17	512.362	1179.617	65.687	0.379625594	540.469	1136.549	43.145	0.3465253	514.793	1129.021	0	0.37366028	590.045	980.719	32.164	0.243725233	612.081	926.817	0	0.204520378	515.018	964.247	0	0.303683924	0.135900361	0.142004922	0.069976356		3323	3491	0.0506			19.927	166.7586691	175.1894415	5.055672635		4.8	13.3	0.085	4.6	3.2	-0.014	16.5	13.9	-0.026	58023	58099	0.001309825
1400000US42095018300		17	687.638	1524.383	97.313	0.362331737	712.531	1467.451	56.855	0.337494417	730.207	1427.979	0	0.323314117	843.955	1179.281	22.836	0.163887683	869.919	1087.183	0	0.11101312	764.982	1120.753	0	0.188664367	0.198444054	0.226481297	0.13464975		5154	4936	-0.0423			23.792	216.6274378	207.464694	-4.229724495		5.7	13.5	0.078	10	10.9	0.009	18.1	18.9	0.008	61037	57394	-0.059685109
1400000US42097080100		10	473	1398	67	0.477296182	531	1288	110	0.392431312	461	1452	0	0.518034501	551	1192	20	0.363584799	567	1182	0	0.351629503	458	1264	0	0.468060395	0.113711383	0.040801809	0.049974106		4573	4353	-0.0481			40.685	112.4001475	106.9927492	-4.810846267		1.6	0.9	-0.007	3.7	5.5	0.018	14.6	17.5	0.029	54665	55905	0.022683618
1400000US42097080200		10	622	2111	108	0.524111228	712	1949	170	0.436948075	654	2147	0	0.53302392	767	1703	52	0.371134021	766	1721	1	0.383842444	645	1828	4	0.477593864	0.152977207	0.053105631	0.055430056		7196	7057	-0.0193			31.112	231.2933916	226.8256621	-1.931628686		2	3.2	0.012	5.6	3.2	-0.024	11.2	15.5	0.043	42124	43714	0.037745703
1400000US42097080300		10	744	1560	101	0.339293139	784	1438	166	0.273869347	789	1569	0	0.330788804	971	1249	51	0.122413034	863	1273	1	0.191857745	706	1395	2	0.327627199	0.216880105	0.082011602	0.003161605		7030	6993	-0.0053			3.432	2048.368298	2037.587413	-0.526315751		13.1	8.6	-0.045	7.7	11.9	0.042	13	13.2	0.002	36509	38520	0.055082308
1400000US42097080400		10	249	908	40	0.550543024	275	842	79	0.474080268	256	921	0	0.564995752	334	746	20	0.374545455	328	753	1	0.392791128	271	803	1	0.494883721	0.175997569	0.08128914	0.070112031		3398	3465	0.0197			20.916	162.4593613	165.6626506	1.971748057		2.1	2.5	0.004	10.1	4.9	-0.052	12.4	11	-0.014	41993	45508	0.083704427
1400000US42097080500		10	462	1310	73	0.459620596	488	1216	141	0.394579946	461	1364	0	0.494794521	565	1039	49	0.286751361	548	1091	1	0.331097561	438	1163	4	0.451713396	0.172869235	0.063482385	0.043081125		3642	3706	0.0176			25.175	144.6673287	147.2095333	1.757276244		0.6	6.4	0.058	4	7	0.03	21.9	16.9	-0.05	48100	55726	0.158544699
1400000US42097080600		10	540	1042	91	0.300059773	575	969	105	0.238932686	539	1084	0	0.335797905	595	896	45	0.195963542	576	934	0	0.237086093	491	993	0	0.338274933	0.104096231	0.001846593	-0.002477028		3798	3756	-0.0111			1.507	2520.238885	2492.368945	-1.105845171		5.6	3.2	-0.024	5	5.7	0.007	22.8	24.2	0.014	42188	47425	0.124134825
1400000US42097080700		11	489	994	56	0.328135153	485	460	94	-0.024061598	480	1041	0	0.368836292	530	847	17	0.227403156	536	835	0	0.218088986	500	844	1	0.255762082	0.100731997	-0.242150584	0.11307421		2929	3227	0.1017			31.468	93.07868311	102.5486208	10.17412083		2.2	6.3	0.041	2	3.9	0.019	25.1	29.3	0.042	55052	69948	0.270580542
1400000US42097080800		11	798	2632	136	0.514301739	939	2335	226	0.398857143	830	2662	0	0.524627721	1026	2066	61	0.329844592	1072	2023	2	0.307071359	970	2097	1	0.367340287	0.184457147	0.091785784	0.157287434		6682	7330	0.097			52.816	126.5146925	138.7837019	9.697695309		2.6	1.7	-0.009	5.5	5.5	0	23.5	23.9	0.004	55465	55989	0.009447399
1400000US42097080900		11	443	905	44	0.331896552	538	712	97	0.129175947	495	843	0	0.260089686	639	572	37	-0.053685897	780	720	2	-0.039946738	674	783	2	0.074708705	0.385582449	0.169122685	0.185380981		3643	3813	0.0467			21.547	169.0722606	176.9619901	4.666483711		2.1	0.1	-0.02	9.5	9.7	0.002	13.7	9.8	-0.039	40303	42966	0.066074486
1400000US42097081000		11	359.905	722.352	49.201	0.320336239	427.695	555.382	105.881	0.117256129	387.484	701.355	0	0.288262085	452.379	383.662	20.657	-0.080211463	454.278	370.906	1.916	-0.100800387	394.804	415.401	0	0.025421961	0.400547702	0.218056516	0.262840124		3451	3230	-0.064			0.338	10210.05917	9556.213018	-6.40394087		2.7	3.9	0.012	12.4	5.1	-0.073	12.4	14.9	0.025	29896	29429	-0.015620819
1400000US42097081100		11	367.095	604.648	38.799	0.235074841	429.305	469.618	84.119	0.041008421	391.516	597.645	0	0.208387714	409.621	425.338	37.343	0.018017842	538.722	486.094	0.084	-0.0513494	469.196	536.599	1	0.066948088	0.217056999	0.092357821	0.141439626		2509	2580	0.0283			0.318	7889.937107	8113.207547	2.829812671		3.2	2.5	-0.007	10.4	9.9	-0.005	12.4	20.5	0.081	33529	36151	0.07820096
1400000US42097081200		11	651.167	1444.46	64.339	0.367271059	774.821	1114.79	188.235	0.163616072	706.256	1374.59	0	0.321183788	1064.234	1035.489	42.114	-0.013420722	1048.928	1048.45	2.988	-0.000227579	934.307	1115.5	1.676	0.088322935	0.380691781	0.163843651	0.232860853		6015	6598	0.0969			25.081	239.8229736	263.0676608	9.692435571		21.8	37.7	0.159	11.8	7.7	-0.041	10.4	7.7	-0.027	32682	38033	0.16372927
1400000US42097081300		11	115.815	246.976	18.145	0.34431243	152.932	179.053	33.565	0.071456709	135.082	229.51	0	0.258996358	198.655	162.013	6.119	-0.099899942	197.311	165.266	0.043	-0.088370746	167.46	188.38	0.237	0.058751337	0.444212372	0.159827455	0.200245021		2429	2232	-0.0811			0.502	4838.645418	4446.215139	-8.110333473		5	11.5	0.065	8.3	16	0.077	12.3	12.1	-0.002	28868	29609	0.02566856
1400000US42097081400		11	163.018	423.564	23.516	0.427055981	208.247	326.157	44.2	0.203783589	178.662	396.9	0	0.379173747	221.111	157.498	10.767	-0.163371651	210.761	166.284	0.969	-0.117659663	184.233	176.12	0.087	-0.022508601	0.590427632	0.321443252	0.401682348		1891	1675	-0.1142			0.778	2430.59126	2152.956298	-11.42252778		0	0.4	0.004	4.6	8.5	0.039	8.6	13.9	0.053	27003	39931	0.478761619
1400000US42097081500		11	250.925	576.823	36.215	0.377212913	312.346	445.803	79.652	0.159294391	293.98	544.521	0	0.298796304	286.76	304.379	9.144	0.029351156	272	314.029	0.713	0.071631143	255.638	319.571	0	0.111147426	0.347861757	0.087663248	0.187648878		2451	2374	-0.0314			0.263	9319.391635	9026.61597	-3.141574863		3.9	2.3	-0.016	13.4	7.7	-0.057	14	10.2	-0.038	33407	31703	-0.051007274
1400000US42097081600		11	168.594	397.687	29.691	0.384402287	208.263	300.415	68.1	0.15977031	206.339	373.618	0	0.288433453	382.312	325.851	21.032	-0.07742922	373.888	339.739	1.567	-0.047747884	349.396	350.403	0	0.001438985	0.461831507	0.207518194	0.286994468		2823	2721	-0.0361			0.278	10154.67626	9787.769784	-3.613177482		6	2.7	-0.033	13	12.3	-0.007	10.2	6	-0.042	26924	29773	0.105816372
1400000US42097081700		11	188.51	408.603	26.096	0.353160818	223.437	318.863	62.256	0.157844765	216.716	382.963	0	0.27722665	340.884	307.722	25.822	-0.049170556	336.058	318.192	0.719	-0.027277627	310.933	336.971	0	0.040188053	0.402331374	0.185122392	0.237038597		2173	2158	-0.0069			0.292	7441.780822	7390.410959	-0.690289922		2.8	4.9	0.021	20.9	11.8	-0.091	6.9	9.6	0.027	23178	32069	0.383596514
1400000US42097081800		11	239	1090	44	0.619810634	306	937	101	0.469494048	308	1030	0	0.53961136	374	733	39	0.313263525	372	753	0	0.338666667	379	732	1	0.317446043	0.306547109	0.130827381	0.222165317		3765	3132	-0.1681			45.722	82.3454792	68.50094047	-16.812749		1.3	3.3	0.02	5.5	6.2	0.007	9.3	12.7	0.034	35510	47712	0.343621515
1400000US42097081900		11	621	2254	109	0.547252011	718	2029	200	0.444859179	679	2246	0	0.535726496	762	1874	51	0.413844436	779	1873	2	0.412207988	700	1915	1	0.464449541	0.133407575	0.032651191	0.071276955		5874	5879	0.0009			59.085	99.41609546	99.5007193	0.085120865		1.4	2.8	0.014	6.7	4.4	-0.023	13.1	15.2	0.021	48750	56897	0.167117949
1400000US42097082000		11	325.759	472.954	39.832	0.175536197	341.163	429.831	64.421	0.106136471	338.527	488.177	0	0.181020051	552.164	528.308	43.285	-0.021228789	517.756	578.269	0	0.055211332	472.272	604.965	1.198	0.123042186	0.196764986	0.050925139	0.057977865		4256	3291	-0.2267			0.729	5838.134431	4514.403292	-22.67387219		10.4	7	-0.034	6.8	7.1	0.003	7.9	12	0.041	29308	33672	0.148901324
1400000US42097082100		11	271.656	427.064	30.882	0.213003802	292.066	376.098	54.746	0.116241303	288.762	425.156	0	0.191049953	248.496	236.198	15.798	-0.024571821	231.764	257.144	0	0.051911607	210.584	267.804	0.9	0.119385422	0.237575623	0.064329696	0.071664531		2372	2853	0.2028			0.322	7366.459627	8860.248447	20.27824621		4.4	21.5	0.171	17.2	12.7	-0.045	8.1	8.4	0.003	19522	21576	0.10521463
1400000US42097082200		11	515.585	875.982	83.286	0.244361302	547.771	795.071	113.833	0.169770196	538.711	903.667	0	0.253023826	477.34	540.494	29.917	0.060275772	450.48	575.587	0	0.121928685	397.144	605.231	0.902	0.207407326	0.18408553	0.047841511	0.0456165		3414	3614	0.0586			1.012	3373.517787	3571.146245	5.858230799		4.9	5.3	0.004	7.2	12.2	0.05	7.8	5.8	-0.02	28945	33611	0.16120228
1400000US42097082300		11	352	1873	65	0.66419214	416	1718	122	0.57712766	393	1847	0	0.649107143	490	1500	42	0.497047244	524	1478	0	0.476523477	518	1442	0	0.471428571	0.167144896	0.100604183	0.177678572		4859	5075	0.0445			94.029	51.67554691	53.97271055	4.445359125		0.3	2.3	0.02	4.2	4.5	0.003	9.9	13	0.031	45976	50069	0.089024709
1400000US42097082400		11	378	749	33	0.319827586	432	622	82	0.167253521	407	709	0	0.270609319	571	511	27	-0.054102795	561	521	0	-0.036968577	499	562	1	0.059322034	0.373930381	0.204222098	0.211287285		2926	2894	-0.0109			0.96	3047.916667	3014.583333	-1.093643221		11	3	-0.08	5	5.9	0.009	11.7	17.7	0.06	33889	41058	0.211543569
1400000US42099030100		10	526	1840	98	0.533279221	561	1785	124	0.495546559	490	1922	0	0.593698176	619	1568	35	0.427092709	670	1561	0	0.399372479	535	1624	0	0.504400185	0.106186512	0.09617408	0.089297991		4711	4750	0.0083			77.024	61.16275447	61.66909015	0.827849701		2.2	1.9	-0.003	5.6	3.6	-0.02	15.6	18.7	0.031	49438	58008	0.173348436
1400000US42099030201		10	246	1023	56	0.586415094	283	957	75	0.512547529	248	1045	0	0.616395978	370	815	16	0.370524563	385	812	0	0.356725146	311	848	0	0.463330457	0.215890531	0.155822383	0.153065521		2542	2521	-0.0083			40.676	62.49385387	61.97757892	-0.826121159		2.4	1.2	-0.012	5.3	6.4	0.011	13.8	16.4	0.026	50455	64107	0.270577743
1400000US42099030202		10	550	1301	126	0.379868488	584	1197	164	0.315167095	495	1352	57	0.450105042	678	1178	32	0.264830508	688	1187	0	0.266133333	560	1259	0	0.384277075	0.11503798	0.049033762	0.065827967		5404	4794	-0.1129			29.412	183.7345301	162.994696	-11.28793487		6.4	5.5	-0.009	5.7	8.1	0.024	13.4	15.9	0.025	43953	49375	0.123359043
1400000US42099030301		11	528	1511	119	0.455514365	549	1447	152	0.418063315	572	1552	0	0.461393597	682	1236	40	0.282941777	723	1231	0	0.259979529	696	1229	0	0.276883117	0.172572588	0.158083786	0.18451048		4597	4786	0.0411			21.596	212.8634932	221.6151139	4.111377		2.9	2.9	0	8	4.1	-0.039	10.9	15.5	0.046	46750	54392	0.163465241
1400000US42099030302		11	445	1754	70	0.576906126	485	1646	124	0.514855876	464	1767	0	0.58404303	558	1531	29	0.459395656	616	1502	0	0.418319169	601	1474	0	0.420722892	0.11751047	0.096536707	0.163320138		4837	4767	-0.0145			32.74	147.7397679	145.6017104	-1.447178055		0.7	3.8	0.031	6.3	8.1	0.018	16.6	14.5	-0.021	62045	63205	0.018696108
1400000US42099030400		11	669	1724	113	0.420989625	707	1667	128	0.383693046	674	1788	0	0.45247766	740	1507	40	0.335373852	808	1464	0	0.288732394	776	1450	0	0.302785265	0.085615773	0.094960652	0.149692395		5103	4754	-0.0684			28.051	181.9186482	169.477024	-6.839114254		4.5	5.5	0.01	7.1	4.2	-0.029	18.1	20.3	0.022	58516	64006	0.093820494
1400000US42099030501		11	511	1905	97	0.55471548	531	1816	164	0.511748307	556	1929	0	0.552515091	598	1552	34	0.436813187	690	1497	0	0.368998628	597	1548	0	0.443356643	0.117902293	0.142749679	0.109158448		5247	5238	-0.0017			34.274	153.0898057	152.827216	-0.171526575		0.6	5.9	0.053	6.2	11	0.048	13.4	14.4	0.01	57727	54032	-0.064008176
1400000US42099030502		10	574	2059	125	0.538433648	633	1999	130	0.494569153	563	2142	0	0.583733826	715	1703	40	0.401952807	788	1672	0	0.359349593	683	1693	0	0.425084175	0.136480841	0.13521956	0.158649651		5837	6132	0.0505			59.271	98.47986368	103.4570026	5.053966094		2.8	3.6	0.008	7.8	5.8	-0.02	16.2	17.9	0.017	57451	61741	0.074672329
1400000US42099030601		10	341	1452	100	0.586899102	365	1398	135	0.544257113	342	1530	0	0.634615385	474	1244	39	0.438247012	523	1223	0	0.40091638	426	1266	0	0.496453901	0.14865209	0.143340733	0.138161484		4373	4699	0.0745			81.664	53.5486873	57.54065439	7.454836507		3.8	4.4	0.006	3.8	5.6	0.018	11	14.9	0.039	51116	51401	0.005575554
1400000US42099030602		10	233	915	44	0.572147651	252	865	71	0.515993266	207	950	0	0.642178047	251	786	18	0.507109005	277	775	0	0.47338403	226	800	0	0.559454191	0.065038646	0.042609236	0.082723856		2948	3236	0.0977			146.738	20.09022884	22.05291063	9.769335161		4.7	3.8	-0.009	4.2	3.5	-0.007	6.8	7.7	0.009	45491	46667	0.025851267
1400000US42101000100		1	1818.346	305.455	76.032	-0.687729932	1679.041	470.649	33.782	-0.553426836	1638.516	487.277	0	-0.541557433	1390.366	446.236	26.989	-0.506618673	1383.822	429.765	0	-0.526060785	1336.837	423.547	0	-0.51880158	-0.181111259	-0.027366051	-0.022755853		3042	3608	0.1861			0.272	11183.82353	13264.70588	18.60618012		17.8	26.6	0.088	1	2.4	0.014	72.3	80.6	0.083	73041	92207	0.26240057
1400000US42101000200		1	616.231	93.962	26.622	-0.708819717	559.51	129.078	8.682	-0.617310368	556.042	126.953	0	-0.62824618	549.237	111.708	6.175	-0.655847524	534.58	99.167	0	-0.687045461	523	98.976	0	-0.681736916	-0.052972193	0.069735093	0.053490736		1919	2331	0.2147			0.148	12966.21622	15750	21.46951534		82.1	61.1	-0.21	5.7	9.3	0.036	33.3	54.3	0.21	43218	59891	0.385788329
1400000US42101000300		2	1650.699	300.621	68.422	-0.668440821	1515.744	455.979	24.449	-0.53089864	1509.238	432.511	0	-0.554513997	1454.358	389.213	27.433	-0.569290605	1435.435	368.699	0	-0.591273154	1325.181	381.805	56.432	-0.534970155	-0.099150216	0.060374514	-0.019543842		4333	3405	-0.2142			0.212	20438.67925	16061.32075	-21.41703212		37.5	27.8	-0.097	1	6.5	0.055	68.8	79.5	0.107	65577	81950	0.249675953
1400000US42101000401		2	1373.939	226.194	30.63	-0.703808585	1250.983	328.848	13.07	-0.578902895	1240.235	309.856	0	-0.600209278	986.469	263.324	11.421	-0.573372164	992.421	235.14	0	-0.616898875	932.919	252.311	23.321	-0.563160347	-0.130436421	0.03799598	-0.037048931		1525	2836	0.8597			0.083	18373.49398	34168.6747	85.96721308		47.3	46.7	-0.006	10.9	4.3	-0.066	71.5	68.5	-0.03	21832	46228	1.117442287
1400000US42101000402		2	1452.854	268.513	31.71	-0.675578426	1329.075	373.761	11.771	-0.557162079	1315.059	352.825	0	-0.576919018	1079.063	303.971	10.796	-0.556087902	1079.72	280.315	0	-0.587782667	1005.53	296.536	32.713	-0.531169579	-0.119490524	0.030620588	-0.045749439		3156	3049	-0.0339			0.117	26974.35897	26059.82906	-3.390367538		13.9	16.6	0.027	4	3	-0.01	58.9	71.1	0.122	50020	52813	0.055837665
1400000US42101000500		1	1067.268	161.533	35.036	-0.716654917	978.897	233.302	16.955	-0.606592014	971.247	232.286	0	-0.613993135	792.695	188.528	12.884	-0.607748462	770.597	182.687	0	-0.616720725	747.631	177.59	3.197	-0.613991758	-0.108906455	0.010128711	-1.38E-06		1606	2316	0.4421			0.166	9674.698795	13951.80723	44.20921546		53	67.2	0.142	5.4	13.2	0.078	37.6	39.5	0.019	45357	40673	-0.103269617
1400000US42101000600		1	670.886	93.132	22.234	-0.734820388	621.577	135.343	12.139	-0.63224538	611.988	140.308	0	-0.62698725	504.623	113.571	8.747	-0.623746094	484.702	114.936	0	-0.616648711	475.464	107.523	0.12	-0.631000828	-0.111074294	-0.015596669	0.004013578		1541	1341	-0.1298			0.067	23000	20014.92537	-12.97858535		46.3	38.2	-0.081	19.6	13.1	-0.065	74.2	81.1	0.069	53938	67969	0.260132003
1400000US42101000700		2	1984.292	290.685	54.557	-0.72701536	1774.452	488.892	22.015	-0.562519937	1775.634	459.171	0	-0.589072872	1500.462	419.057	21.473	-0.557140369	1473.124	382.357	0	-0.587862123	1362.178	398.849	47.428	-0.532680658	-0.169874991	0.025342186	-0.056392214		2538	3241	0.277			0.095	26715.78947	34115.78947	27.69897558		23	43.9	0.209	8.1	6.1	-0.02	75.1	79.1	0.04	38750	51842	0.337858065
1400000US42101000801		2	738.34	81.6	21.112	-0.780855405	666.004	148.804	10.924	-0.626353345	671.684	142.2	0	-0.650564454	634.628	134.332	11.056	-0.641391971	633.384	131.596	0	-0.655949175	596.16	136.804	19.168	-0.610738541	-0.139463434	0.02959583	-0.039825913		1510	1692	0.1205			0.039	38717.94872	43384.61538	12.05298011		25.2	24.8	-0.004	5.9	2.5	-0.034	91.6	87	-0.046	79000	81620	0.033164557
1400000US42101000803		2	1861.328	289.265	47.149	-0.715308257	1692.308	463.768	16.675	-0.565430645	1684.778	430.069	0	-0.593285945	1512.79	431.165	21.649	-0.550276149	1523.858	380.067	0	-0.600754231	1404.97	419.067	35.884	-0.53007789	-0.165032108	0.035323586	-0.063208055		3701	3532	-0.0457			0.059	62728.81356	59864.40678	-4.566333424		19.6	10.4	-0.092	4.2	3.2	-0.01	87.5	89.6	0.021	59135	57099	-0.034429695
1400000US42101000804		2	1770.518	308.526	47.784	-0.687404905	1589.452	499.56	17.638	-0.51735789	1569.298	474.484	0	-0.53568042	1318.974	501.744	16.948	-0.444710845	1337.74	434.458	0	-0.509695869	1218.364	464.424	38.33	-0.438052475	-0.24269406	-0.007662021	-0.097627945		2891	3746	0.2957			0.056	51625	66892.85714	29.57454168		15.5	32.6	0.171	2.6	5.6	0.03	85.4	78.1	-0.073	62589	96250	0.537810158
1400000US42101000901		1	918.549	110.787	31.077	-0.76174283	878.529	146.579	16.75	-0.702542957	856.842	156.093	0	-0.69180056	686.893	125.804	13.893	-0.678799647	670.469	119.485	0	-0.697488715	650.456	122.531	0.47	-0.682552488	-0.082943183	-0.005054242	-0.009248072		1805	2081	0.1529			0.041	44024.39024	50756.09756	15.29085873		18.5	35.8	0.173	8.6	8.2	-0.004	74.2	82.6	0.084	39265	39539	0.006978225
1400000US42101000902		1	1065.584	126.483	31.601	-0.767447543	982.969	201.171	16.838	-0.650967795	976.086	190.754	0	-0.67304172	870.523	186.598	19.659	-0.6351576	862.237	177.25	0	-0.658966394	836.098	178.7	0	-0.647811683	-0.132289943	0.007998599	-0.025230037		2227	2639	0.185			0.06	37116.66667	43983.33333	18.5002245		33.8	29	-0.048	1.7	1	-0.007	63.6	70	0.064	16429	50179	2.054294236
1400000US42101001001		1	1245.155	179.691	32.81	-0.730943378	1164.107	274.846	9.372	-0.613992716	1154.376	256.353	0	-0.636566626	1053.946	315.364	11.925	-0.534725807	1066.934	277.472	0	-0.587219932	1038.524	288.678	0	-0.564982572	-0.196217571	-0.026772784	-0.071584054		2256	2626	0.164			0.089	25348.31461	29505.61798	16.40070921		9.1	16.3	0.072	1.3	2.6	0.013	73.7	85.5	0.118	85179	96397	0.131699128
1400000US42101001002		1	1585.25	295.189	47.049	-0.669296514	1453.94	439.712	17.31	-0.530742108	1431.091	428.75	0	-0.538939081	1257.559	427.796	16.647	-0.487521754	1275.389	384.784	0	-0.536453129	1239.119	394.158	0	-0.517340904	-0.18177476	0.005711021	-0.021598177		3476	3541	0.0187			0.182	19098.9011	19456.04396	1.869965492		7.8	15.8	0.08	4.1	4.4	0.003	78.6	80	0.014	90699	112599	0.241458009
1400000US42101001101		1	2090.745	196.923	59.11	-0.806988134	1999.958	289.588	30.371	-0.737254824	1934.469	321.223	0	-0.715188953	1679.067	229.43	26.476	-0.749176862	1625.604	238.652	0	-0.743970785	1579.414	245.614	0.57	-0.730609915	-0.057811272	0.006715961	0.015420962		3211	3319	0.0336			0.067	47925.37313	49537.31343	3.363438185		23	17.9	-0.051	4.3	6.6	0.023	70.9	75.9	0.05	45203	77568	0.715992301
1400000US42101001102		1	1430.68	144.199	43.297	-0.795019207	1321.383	244.67	17.276	-0.680031124	1302.91	234.822	0	-0.694586573	1232.265	232.539	20.934	-0.67288176	1214.194	217.509	0	-0.696153462	1162.702	233.057	0	-0.666049798	-0.122137447	0.016122338	-0.028536775		2309	2559	0.1083			0.079	29227.8481	32392.40506	10.82719791		20.1	21.2	0.011	2.6	3.8	0.012	89.4	80.5	-0.089	68214	53621	-0.213929692
1400000US42101001201		2	2368.206	212.756	68.094	-0.813667208	2202.83	396.418	21.666	-0.689229788	2184.736	371.18	0	-0.70955227	2049.788	365.894	45.38	-0.684214376	2061.646	354.37	0	-0.706649294	1909.508	394.654	64.522	-0.63953402	-0.129452832	0.017419506	-0.07001825		3305	4167	0.2608			0.126	26230.15873	33071.42857	26.0816944		15.9	15.6	-0.003	0.6	3	0.024	78.6	91.3	0.127	80547	109643	0.361230089
1400000US42101001202		2	2985.047	335.577	86.086	-0.777721027	2736.863	587.838	33.938	-0.639849951	2708.621	555.926	0	-0.659416146	2435.977	554.393	35.418	-0.621849251	2428.514	524.356	0	-0.644849926	2249.172	557.768	77.89	-0.586309765	-0.155871776	0.004999975	-0.073106381		4713	5249	0.1137			0.119	39605.04202	44109.2437	11.37279864		19	20.6	0.016	5.3	1.3	-0.04	79.8	88.6	0.088	60346	71436	0.183773572
1400000US42101001300		2	3609.98	343.723	100.598	-0.805627653	3358.211	594.762	49.527	-0.690430731	3372.923	564.835	0	-0.71311848	3004.47	417.051	47.468	-0.745871203	2932.79	413.675	0	-0.752768967	2728.534	470.418	107.363	-0.682970618	-0.05975645	0.062338236	-0.030147862		4822	5890	0.2215			0.281	17160.14235	20960.85409	22.14848608		47.2	40.8	-0.064	7.7	5.5	-0.022	50.9	64.1	0.132	53947	81250	0.506107847
1400000US42101001400		2	2487.888	195.819	61.919	-0.834807436	2330.397	340.718	29.402	-0.736777069	2314.478	338.407	0	-0.744876239	2199.93	266.652	33.125	-0.773401843	2139.287	291.628	0	-0.7600673	2012.992	314.227	71.578	-0.708173722	-0.061405593	0.023290231	-0.036702517		3728	4482	0.2023			0.122	30557.37705	36737.70492	20.22532189		34.5	33.4	-0.011	4.9	4.5	-0.004	66.5	71.2	0.047	58125	65471	0.126382796
1400000US42101001500		1	1687.412	185.652	46.024	-0.782538372	1618.723	261.854	19.084	-0.71426902	1568.503	281.741	0	-0.695455302	1491.716	203.901	28.404	-0.74698336	1454.579	225.087	0	-0.731986002	1424.671	220.879	0.08	-0.731508298	-0.035555012	0.017716982	0.036052996		2600	2861	0.1004			0.092	28260.86957	31097.82609	10.03846153		31.7	38.6	0.069	4	3.3	-0.007	57.7	70.4	0.127	62591	71500	0.142336758
1400000US42101001600		1	1170.525	129.22	50.664	-0.771103421	1098.821	218.545	22.144	-0.657162694	1086.114	222.115	0	-0.660434068	945.715	177.579	18.538	-0.672722432	933.429	181.744	0	-0.674052367	926.892	173.009	0	-0.685409869	-0.098380989	0.016889673	0.024975801		2048	2017	-0.0151			0.076	26947.36842	26539.47368	-1.513671887		13.8	11.8	-0.02	4.8	4.2	-0.006	65.8	77.6	0.118	62266	73879	0.18650628
1400000US42101001700		1	1525.217	167.23	43.772	-0.782151906	1432.842	262.041	22.386	-0.681780781	1401.573	266.356	0	-0.680614702	1334.218	249.208	19.829	-0.676754478	1304.899	250.522	0	-0.677872422	1283.328	246.137	0	-0.678139742	-0.105397428	-0.003908359	-0.00247496		2830	2813	-0.006			0.086	32906.97674	32709.30233	-0.600706688		19	18.2	-0.008	1	2.4	0.014	67.9	77.8	0.099	72083	104549	0.450397458
1400000US42101001800		1	1770.614	217.108	50.884	-0.762043279	1699.931	298.782	20.698	-0.693840432	1660.444	305.284	0	-0.689393446	1560.72	257.561	26.369	-0.706453257	1512.25	264.442	0	-0.702320943	1503.284	249.108	0.098	-0.715653727	-0.055590022	0.008480511	0.026260281		2918	3206	0.0987			0.094	31042.55319	34106.38298	9.869773827		27.9	32.8	0.049	7.8	3	-0.048	57.2	68.5	0.113	58968	76750	0.301553385
1400000US42101001900		2	1887.687	163.463	53.893	-0.819092057	1767.756	277.612	24.059	-0.720075654	1769.347	268.33	0	-0.736631468	1573.391	161.826	24.647	-0.802087548	1490.127	185.054	0	-0.779063874	1424.567	182.57	54.28	-0.747552842	-0.017004509	0.05898822	0.010921374		2684	2827	0.0533			0.127	21133.85827	22259.84252	5.327868843		62	40.8	-0.212	8.5	4.4	-0.041	41.5	69.8	0.283	48523	70000	0.442614842
1400000US42101002000		2	1204.9	44.992	40.154	-0.899121427	1165.691	68.852	21.761	-0.873068143	1182.875	71.433	0	-0.886099746	1220.731	12.066	1.897	-0.978918663	1121.493	29.139	0	-0.949351313	1147.794	18.599	11.691	-0.958501261	0.079797236	0.07628317	0.072401515		1870	2111	0.1289			0.112	16696.42857	18848.21429	12.88770057		97.3	79.7	-0.176	17.9	14.1	-0.038	22.6	23.1	0.005	14153	34972	1.470995549
