GEO_ID,pop_change,non_white_change,unemploy_change,edu_change,med_income_change,mean_income_change,%change in diff between mean and median
1400000US42101000901,15.29%,17.3,-0.4,8.4,0.70%,-10.59%,-42.07%
1400000US42101000902,18.50%,-4.8,-0.7,6.4,205.43%,90.75%,49.17%
1400000US42101001001,16.40%,7.2,1.3,11.8,13.17%,6.78%,-2.26%
1400000US42101001002,1.87%,8,0.3,1.4,24.15%,2.30%,-26.92%
1400000US42101001101,3.36%,-5.1,2.3,5,71.60%,51.10%,7.34%
1400000US42101001102,10.83%,1.1,1.2,-8.9,-21.39%,-26.76%,-36.14%
1400000US42101001201,26.08%,-0.3,2.4,12.7,36.12%,31.91%,26.48%
1400000US42101001202,11.37%,1.6,-4,8.8,18.38%,15.76%,11.78%
1400000US42101001300,22.15%,-6.4,-2.2,13.2,50.61%,64.76%,129.37%
1400000US42101001400,20.23%,-1.1,-0.4,4.7,12.64%,26.26%,67.41%
1400000US42101001500,10.04%,6.9,-0.7,12.7,14.23%,8.39%,-5.01%
1400000US42101001600,-1.51%,-2,-0.6,11.8,18.65%,13.96%,5.97%
1400000US42101001700,-0.60%,-0.8,1.4,9.9,45.04%,22.98%,-21.86%
1400000US42101001800,9.87%,4.9,-4.8,11.3,30.16%,14.35%,-16.03%
1400000US42101001900,5.33%,-21.2,-4.1,28.3,44.26%,43.99%,43.18%
1400000US42101002000,12.89%,-17.6,-3.8,0.5,147.10%,72.65%,0.01%
1400000US42101002100,23.40%,-17.6,4,14.4,63.03%,68.04%,93.37%
1400000US42101002200,21.26%,-6.6,-5.5,9.3,133.55%,94.21%,29.11%
1400000US42101002300,7.15%,-5.7,1.5,19.7,81.93%,40.91%,-14.89%
1400000US42101002400,13.50%,0.6,-3.3,6.3,46.35%,28.71%,-10.97%
1400000US42101002500,11.17%,-8,0.5,19.2,94.62%,46.59%,0.21%
1400000US42101002701,24.10%,-7.4,6.1,10.8,82.51%,52.18%,-15.43%
1400000US42101002702,19.53%,8.9,9.3,-7.4,5.68%,-0.03%,-23.56%
1400000US42101002801,1.88%,-3.7,-5.5,8,38.08%,24.37%,-4.31%
1400000US42101002802,14.96%,2,-4.1,10.1,31.89%,27.71%,12.47%
1400000US42101002900,19.67%,22.4,0.4,13.2,16.18%,40.28%,166.91%
1400000US42101003001,2.22%,-7.8,2.6,3.4,29.78%,39.92%,96.17%
1400000US42101003002,-0.32%,-1.3,-3.5,9.3,14.36%,26.01%,42.60%
1400000US42101003100,5.75%,-2.7,-1.5,3.7,10.13%,20.02%,62.76%
1400000US42101003200,4.57%,-3.9,7.2,4.1,-3.91%,6.65%,60.27%
1400000US42101003300,-4.66%,-2.2,9.1,-0.1,0.52%,9.92%,46.81%
1400000US42101003600,-1.14%,1.7,0.3,-4.3,-4.35%,15.05%,61.87%
1400000US42101003701,-13.37%,-2.9,3.8,0.1,23.01%,-0.46%,-49.61%
1400000US42101003702,26.60%,-1.3,4.3,0.7,8.22%,5.08%,-7.00%
1400000US42101003800,3.65%,2.6,3.2,-5.7,-4.72%,-13.48%,-33.31%
1400000US42101003901,-9.93%,-5.9,-1.5,6.4,-12.22%,8.04%,71.49%
1400000US42101003902,3.94%,0.9,-2.8,6.4,22.75%,10.19%,-45.28%
1400000US42101004001,-2.33%,3.9,6.5,5.5,22.94%,15.42%,-9.18%
1400000US42101004002,4.27%,5.9,7.1,-1,26.65%,31.26%,53.01%
1400000US42101004101,26.31%,2.9,1.2,3.7,21.95%,16.78%,4.98%
1400000US42101004102,28.45%,8.5,1,0.7,-4.06%,5.00%,66.56%
1400000US42101004201,-0.25%,-8.3,6.8,2.1,19.28%,6.20%,-28.73%
1400000US42101004202,12.93%,6.5,4,-0.9,12.34%,9.17%,-5.25%
1400000US42101005000,#DIV/0!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
1400000US42101005400,-15.11%,-4.7,0.3,-4.4,-18.21%,-13.08%,23.43%
1400000US42101005500,-0.65%,0,-4.4,8.6,-3.31%,-8.37%,-28.32%
1400000US42101005600,-16.23%,-3.8,22.1,-3.7,-56.88%,-32.73%,255.32%
1400000US42101006000,0.51%,4.1,10.6,-1,-16.62%,-12.17%,26.07%
1400000US42101006100,-2.09%,3.2,0,2.7,-28.26%,2.85%,3092.75%
1400000US42101006200,4.58%,5.3,5.4,8.2,31.48%,46.05%,127.87%
1400000US42101006300,-2.61%,0.3,3.7,-0.3,-5.33%,-14.03%,-30.26%
1400000US42101006400,-33.46%,0.1,-8.6,-0.1,5.57%,-0.75%,-22.46%
1400000US42101006500,-21.76%,-0.9,4.2,1.5,-25.92%,-24.19%,-19.80%
1400000US42101006600,-18.64%,-1.6,2.7,3.9,-12.14%,-11.29%,-8.54%
1400000US42101006700,-5.06%,3,4.6,-1.2,14.24%,-1.78%,-53.66%
1400000US42101006900,-19.44%,4.2,22.4,2.6,-16.15%,-18.84%,-24.25%
1400000US42101007000,-28.12%,-1.7,8.7,-3.7,-26.36%,-33.45%,-49.31%
1400000US42101007101,-8.14%,-0.8,-14.4,1.6,-13.71%,-9.18%,27.76%
1400000US42101007102,-5.10%,-0.2,-2,-1.2,-3.49%,-9.01%,-24.51%
1400000US42101007200,-20.08%,-1,-3.7,-0.5,9.97%,10.27%,11.32%
1400000US42101007300,-19.93%,6,3.6,-4.3,8.71%,5.51%,-2.26%
1400000US42101007400,-0.51%,-0.6,-0.6,2.2,-21.18%,-12.73%,4.02%
1400000US42101007700,-22.08%,-5.9,10.1,3.8,-19.30%,4.72%,82.13%
1400000US42101007800,6.36%,3.8,1.8,-4.1,4.45%,-6.13%,-26.34%
1400000US42101007900,6.18%,-4,1.9,-2.1,26.24%,17.13%,-1.29%
1400000US42101008000,2.31%,0.1,5.9,1.9,-6.57%,-2.91%,8.46%
1400000US42101008101,14.04%,1.9,5.6,-0.3,-9.79%,89.84%,388.71%
1400000US42101008102,7.06%,0,3.8,-2.5,-12.53%,2.80%,82.16%
1400000US42101008200,-19.65%,0.7,12.7,0.4,-5.12%,-6.04%,-11.39%
1400000US42101008301,15.92%,1.5,4.6,2.4,19.05%,17.48%,13.96%
1400000US42101008302,7.04%,0.7,-9.1,5,32.21%,19.14%,-15.98%
1400000US42101008400,4.56%,-2.4,14.4,8.5,9.49%,-10.91%,-54.29%
1400000US42101008500,19.08%,-1.4,4.6,1.8,14.68%,1.45%,-33.80%
1400000US42101008601,0.21%,-13.1,2.9,9.8,-15.75%,4.98%,111.96%
1400000US42101008602,1.90%,1.6,1.4,-5.8,23.38%,16.98%,-3.85%
1400000US42101008701,14.73%,2.4,1.1,2.8,15.21%,4.63%,-14.45%
1400000US42101008702,-3.00%,20.3,-7.1,13.4,13.39%,22.30%,36.94%
1400000US42101008801,90.09%,15,0.6,33.6,-27.10%,144.01%,5539.63%
1400000US42101008802,17.40%,-0.8,-3,-13.6,-3.52%,10.68%,28.59%
1400000US42101009000,46.65%,9.7,3.8,10.9,-35.91%,-22.80%,-8.21%
1400000US42101009100,27.60%,12.7,0.8,3.8,39.11%,10.03%,-15.67%
1400000US42101009200,25.47%,-12.4,-7.6,5.6,4.20%,-1.33%,-10.50%
1400000US42101009300,-0.64%,-1.2,5.2,-2.3,-4.65%,-1.81%,7.57%
1400000US42101009400,13.90%,-1.4,-4.6,3.5,-17.18%,22.95%,190.58%
1400000US42101009500,-8.01%,0.1,7.1,-2.6,7.60%,-2.36%,-22.15%
1400000US42101009600,-3.78%,-1.4,5.1,3.7,-8.96%,-8.18%,-5.88%
1400000US42101009801,13.60%,-5.3,1.6,-0.3,-21.01%,3.81%,-336.75%
1400000US42101009802,17.37%,1.8,-3.7,-1.4,8.39%,0.13%,-52.98%
1400000US42101010000,-16.21%,-2.1,1.8,-4.6,-26.41%,-5.80%,4867.76%
1400000US42101010100,17.91%,-0.6,10.5,-2.6,0.18%,-4.73%,-17.46%
1400000US42101010200,5.76%,0.4,-7.6,7.8,-10.81%,2.94%,33.21%
1400000US42101010300,4.53%,1.1,13.9,-1.1,34.60%,14.46%,-22.75%
1400000US42101010400,26.50%,-4.6,-2.7,-3.3,25.55%,26.88%,34.04%
1400000US42101010500,28.34%,-2.9,-6.6,-1,-23.84%,-2.22%,32.52%
1400000US42101010600,22.58%,-4.3,7.4,-10.9,-51.83%,-28.14%,157.30%
1400000US42101010700,-12.82%,0.3,5.4,-2.9,-21.77%,-16.30%,-5.16%
1400000US42101010800,12.06%,-5.4,-1.8,4.3,-25.17%,-12.80%,17.48%
1400000US42101010900,0.40%,-0.9,-14.2,2.6,-9.07%,-47.06%,-66.79%
1400000US42101011000,5.85%,-4.4,-3.7,-1,-22.80%,0.36%,69.36%
1400000US42101011100,-10.11%,-4.9,5,2.8,-7.27%,2.55%,30.31%
1400000US42101011200,-23.99%,0.4,-6.4,4.5,-2.72%,2.80%,23.31%
1400000US42101011300,-5.85%,0.2,8.8,3.8,-33.45%,-19.89%,172.59%
1400000US42101011400,1.54%,-0.4,-8,11.7,16.45%,36.78%,188.21%
1400000US42101011500,2.76%,-0.1,1.9,9.2,-8.92%,3.77%,194.04%
1400000US42101011700,-34.72%,13.7,13.3,-1,9.88%,12.21%,24.60%
1400000US42101011800,-12.07%,0.2,5.9,-0.1,14.68%,-2.17%,-40.06%
1400000US42101011900,-33.57%,1,8.7,-7.1,-36.61%,-27.64%,16.11%
1400000US42101012000,8.41%,-10,3.6,-4.1,80.29%,39.78%,-30.08%
1400000US42101012100,-0.54%,1.7,6.4,-14.2,-12.86%,2.73%,130.16%
1400000US42101012201,2.87%,-0.4,-4,-5.7,-16.98%,10.36%,57.30%
1400000US42101012203,-36.83%,8.1,3.8,4.4,77.91%,50.82%,-38.69%
1400000US42101012204,-17.21%,-1.8,0.5,1.7,-6.20%,12.50%,255.32%
1400000US42101012500,42.14%,-19.4,-0.9,3.1,39.12%,61.78%,118.85%
1400000US42101013100,-4.17%,-13.3,-21.5,17.8,51.53%,33.30%,9.56%
1400000US42101013200,10.96%,-3.7,-12.6,5.1,18.95%,36.94%,63.15%
1400000US42101013300,39.99%,-3.5,-1,14.1,26.64%,22.15%,10.00%
1400000US42101013401,2.34%,4.3,-4.9,-3.8,18.99%,13.49%,-1.88%
1400000US42101013402,-3.02%,-1.4,-3.3,3.6,2.77%,5.82%,20.42%
1400000US42101013500,14.53%,-3.3,-10.7,17.8,16.14%,35.23%,103.16%
1400000US42101013601,21.23%,3.5,3.1,6.1,13.06%,19.27%,64.11%
1400000US42101013602,9.22%,17.5,-4.3,4.2,25.19%,3.34%,-41.05%
1400000US42101013700,0.62%,-15.7,-5.2,14.6,86.74%,29.52%,-15.98%
1400000US42101013800,24.03%,-9.2,-15.5,9.4,51.79%,40.79%,21.10%
1400000US42101013900,-6.68%,-1.1,-5.3,2.4,16.59%,25.83%,37.06%
1400000US42101014000,3.45%,-12.6,5.4,9.2,1.63%,4.40%,10.48%
1400000US42101014100,-5.53%,-2.6,4,9.4,2.52%,28.42%,52.08%
1400000US42101014200,27.86%,0.2,-3.5,17.5,32.68%,51.85%,188.17%
1400000US42101014300,15.58%,2.5,0.7,14.2,9.83%,46.82%,379.05%
1400000US42101014400,36.84%,3.7,3.5,10.8,66.59%,26.58%,-31.01%
1400000US42101014500,-3.28%,9.3,7.4,12.9,17.05%,70.01%,217.18%
1400000US42101014600,40.83%,-16.2,-12.7,-1.8,44.99%,15.25%,-23.65%
1400000US42101014700,-5.41%,-5.5,-5,7.3,17.44%,21.20%,23.87%
1400000US42101014800,108.60%,6,3.4,5.7,114.56%,11.50%,-50.14%
1400000US42101014900,3.37%,0.7,-5.5,2.1,10.03%,-1.24%,-28.82%
1400000US42101015101,-22.66%,-0.9,-2.8,-8.2,5.89%,-22.36%,-73.68%
1400000US42101015102,-27.83%,-0.1,7.2,6.1,26.41%,17.77%,7.20%
1400000US42101015200,-11.38%,1.4,8.4,1.1,15.05%,-24.88%,-60.34%
1400000US42101015300,11.67%,-14.5,-0.9,1.5,53.86%,5.19%,-34.02%
1400000US42101015600,19.86%,4.8,-9.9,11.3,21.97%,6.15%,-13.63%
1400000US42101015700,-16.65%,-0.3,-4.7,9.9,50.86%,21.19%,-29.76%
1400000US42101015800,12.57%,-1,2.4,8.4,2.76%,17.45%,237.26%
1400000US42101016000,-2.92%,3,6.8,11.7,-8.90%,3.76%,79.36%
1400000US42101016100,4.91%,-10.2,-2.7,5.3,63.67%,55.53%,39.89%
1400000US42101016200,21.17%,-4.5,7.4,5.1,52.77%,34.72%,13.11%
1400000US42101016300,14.15%,-3.2,8.5,1,-11.67%,6.59%,39.99%
1400000US42101016400,8.07%,1.7,-6.6,-1.1,39.67%,11.50%,-17.66%
1400000US42101016500,-7.63%,3.4,-1.9,2.8,23.21%,76.71%,144.43%
1400000US42101016600,78.21%,-12,8.8,-3.6,#VALUE!,13.39%,#VALUE!
1400000US42101016701,17.00%,1.4,30.2,5.2,-24.43%,2.99%,83.32%
1400000US42101016702,8.16%,-6.1,0,-1.5,75.83%,13.26%,-76.33%
1400000US42101016800,-10.35%,0.3,-16.7,-2.3,-23.55%,-1.19%,156.13%
1400000US42101016901,2.16%,-0.2,13.6,0.5,44.30%,18.19%,-32.11%
1400000US42101016902,10.72%,-0.5,0.9,0,-0.30%,3.26%,12.17%
1400000US42101017000,8.59%,-1,-7.9,12.5,43.37%,21.22%,-13.01%
1400000US42101017100,-11.43%,3.2,-6.3,1.4,65.04%,46.63%,5.54%
1400000US42101017201,10.98%,-2.1,-1.8,0.7,-4.84%,17.57%,255.30%
1400000US42101017202,-9.81%,-1.1,-2.9,0.8,8.99%,0.85%,-24.90%
1400000US42101017300,3.73%,-2.3,-19.9,4.2,6.01%,-6.85%,-23.18%
1400000US42101017400,11.42%,-0.8,11.5,-4.3,16.69%,-7.37%,-40.84%
1400000US42101017500,2.12%,-0.2,1.4,-2.3,24.83%,50.95%,122.34%
1400000US42101017601,13.59%,0.3,-6.2,1.3,59.87%,75.89%,101.80%
1400000US42101017602,-4.28%,2.7,-2,-6,-14.36%,-8.57%,17.29%
1400000US42101017701,11.15%,7.1,18.9,-1.7,67.04%,25.72%,-57.29%
1400000US42101017702,3.07%,-0.4,-0.4,-0.3,-27.59%,-9.97%,31.92%
1400000US42101017800,-14.45%,-9.2,7.9,-0.4,7.01%,-10.17%,-56.62%
1400000US42101017900,27.10%,6.9,5.1,1.7,15.63%,-8.77%,-56.75%
1400000US42101018001,8.22%,12.5,-4.7,9.9,32.79%,39.30%,63.76%
1400000US42101018002,-0.57%,-6.7,3.4,4.3,26.61%,26.93%,27.90%
1400000US42101018300,-11.64%,-7.1,0.5,5.1,26.06%,30.03%,49.33%
1400000US42101018400,19.95%,4.4,-0.3,-5.7,4.46%,28.87%,367.27%
1400000US42101018800,11.02%,5.6,6.2,-3,5.63%,-8.05%,-31.83%
1400000US42101019000,-11.89%,8.6,2.1,3.5,8.05%,1.72%,-33.21%
1400000US42101019100,13.38%,4.4,9,0.8,13.34%,16.92%,26.96%
1400000US42101019200,11.42%,2.4,5.6,3.7,34.28%,17.38%,-14.82%
1400000US42101019501,5.96%,0.1,4.7,-2.4,-26.54%,-29.46%,-33.78%
1400000US42101019502,-9.63%,-6.5,-0.7,-8.1,33.51%,3.38%,-58.19%
1400000US42101019700,-4.75%,0.6,4.6,1.8,-6.89%,-14.50%,-27.94%
1400000US42101019800,26.35%,0.6,1.5,-2,9.49%,-0.95%,-26.08%
1400000US42101019900,-5.51%,3.6,15.6,3.5,6.84%,4.60%,-0.07%
1400000US42101020000,15.62%,8.3,2,6.1,-18.73%,2.98%,-5575.63%
1400000US42101020101,2.90%,-0.6,-7.4,5,1.27%,25.46%,82.86%
1400000US42101020102,9.29%,6.4,1.9,5.9,1.72%,4.05%,16.78%
1400000US42101020200,-8.55%,-5.4,4.6,2.2,-2.92%,8.76%,35.23%
1400000US42101020300,-8.56%,0.8,3.5,5.5,-15.14%,5.85%,147.63%
1400000US42101020400,-18.45%,0,1.9,-3,-27.31%,-28.86%,-33.51%
1400000US42101020500,-4.54%,-4.7,14.1,-0.1,-3.40%,-1.26%,5.01%
1400000US42101020600,-24.39%,16.3,-4.7,-6.6,46.30%,33.86%,24.64%
1400000US42101020700,-4.55%,11,7.3,-2.4,-29.84%,-17.76%,61.53%
1400000US42101020800,13.78%,-3.1,-4.9,3.4,14.56%,22.02%,33.47%
1400000US42101020900,-0.24%,-3.6,-3.1,13.6,-11.06%,20.40%,540.83%
1400000US42101021000,17.54%,-3.3,0.7,15.9,38.11%,38.05%,37.59%
1400000US42101021100,5.42%,7.3,-0.5,19,3.54%,18.91%,136.98%
1400000US42101021200,20.77%,12,-14.5,0.4,39.34%,15.18%,-40.03%
1400000US42101021300,33.42%,2.1,0.7,11.3,9.26%,45.08%,416.33%
1400000US42101021400,46.74%,9.1,-3.8,5.9,17.12%,28.74%,150.65%
1400000US42101021500,20.96%,3.1,-1.8,8.5,24.87%,23.07%,9.85%
1400000US42101021600,74.82%,3.2,-6.8,20.5,80.73%,43.33%,-13.91%
1400000US42101021700,9.29%,-7.1,-4.6,0.7,-16.47%,-14.88%,-8.20%
1400000US42101021800,5.47%,14.5,4.6,-0.4,3.29%,-5.87%,-45.54%
1400000US42101021900,11.64%,4.3,-2.9,7.6,35.58%,32.84%,11.14%
1400000US42101022000,24.16%,4.9,14,-5,10.35%,-13.69%,-64.69%
1400000US42101023100,26.33%,-3.6,-3.6,-7.6,26.03%,2.17%,-36.21%
1400000US42101023500,28.96%,3.2,9.4,13.5,51.95%,90.86%,171.98%
1400000US42101023600,-10.13%,-15.4,3.5,4.3,-24.17%,-35.34%,-50.66%
1400000US42101023700,9.55%,9,-0.7,3.2,37.42%,-7.62%,-55.07%
1400000US42101023800,-9.07%,5.3,5.3,3.5,14.15%,23.51%,47.90%
1400000US42101023900,-18.77%,-6.4,-3.9,14.3,-32.57%,15.51%,744.86%
1400000US42101024000,7.28%,9,-2.3,10.7,27.20%,-6.93%,-37.85%
1400000US42101024100,121.50%,-4.6,11.3,3.2,28.22%,45.32%,66.02%
1400000US42101024200,-14.51%,1,-2.8,-1.2,-16.43%,-15.50%,-14.09%
1400000US42101024300,-10.51%,-1.8,-0.9,-1.6,-30.18%,-15.88%,21.56%
1400000US42101024400,-28.37%,1.7,-5.7,0.1,-14.31%,-8.97%,9.78%
1400000US42101024500,4.42%,-2.9,6.4,7.2,-15.74%,12.23%,102.90%
1400000US42101024600,21.68%,-9.1,-10,5.6,28.35%,25.20%,20.23%
1400000US42101024700,21.73%,9.8,12,-6.4,-18.65%,-23.80%,-33.93%
1400000US42101024800,-0.23%,1.4,13,4.3,19.85%,34.14%,111.27%
1400000US42101024900,-8.43%,-0.4,-6.9,-6.5,0.51%,-5.10%,-26.06%
1400000US42101025200,-14.07%,3.3,13.3,-8.4,-24.79%,-30.38%,-45.69%
1400000US42101025300,16.02%,-2.7,-0.8,15.8,12.28%,17.40%,34.51%
1400000US42101025400,9.17%,-1.1,0.8,-1.2,-10.65%,-11.93%,-17.01%
1400000US42101025500,24.63%,5,-3.8,-9.6,3.19%,-17.07%,-51.97%
1400000US42101025600,17.23%,-0.6,-3.8,-11.3,9.71%,34.14%,204.57%
1400000US42101025700,10.18%,10.6,-0.8,-5.7,-13.60%,-3.02%,55.24%
1400000US42101025800,9.72%,0,-3.4,10.6,19.67%,3.89%,-49.84%
1400000US42101025900,17.80%,2.1,14.2,6.9,-3.59%,0.11%,25.10%
1400000US42101026000,10.69%,-1.8,3.2,5.8,6.14%,-10.24%,-58.32%
1400000US42101026100,10.82%,0.2,13.1,-4.1,-12.30%,-11.51%,-6.87%
1400000US42101026200,5.08%,0.7,-1.5,5.7,15.19%,15.52%,17.45%
1400000US42101026301,5.07%,0.9,4.5,7.2,-18.68%,-11.79%,40.08%
1400000US42101026302,12.88%,3.5,1.8,-3.4,-16.86%,-17.65%,-20.19%
1400000US42101026400,11.02%,2.9,10.5,4.9,15.78%,33.29%,85.73%
1400000US42101026500,25.34%,1.1,-5.7,1.9,8.66%,9.31%,12.61%
1400000US42101026600,7.09%,2.1,4.8,2.5,-2.66%,11.45%,141.79%
1400000US42101026700,-4.07%,-0.5,1.8,8.4,-10.67%,-5.57%,19.50%
1400000US42101026800,20.27%,-1.6,4.2,10.1,-4.07%,25.23%,184.10%
1400000US42101026900,10.95%,9.7,7.5,0,29.24%,32.12%,42.83%
1400000US42101027000,7.03%,7.8,1.2,15.8,-10.15%,6.62%,152.50%
1400000US42101027100,20.11%,12.3,2.6,3.2,-11.26%,-13.56%,-24.80%
1400000US42101027200,3.54%,4.6,12.8,-1.6,6.68%,11.98%,44.42%
1400000US42101027300,14.98%,5.4,7.3,-8.3,16.86%,15.30%,4.85%
1400000US42101027401,6.22%,2.9,8.2,9.6,47.47%,23.62%,-23.28%
1400000US42101027402,-4.88%,2.6,9.9,-1.4,12.48%,16.55%,47.96%
1400000US42101027500,12.92%,1,1,-6.7,1.00%,6.63%,38.91%
1400000US42101027600,-9.14%,0.3,2.9,-6.3,1.69%,-8.67%,-33.09%
1400000US42101027700,32.05%,1.9,15.5,1.9,6.56%,11.08%,18.71%
1400000US42101027800,10.99%,-2.2,8.1,-2.1,-3.44%,19.99%,139.97%
1400000US42101027901,20.47%,1.3,7.6,3.7,9.28%,10.25%,15.01%
1400000US42101027902,-7.09%,17.7,9.4,4.5,39.33%,20.40%,-43.19%
1400000US42101028000,-13.10%,1.1,0.4,6.6,1.35%,1.24%,0.96%
1400000US42101028100,13.99%,-4.2,7.4,9.7,-11.61%,-6.92%,11.87%
1400000US42101028200,3.21%,-0.5,-1.2,4.5,-14.55%,-4.25%,60.64%
1400000US42101028300,-10.44%,-1.7,20.8,0.7,-20.89%,-9.89%,12.80%
1400000US42101028400,11.42%,-0.7,18.3,-3.4,-3.31%,15.59%,98.55%
1400000US42101028500,8.63%,-0.2,17.7,-0.7,12.30%,25.65%,83.65%
1400000US42101028600,10.69%,3.4,-1,5.8,38.05%,17.38%,-23.06%
1400000US42101028700,-4.03%,2.3,-6.5,4.9,0.53%,9.48%,38.03%
1400000US42101028800,-1.34%,2.7,-1.6,0.6,25.79%,43.44%,120.46%
1400000US42101028901,10.76%,-3,12.4,-2.7,-24.85%,-14.11%,112.38%
1400000US42101028902,2.64%,4.4,8.3,-1.3,-7.08%,-8.97%,-15.99%
1400000US42101029000,21.18%,7.9,-2.4,0.3,36.45%,7.83%,-53.22%
1400000US42101029100,18.56%,2.6,6.1,-1.5,-1.73%,-5.61%,-14.35%
1400000US42101029200,13.31%,1.1,8.7,-16.1,49.23%,42.13%,24.31%
1400000US42101029300,7.19%,9.3,-1.5,-0.6,20.56%,-3.49%,-47.44%
1400000US42101029400,-16.83%,1,-3.6,2.1,-22.87%,-16.88%,22.77%
1400000US42101029800,8.68%,12,6.2,0.2,-4.24%,6.13%,68.01%
1400000US42101029900,-16.08%,-1.4,6.4,-6.4,-26.74%,-10.35%,30.87%
1400000US42101030000,0.42%,5.8,-3.4,-3.9,18.74%,5.00%,-26.19%
1400000US42101030100,-8.65%,-1.2,4.7,-1.1,-5.83%,-3.91%,5.81%
1400000US42101030200,-18.78%,10.3,10.4,4.3,-7.89%,-1.81%,13.23%
1400000US42101030501,41.98%,4.7,6.9,-11.2,-4.46%,-4.96%,-6.36%
1400000US42101030502,-7.03%,7.2,-1.1,-7.5,-29.32%,-21.42%,38.39%
1400000US42101030600,31.57%,14.4,3.1,-1,13.80%,15.48%,21.39%
1400000US42101030700,23.20%,12.8,6.1,12.3,1.72%,-12.24%,-78.80%
1400000US42101030800,-7.55%,15.6,4.7,-8.3,-16.50%,-13.07%,12.89%
1400000US42101030900,19.84%,26.2,-8.3,-3.7,-0.39%,-14.60%,-56.25%
1400000US42101031000,26.72%,6.6,-2.5,4.4,1.02%,-0.33%,-6.64%
1400000US42101031101,21.76%,4.5,14.2,3.8,0.31%,6.04%,30.99%
1400000US42101031102,-13.00%,11.2,-2,-0.5,52.83%,12.62%,-67.61%
1400000US42101031200,7.44%,13.7,-2.6,1.9,-7.96%,-2.66%,24.65%
1400000US42101031300,-23.91%,2,-9.2,7.6,5.65%,0.46%,-11.46%
1400000US42101031401,3.69%,10.1,-6.6,-2.7,14.16%,18.47%,32.30%
1400000US42101031402,5.02%,9.9,4.9,0.6,-27.39%,-4.97%,-3912.69%
1400000US42101031501,7.06%,17.9,0.3,-11.3,-16.16%,-2.03%,122.85%
1400000US42101031502,-13.67%,9.1,-5.4,-2.8,-14.68%,-15.19%,-17.80%
1400000US42101031600,-3.46%,22.8,0.7,-5,-13.99%,-5.84%,23.15%
1400000US42101031700,5.34%,18.6,-6.1,3.1,19.13%,5.46%,-42.44%
1400000US42101031800,9.69%,21.2,4.2,3.2,-2.93%,-3.26%,-4.96%
1400000US42101031900,-12.56%,3.3,-7.1,4.2,-14.42%,5.46%,187.52%
1400000US42101032000,-8.26%,-1,-1.3,7.7,9.70%,11.88%,25.50%
1400000US42101032100,-1.53%,27.3,2.6,6.1,-3.88%,6.41%,97.42%
1400000US42101032300,3.37%,-0.5,-3,6.8,9.64%,3.71%,-33.92%
1400000US42101032500,18.82%,17.8,-3.7,-0.1,-2.55%,5.44%,49.26%
1400000US42101032600,-10.42%,7,-8.9,9.5,12.30%,-2.07%,-46.42%
1400000US42101032900,-19.01%,-9.3,4.9,-0.8,16.00%,3.91%,-31.55%
1400000US42101033000,-5.77%,-3.2,-4,9.2,-2.99%,-3.74%,-7.62%
1400000US42101033101,0.43%,-8.1,2.9,4.8,14.53%,10.07%,-21.88%
1400000US42101033102,-24.14%,-0.1,0,-9,-6.86%,6.95%,136.72%
1400000US42101033200,-6.59%,8.8,-1.9,-4.4,-3.93%,10.90%,142.65%
1400000US42101033300,11.77%,9.9,9.5,0.7,-11.81%,-11.47%,-10.67%
1400000US42101033400,26.52%,4.6,7.1,-2.8,6.15%,3.95%,-5.07%
1400000US42101033500,13.97%,16.2,8.6,4.3,30.50%,7.65%,-86.40%
1400000US42101033600,8.23%,12.8,2.3,3.8,-6.40%,-2.07%,24.25%
1400000US42101033701,1.36%,2.3,-8.2,12.5,9.43%,-7.63%,-37.89%
1400000US42101033702,-8.51%,7,-1.3,-0.4,29.00%,24.69%,0.33%
1400000US42101033800,8.22%,17.7,10,-9.2,-10.85%,-20.58%,-45.63%
1400000US42101033900,23.03%,6.1,10.4,-4.3,-19.70%,-4.95%,86.70%
1400000US42101034000,0.17%,12,-1.4,-0.5,-0.27%,-1.84%,-13.33%
1400000US42101034100,-0.36%,2.5,2.6,4.2,30.15%,35.22%,84.09%
1400000US42101034200,13.84%,9.1,5.1,-0.1,-3.77%,3.22%,37.70%
1400000US42101034400,-6.16%,1,-1.7,-0.1,8.00%,2.63%,-42.58%
1400000US42101034501,18.47%,3.9,1.3,8.8,19.49%,-0.27%,-45.43%
1400000US42101034502,-6.65%,-0.8,1.1,5.7,0.92%,1.08%,2.16%
1400000US42101034600,26.55%,4.9,0,6.2,3.54%,7.96%,27.82%
1400000US42101034701,0.82%,-1.6,-5.3,6.8,16.29%,11.24%,-12.48%
1400000US42101034702,-11.11%,5.4,-3.1,1.4,-3.30%,3.48%,54.90%
1400000US42101034801,0.99%,2.6,-5,1.9,6.02%,1.05%,-14.81%
1400000US42101034802,-3.16%,3,0,-2.9,-25.09%,-9.92%,60.11%
1400000US42101034803,-5.95%,6.7,-3,2.9,0.31%,5.70%,40.47%
1400000US42101034900,-11.26%,6.8,-7.9,3.4,11.03%,0.39%,-40.86%
1400000US42101035100,5.09%,4.2,2.5,3.9,11.98%,26.03%,77.39%
1400000US42101035200,-5.92%,6,-1.5,-3.8,-2.45%,7.05%,119.59%
1400000US42101035301,-6.35%,9,-1.5,8.9,5.39%,10.30%,-1420.09%
