GEO_ID	HC01_VC03	HC01_VC03	TotalPop_1015	StDevPop_1015
1400000US42053530100	4117	5337	0.296332281	1.759926833
1400000US42053530201	1408	1070	-0.240056818	-1.628138819
1400000US42053530300	2060	1174	-0.430097087	-2.828515392
1400000US42055010100	4329	4492	0.037653038	0.125996799
1400000US42055010200	4563	4528	-0.007670392	-0.160285597
1400000US42055010300	9045	9668	0.068877833	0.323226118
1400000US42055010400	8702	9025	0.037117904	0.122616663
1400000US42055010500	7262	8299	0.142798127	0.790138682
1400000US42055010600	6321	6452	0.020724569	0.019069265
1400000US42055010700	8017	8214	0.024572783	0.04337625
1400000US42055010800	3812	3845	0.008656873	-0.057155524
1400000US42055010900	4759	4431	-0.068922042	-0.547177523
1400000US42055011000	4292	5622	0.309878844	1.84549279
1400000US42055011100	4250	3682	-0.133647059	-0.956008734
1400000US42055011200	2811	2939	0.045535397	0.175785189
1400000US42055011301	5101	5178	0.015095079	-0.016489026
1400000US42055011302	5379	5844	0.086447295	0.434202443
1400000US42055011400	5919	5958	0.006588951	-0.070217415
1400000US42055011500	6006	5864	-0.023643024	-0.261175648
1400000US42055011600	6295	6472	0.028117554	0.065766556
1400000US42055011700	8002	8389	0.048362909	0.193644982
1400000US42055011800	3957	4031	0.018701036	0.006287757
1400000US42055011900	6521	6852	0.050759086	0.208780272
1400000US42055012000	7147	7391	0.034140199	0.103808188
1400000US42055012100	3799	4069	0.071071335	0.337081223
1400000US42055012200	3482	3559	0.022113728	0.027843794
1400000US42055012300	4024	4188	0.040755467	0.145593086
1400000US42055012400	2932	2984	0.017735334	0.000187966
1400000US42055012501	6382	6244	-0.021623316	-0.248418298
1400000US42055012502	3449	4065	0.178602493	1.016294553
1400000US42057960100	4721	4812	0.019275577	0.009916807
1400000US42057960200	5390	5286	-0.019294991	-0.23371159
1400000US42057960300	4728	4596	-0.027918782	-0.288183186
1400000US42059970100	7081	6849	-0.032763734	-0.318786001
1400000US42059970200	3340	3140	-0.05988024	-0.490065584
1400000US42059970300	4932	4441	-0.099553933	-0.740661802
1400000US42059970400	4179	3983	-0.046901173	-0.40808418
1400000US42059970501	4369	5199	0.189974823	1.088127104
1400000US42059970502	4148	3378	-0.18563163	-1.284365778
1400000US42059970600	4177	4109	-0.016279627	-0.214665245
1400000US42059970700	2637	2761	0.047023132	0.185182372
1400000US42059970800	4140	4078	-0.014975845	-0.20643
1400000US42061950100	1759	1611	-0.084138715	-0.643292613
1400000US42061950200	3755	3598	-0.041810919	-0.375931935
1400000US42061950300	8036	8051	0.0018666	-0.100045825
1400000US42061950400	7067	7060	-0.000990519	-0.118092628
1400000US42061950500	3500	3420	-0.022857143	-0.256211685
1400000US42061950600	3739	4202	0.123829901	0.670327158
1400000US42061950800	4070	3562	-0.124815725	-0.900226207
1400000US42061950900	2553	2436	-0.045828437	-0.401308319
1400000US42061951000	2638	2780	0.053828658	0.228169017
1400000US42061951100	1990	1926	-0.032160804	-0.314977634
1400000US42061951200	4773	4938	0.034569453	0.106519545
1400000US42061951300	1950	2322	0.190769231	1.09314493
1400000US42063960100	3590	4308	0.2	1.151450463
1400000US42063960200	5104	4941	-0.031935737	-0.313556012
1400000US42063960300	2870	2532	-0.117770035	-0.85572258
1400000US42063960400	3851	3741	-0.028564009	-0.292258723
1400000US42063960500	3369	3283	-0.025526863	-0.27307479
1400000US42063960600	5486	5469	-0.003098797	-0.131409422
1400000US42063960700	7292	7133	-0.021804717	-0.249564111
1400000US42063960800	3936	4160	0.056910569	0.247635701
1400000US42063960900	4229	4751	0.123433436	0.667822912
1400000US42063961000	2585	2069	-0.199613153	-1.372679128
1400000US42063961101	5265	4247	-0.193352327	-1.333133041
1400000US42063961102	3664	5030	0.372816594	2.24303485
1400000US42063961200	2550	2704	0.060392157	0.269626915
1400000US42063961300	4203	3956	-0.058767547	-0.483037336
1400000US42063961400	3412	3030	-0.111957796	-0.819009965
1400000US42063961500	4315	4214	-0.023406721	-0.259683056
1400000US42063961600	4777	4649	-0.02679506	-0.281085271
1400000US42063961700	1857	1745	-0.060312332	-0.492794865
1400000US42063961800	1890	1656	-0.123809524	-0.893870606
1400000US42063961900	4175	4299	0.029700599	0.075765754
1400000US42063962000	4261	4295	0.007979348	-0.061435068
1400000US42063962100	3440	3356	-0.024418605	-0.266074553
1400000US42063962200	2624	2327	-0.113185976	-0.826767679
1400000US42065950100	2116	1975	-0.066635161	-0.532732589
1400000US42065950200	3078	3095	0.005523067	-0.076949999
1400000US42065950300	5303	5623	0.060343202	0.269317695
1400000US42065950400	1954	1917	-0.018935517	-0.231440998
1400000US42065950500	2046	1971	-0.036656891	-0.343376868
1400000US42065950600	5780	5675	-0.01816609	-0.226580965
1400000US42065950700	2777	2734	-0.015484336	-0.209641844
1400000US42065950800	3899	3730	-0.043344447	-0.385618365
1400000US42065950900	4240	4095	-0.034198113	-0.327846161
1400000US42065951000	4039	4415	0.09309235	0.476175483
1400000US42065951100	3987	3627	-0.090293454	-0.682168605
1400000US42065951200	3283	3362	0.024063357	0.040158494
1400000US42065951300	2742	2537	-0.074762947	-0.584071202
1400000US42067070100	7129	7440	0.043624632	0.163715972
1400000US42067070201	1864	1860	-0.002145923	-0.125390656
1400000US42067070202	6118	6255	0.022392939	0.029607412
1400000US42067070300	4995	5250	0.051051051	0.210624449
1400000US42067070400	4279	4024	-0.059593363	-0.488253547
1400000US42069100200	2010	2790	0.388059701	2.339316913
1400000US42069100300	5104	4673	-0.084443574	-0.645218231
1400000US42069100400	2261	1870	-0.172932331	-1.204151511
1400000US42069100500	1893	2082	0.099841521	0.518806172
1400000US42069100600	4066	4718	0.160354156	0.90103016
1400000US42069100800	3318	2899	-0.126280892	-0.909480838
1400000US42069100900	1145	1439	0.256768559	1.510025246
1400000US42069101000	4294	3533	-0.177224034	-1.231259763
1400000US42069101100	2277	2499	0.097496706	0.503995305
1400000US42069101200	3687	2747	-0.254949824	-1.722209486
1400000US42069101300	2506	2746	0.095770152	0.493089639
1400000US42069101400	2443	3045	0.246418338	1.444648772
1400000US42069101600	3002	2055	-0.315456362	-2.104394967
1400000US42069101700	2859	2923	0.022385449	0.029560106
1400000US42069101800	4492	4918	0.094835263	0.487184476
1400000US42069101900	1377	1439	0.045025418	0.172563941
1400000US42069102000	2176	2469	0.134650735	0.73867623
1400000US42069102100	2626	2580	-0.017517136	-0.222481893
1400000US42069102200	2406	2405	-0.000415628	-0.114461363
1400000US42069102300	3281	3127	-0.046936909	-0.40830991
1400000US42069102500	3117	2956	-0.05165223	-0.438093913
1400000US42069102600	2834	2508	-0.115031757	-0.838426434
1400000US42069102700	2936	2463	-0.161103542	-1.129435764
1400000US42069102800	3087	2732	-0.11499838	-0.838215611
1400000US42069102900	3411	4769	0.398123717	2.402885593
1400000US42069103000	1894	2070	0.092925026	0.475118597
1400000US42069103100	1563	1609	0.029430582	0.074060213
1400000US42069110100	2793	2863	0.025062657	0.046470505
1400000US42069110201	4082	4150	0.016658501	-0.006613781
1400000US42069110202	4849	4915	0.013611054	-0.025862774
1400000US42069110300	4133	3814	-0.077183644	-0.599361373
1400000US42069110401	6061	6563	0.082824616	0.411320037
1400000US42069110402	2487	2574	0.034981906	0.109124775
1400000US42069110403	3711	2948	-0.205604958	-1.410525964
1400000US42069110500	5192	5067	-0.024075501	-0.26390736
1400000US42069110600	2933	2896	-0.01261507	-0.19151832
1400000US42069110700	1976	2541	0.285931174	1.694228942
1400000US42069110800	3824	3153	-0.175470711	-1.220185021
1400000US42069110900	3202	3079	-0.038413492	-0.354472315
1400000US42069111000	2278	2251	-0.011852502	-0.186701612
1400000US42069111100	6855	7049	0.028300511	0.066922191
1400000US42069111200	6659	6496	-0.02447815	-0.266450666
1400000US42069111300	4673	4609	-0.013695699	-0.198344039
1400000US42069111400	5113	5166	0.010365734	-0.046361616
1400000US42069111500	3566	3484	-0.022994952	-0.257082149
1400000US42069111600	2512	2521	0.003582803	-0.089205549
1400000US42069111700	4050	4052	0.000493827	-0.108716854
1400000US42069111800	8800	8826	0.002954545	-0.093173892
1400000US42069112000	4216	4155	-0.014468691	-0.203226591
1400000US42069112100	4527	4493	-0.007510493	-0.159275601
1400000US42069112200	2758	2477	-0.101885424	-0.755388506
1400000US42069112300	2591	2685	0.036279429	0.117320491
1400000US42069112400	4224	4343	0.028172348	0.066112664
1400000US42069112500	6294	6176	-0.018748014	-0.230256649
1400000US42069112600	5280	5273	-0.001325758	-0.120210138
1400000US42069112700	3094	2952	-0.045895281	-0.401730535
1400000US42069112800	5598	5718	0.021436227	0.023564407
1400000US42069112901	3932	4066	0.034079349	0.103423835
1400000US42069112902	5403	6040	0.117897464	0.632855321
1400000US42071000100	2225	2291	0.029662921	0.075527767
1400000US42071000200	2496	2868	0.149038462	0.829555334
1400000US42071000300	4846	5286	0.090796533	0.461674113
1400000US42071000400	3581	3966	0.107511868	0.567255402
1400000US42071000500	6027	4648	-0.228803717	-1.55705936
1400000US42071000600	3047	3146	0.032490975	0.093390976
1400000US42071000700	4560	4779	0.048026316	0.191518912
1400000US42071000800	3611	3911	0.083079479	0.412929862
1400000US42071000900	3236	3571	0.103522868	0.542059149
1400000US42071001000	3591	3603	0.003341688	-0.090728535
1400000US42071001100	3731	3288	-0.118734924	-0.861817235
1400000US42071001200	4940	5469	0.10708502	0.564559245
1400000US42071001400	5373	4751	-0.115764005	-0.843051629
1400000US42071010101	7222	7360	0.01910828	0.008860087
1400000US42071010102	3784	3864	0.021141649	0.021703724
1400000US42071010201	4863	4811	-0.010692988	-0.179377618
1400000US42071010202	5123	5762	0.124731603	0.676022695
1400000US42071010300	8528	9068	0.063320826	0.288125654
1400000US42071010400	4863	4864	0.000205634	-0.110537204
1400000US42071010501	4213	4812	0.14217897	0.786227817
1400000US42071010502	5900	6361	0.078135593	0.381702137
1400000US42071010600	9540	10485	0.099056604	0.513848293
1400000US42071010701	5065	5857	0.156367226	0.875846982
1400000US42071010702	6526	5734	-0.121360711	-0.878402845
1400000US42071010801	7971	8507	0.067243759	0.312904597
1400000US42071010802	3158	3368	0.066497783	0.308192695
1400000US42071010900	7310	7891	0.079480164	0.390195029
1400000US42071011000	2604	2594	-0.003840246	-0.136092734
1400000US42071011100	7344	8062	0.097766885	0.505701868
1400000US42071011200	1813	1848	0.019305019	0.010102776
1400000US42071011300	3967	4484	0.130325183	0.711354168
1400000US42071011400	4611	4062	-0.11906311	-0.863890202
1400000US42071011502	5866	6265	0.068019093	0.317801945
1400000US42071011503	5343	5022	-0.060078608	-0.491318562
1400000US42071011504	7541	7914	0.049462936	0.200593227
1400000US42071011600	6068	6200	0.021753461	0.025568192
1400000US42071011701	4683	4846	0.034806748	0.108018401
1400000US42071011703	7411	7752	0.046012684	0.178799942
1400000US42071011704	3836	4495	0.171793535	0.973286224
1400000US42071011705	5663	5220	-0.078227088	-0.605952218
1400000US42071011801	2987	2971	-0.005356545	-0.145670336
1400000US42071011802	6183	5779	-0.06534045	-0.524554633
1400000US42071011803	5212	6423	0.232348427	1.355777124
1400000US42071011804	7772	8381	0.078358209	0.383108275
1400000US42071011805	2322	2461	0.059862188	0.266279401
1400000US42071011901	5496	5702	0.037481805	0.124915219
1400000US42071011902	7283	7401	0.016202115	-0.009496514
1400000US42071012001	5457	5359	-0.017958585	-0.225270275
1400000US42071012002	3841	3849	0.002082791	-0.098680271
1400000US42071012102	7509	8101	0.078838727	0.386143434
1400000US42071012103	3883	4132	0.064125676	0.293209438
1400000US42071012104	6031	5927	-0.017244238	-0.220758149
1400000US42071012200	7066	7341	0.038918766	0.133991686
1400000US42071012301	3060	3143	0.027124183	0.059491997
1400000US42071012302	3258	3133	-0.038367096	-0.354179262
1400000US42071012402	3941	3986	0.011418422	-0.039712387
1400000US42071012403	4010	4730	0.179551122	1.022286502
1400000US42071012404	5147	5241	0.018263066	0.003521347
1400000US42071012501	7254	7611	0.049214227	0.199022271
1400000US42071012502	4499	4781	0.062680596	0.284081685
1400000US42071012601	7136	7350	0.029988789	0.07758609
1400000US42071012602	4678	4780	0.02180419	0.025888618
1400000US42071012700	7432	8170	0.099300323	0.515387728
1400000US42071012800	5343	5408	0.01216545	-0.034993833
1400000US42071012900	6870	7123	0.036826783	0.120777818
1400000US42071013000	7652	8026	0.048876111	0.196886586
1400000US42071013101	5091	5179	0.017285406	-0.002653978
1400000US42071013102	3558	3655	0.027262507	0.060365711
1400000US42071013202	6172	5991	-0.029325988	-0.297071712
1400000US42071013203	4880	5377	0.101844262	0.53145635
1400000US42071013204	6264	6322	0.009259259	-0.053350592
1400000US42071013301	4092	4629	0.131231672	0.717079943
1400000US42071013303	4596	4756	0.034812881	0.108057139
1400000US42071013304	7243	7241	-0.000276129	-0.113580228
1400000US42071013400	2083	3073	0.475276044	2.890213073
1400000US42071013501	8842	9825	0.111173943	0.590386648
1400000US42071013502	4649	4145	-0.108410411	-0.796603145
1400000US42071013503	2518	2503	-0.005957109	-0.149463757
1400000US42071013601	3317	3004	-0.094362376	-0.707869676
1400000US42071013602	4982	5810	0.166198314	0.937944387
1400000US42071013701	4761	4907	0.030665827	0.08186255
1400000US42071013702	8850	9560	0.080225989	0.39490598
1400000US42071013800	3797	3747	-0.013168291	-0.195012702
1400000US42071013901	4592	4667	0.016332753	-0.008671347
1400000US42071013902	3767	3817	0.013273162	-0.027997047
1400000US42071014000	6971	7089	0.01692727	-0.004916117
1400000US42071014101	5165	5361	0.037947725	0.127858172
1400000US42071014102	5071	5333	0.051666338	0.214510868
1400000US42071014201	5314	5902	0.11065111	0.587084213
1400000US42071014202	5577	5358	-0.039268424	-0.359872437
1400000US42071014300	7849	7624	-0.028666072	-0.292903395
1400000US42071014401	6849	6911	0.009052416	-0.054657101
1400000US42071014402	4652	4734	0.017626827	-0.000497412
1400000US42071014501	5154	5209	0.010671323	-0.044431385
1400000US42071014502	5551	5729	0.032066294	0.090708511
1400000US42071014601	3741	3839	0.026196204	0.053630482
1400000US42071014602	7582	7905	0.042600897	0.157249619
1400000US42071014700	4318	4620	0.069939787	0.329933878
1400000US42073000100	4650	3950	-0.150537634	-1.062696918
1400000US42073000200	1788	2057	0.150447427	0.838454972
1400000US42073000300	3816	3976	0.041928721	0.153003866
1400000US42073000400	1938	1988	0.025799794	0.051126581
1400000US42073000600	1594	1212	-0.239648683	-1.625560858
1400000US42073000700	2073	1924	-0.071876507	-0.565839203
1400000US42073000800	4425	4103	-0.072768362	-0.571472539
1400000US42073000900	1472	1816	0.233695652	1.364286783
1400000US42073001000	2080	1656	-0.203846154	-1.399416594
1400000US42073010100	3978	3894	-0.021116139	-0.245214749
1400000US42073010201	3212	3495	0.088107098	0.444686479
1400000US42073010202	5203	5190	-0.002498559	-0.127618057
1400000US42073010300	2758	2377	-0.138143582	-0.984410722
1400000US42073010400	3486	3370	-0.033275961	-0.322021448
1400000US42073010500	3140	3009	-0.041719745	-0.375356043
1400000US42073010600	2356	2377	0.008913413	-0.055535109
1400000US42073010700	2861	2736	-0.043691017	-0.38780745
1400000US42073010800	6316	5959	-0.056523116	-0.468860538
1400000US42073010900	3253	3222	-0.009529665	-0.172029567
1400000US42073011000	5126	5291	0.032188841	0.09148257
1400000US42073011100	3901	4112	0.054088695	0.229811524
1400000US42073011200	2544	2474	-0.027515723	-0.285637294
1400000US42073011300	4178	4315	0.032790809	0.095284859
1400000US42073011400	2303	2132	-0.074250977	-0.58083738
1400000US42073011500	4097	3946	-0.036856236	-0.344636016
1400000US42073011600	4075	3894	-0.044417178	-0.392394195
1400000US42073011700	2442	2089	-0.144553645	-1.024899449
1400000US42073011800	2617	2598	-0.007260222	-0.157694781
1400000US42075000100	4314	4121	-0.044738062	-0.394421039
1400000US42075000200	5127	4390	-0.143748781	-1.019815582
1400000US42075000300	4587	4673	0.018748637	0.006588427
1400000US42075000401	3770	4727	0.253846154	1.49156607
1400000US42075000402	3901	3938	0.009484748	-0.05192631
1400000US42075000500	3713	3706	-0.001885268	-0.123744248
1400000US42075002000	3027	3188	0.053187975	0.224122185
1400000US42075002100	4900	5093	0.039387755	0.136954025
1400000US42075002200	5735	6302	0.098866609	0.512648201
1400000US42075002300	2814	2854	0.014214641	-0.022050256
1400000US42075002400	2576	2340	-0.091614907	-0.690515474
1400000US42075002500	4729	4828	0.020934658	0.020396282
1400000US42075002600	2308	2125	-0.079289428	-0.612662417
1400000US42075002701	5620	6199	0.103024911	0.538913839
1400000US42075002702	5593	5442	-0.026998033	-0.28236734
1400000US42075002800	7815	8396	0.07434421	0.357754119
1400000US42075002900	3112	3111	-0.000321337	-0.113865782
1400000US42075003000	5305	5759	0.085579642	0.42872197
1400000US42075003100	4035	4129	0.023296159	0.035312539
1400000US42075003200	4296	4620	0.075418994	0.364542924
1400000US42075003300	2723	2367	-0.130738156	-0.937634848
1400000US42075003400	2252	2654	0.178507993	1.015697646
1400000US42075003500	4745	5118	0.078609062	0.384692772
1400000US42075003600	3544	3413	-0.036963883	-0.345315957
1400000US42075003700	2874	2897	0.008002784	-0.061287036
1400000US42075003800	7853	8247	0.050171909	0.205071406
1400000US42075003901	3417	3460	0.012584138	-0.032349218
1400000US42075003902	3875	3972	0.025032258	0.046278494
1400000US42075004000	6714	7326	0.091152815	0.463924543
1400000US42075004100	2052	2204	0.074074074	0.356047825
1400000US42075004200	4015	4177	0.040348692	0.143023721
1400000US42077000101	3286	3357	0.021606817	0.024641925
1400000US42077000102	3992	4409	0.104458918	0.547971646
1400000US42077000400	3784	3793	0.002378436	-0.096812852
1400000US42077000500	2193	2568	0.170998632	0.968265273
1400000US42077000600	6479	6610	0.02021917	0.015876945
1400000US42077000700	3533	4452	0.260118879	1.531187318
1400000US42077000800	4123	3928	-0.047295659	-0.410575924
1400000US42077000900	1642	1498	-0.087697929	-0.66577415
1400000US42077001000	2920	2946	0.00890411	-0.055593871
1400000US42077001200	2950	2244	-0.239322034	-1.623497604
1400000US42077001401	7227	8738	0.209077072	1.208785178
1400000US42077001402	2271	1921	-0.154117129	-1.085306555
1400000US42077001501	6254	6878	0.099776143	0.518393216
1400000US42077001502	7063	7100	0.005238567	-0.078747023
1400000US42077001600	4199	3513	-0.163372231	-1.143765787
1400000US42077001700	4656	5179	0.112328179	0.597677303
1400000US42077001800	4864	4910	0.009457237	-0.05210008
1400000US42077001900	4593	4501	-0.020030481	-0.238357266
1400000US42077002000	4799	5094	0.06147114	0.276442239
1400000US42077002100	6928	6304	-0.090069284	-0.680752652
1400000US42077002201	4413	4255	-0.035803308	-0.337985268
1400000US42077002202	4106	4342	0.057476863	0.251212659
1400000US42077002301	7093	6353	-0.104328211	-0.770818204
1400000US42077002302	2810	3137	0.116370107	0.623207869
1400000US42077005100	4290	4263	-0.006293706	-0.151589852
1400000US42077005200	6634	6718	0.012662044	-0.031857131
1400000US42077005301	3406	3468	0.018203171	0.003143024
1400000US42077005302	4171	4292	0.02900983	0.071402558
1400000US42077005401	2179	2187	0.003671409	-0.088645872
1400000US42077005402	4796	5036	0.050041701	0.20424896
1400000US42077005503	4240	4699	0.108254717	0.571947556
1400000US42077005504	4643	4625	-0.003876804	-0.13632365
1400000US42077005505	3321	3042	-0.08401084	-0.642484898
1400000US42077005506	3398	3634	0.069452619	0.326856716
1400000US42077005601	4889	4831	-0.011863367	-0.186770238
1400000US42077005602	5101	4909	-0.037639678	-0.349584576
1400000US42077005702	4391	4029	-0.082441357	-0.632571366
1400000US42077005703	3367	3702	0.099495099	0.516618021
1400000US42077005704	3239	3606	0.113306576	0.603857284
1400000US42077005705	5509	6062	0.100381194	0.52221498
1400000US42077005800	3242	3216	-0.008019741	-0.162492234
1400000US42077005901	6473	6505	0.004943612	-0.080610088
1400000US42077005902	1575	1717	0.09015873	0.457645473
1400000US42077006001	4570	4616	0.010065646	-0.048257107
1400000US42077006002	5420	6005	0.107933579	0.569919112
1400000US42077006101	3745	3689	-0.014953271	-0.20628741
1400000US42077006102	5312	5231	-0.015248494	-0.208152166
1400000US42077006202	7243	10128	0.398315615	2.404097701
1400000US42077006203	7533	7740	0.027479092	0.061733756
1400000US42077006204	4256	4120	-0.031954887	-0.313676975
1400000US42077006302	6079	7237	0.190491857	1.091392919
1400000US42077006303	3088	3111	0.007448187	-0.064790111
1400000US42077006304	3713	4051	0.091031511	0.463158334
1400000US42077006305	5960	6921	0.161241611	0.906635705
1400000US42077006307	8384	8296	-0.010496183	-0.178134515
1400000US42077006308	6763	7338	0.08502144	0.425196126
1400000US42077006401	2927	2954	0.009224462	-0.053570387
1400000US42077006402	4649	4895	0.052914605	0.222395464
1400000US42077006500	5745	5913	0.02924282	0.072874224
1400000US42077006600	5205	5068	-0.026320845	-0.278089928
1400000US42077006701	4674	4785	0.023748395	0.038169062
1400000US42077006702	2903	2879	-0.00826731	-0.164055985
1400000US42077006703	5968	5994	0.004356568	-0.084318109
1400000US42077006800	4602	4614	0.002607562	-0.09536559
1400000US42077006902	2513	2309	-0.081177875	-0.624590665
1400000US42077006903	6904	7056	0.022016222	0.027227908
1400000US42077006905	3827	4682	0.223412595	1.299334542
1400000US42077006906	3623	3891	0.073971847	0.355402112
1400000US42077007000	3766	3834	0.018056293	0.002215281
1400000US42077009100	3417	3551	0.039215686	0.135867164
1400000US42077009200	3564	3870	0.085858586	0.430483901
1400000US42077009300	3579	3107	-0.131880414	-0.944849838
1400000US42077009400	3788	4564	0.204857445	1.182132185
1400000US42077009500	4964	4505	-0.092465753	-0.69588979
1400000US42077009600	6926	7570	0.092982963	0.475484548
1400000US42077009700	3294	3661	0.111414693	0.591907334
1400000US42079200100	2486	2932	0.179404666	1.021361422
1400000US42079200200	3674	3442	-0.063146434	-0.510696284
1400000US42079200300	1817	1944	0.069895432	0.329653714
1400000US42079200400	2390	2442	0.021757322	0.025592582
1400000US42079200500	2922	2827	-0.032511978	-0.317195802
1400000US42079200600	2503	2079	-0.169396724	-1.181819088
1400000US42079200700	3298	3381	0.025166768	0.047128115
1400000US42079200800	3559	3452	-0.030064625	-0.30173726
1400000US42079200900	3197	3169	-0.008758211	-0.167156729
1400000US42079201000	2483	2414	-0.027788965	-0.287363207
1400000US42079201100	1291	1317	0.020139427	0.015373255
1400000US42079201200	2841	2318	-0.184090109	-1.274628867
1400000US42079201300	1804	2287	0.267738359	1.579315251
1400000US42079201400	2376	2281	-0.039983165	-0.364387051
1400000US42079201500	2252	2265	0.005772647	-0.075373546
1400000US42079201600	2702	2558	-0.053293856	-0.448463138
1400000US42079210100	3364	3391	0.008026159	-0.061139384
1400000US42079210200	2704	2711	0.002588757	-0.095484368
1400000US42079210300	2677	2659	-0.006723945	-0.154307424
1400000US42079210400	1330	1566	0.177443609	1.008974537
1400000US42079210500	4844	4935	0.018786127	0.006825228
1400000US42079210600	1280	997	-0.22109375	-1.508359875
1400000US42079210700	1787	1699	-0.049244544	-0.422885928
1400000US42079210800	3243	3221	-0.006783842	-0.154685762
1400000US42079210900	1464	1781	0.216530055	1.255861441
1400000US42079211000	4886	4814	-0.01473598	-0.204914908
1400000US42079211101	5686	5625	-0.010728104	-0.179599428
1400000US42079211102	2231	2115	-0.051994621	-0.440256606
1400000US42079211201	2765	2793	0.010126582	-0.047872204
1400000US42079211203	1847	1857	0.005414185	-0.077637743
1400000US42079211204	6033	6300	0.044256589	0.167707685
1400000US42079211205	2775	2900	0.045045045	0.172687916
1400000US42079211301	4581	4632	0.01113294	-0.041515611
1400000US42079211302	3472	3504	0.00921659	-0.05362011
1400000US42079211303	2769	2793	0.008667389	-0.057089101
1400000US42079211304	2052	2097	0.021929825	0.026682182
1400000US42079211400	6999	6999	0	-0.11183608
1400000US42079211500	2735	2706	-0.010603291	-0.178811052
1400000US42079211600	3082	3066	-0.005191434	-0.144627424
1400000US42079211701	5141	5121	-0.003890294	-0.136408858
1400000US42079211702	1530	1539	0.005882353	-0.074680593
1400000US42079211800	1750	2046	0.169142857	0.956543396
1400000US42079211900	6496	5929	-0.087284483	-0.663162642
1400000US42079212000	1820	1888	0.037362637	0.124162505
1400000US42079212100	4255	4170	-0.019976498	-0.238016287
1400000US42079212200	5061	5025	-0.007113219	-0.156766247
1400000US42079212300	2853	2853	0	-0.11183608
1400000US42079212700	5041	4695	-0.068637175	-0.545378178
1400000US42079212800	3774	3722	-0.013778484	-0.198866949
1400000US42079212900	1205	1392	0.155186722	0.868390408
1400000US42079213000	1548	1427	-0.078165375	-0.605562409
1400000US42079213100	1676	1838	0.096658711	0.498702166
1400000US42079213200	4801	4773	-0.005832118	-0.148674263
1400000US42079213300	1679	1651	-0.016676593	-0.217172659
1400000US42079213400	4516	4453	-0.013950399	-0.199952834
1400000US42079213600	2284	1950	-0.146234676	-1.035517571
1400000US42079213700	2304	2142	-0.0703125	-0.555960255
1400000US42079213800	1424	1803	0.266151685	1.569293133
1400000US42079213900	1738	1837	0.056962025	0.24796072
1400000US42079214000	1086	1020	-0.060773481	-0.495707681
1400000US42079214100	2542	2471	-0.027930763	-0.288258866
1400000US42079214200	2636	3149	0.19461305	1.117424156
1400000US42079214300	2064	1864	-0.096899225	-0.723893513
1400000US42079214400	2164	1852	-0.144177449	-1.022523236
1400000US42079214500	1537	1620	0.054001301	0.229259506
1400000US42079214600	3938	3818	-0.030472321	-0.304312445
1400000US42079214900	1346	1389	0.031946508	0.08995189
1400000US42079215000	1731	1490	-0.139225881	-0.991246989
1400000US42079215100	2792	2753	-0.013968481	-0.200067052
1400000US42079215200	3004	2960	-0.014647137	-0.204353736
1400000US42079215300	3777	4007	0.06089489	0.272802396
1400000US42079215400	2613	2566	-0.017986988	-0.22544968
1400000US42079215501	4412	4512	0.022665458	0.03132876
1400000US42079215502	5617	5654	0.006587146	-0.070228814
1400000US42079215503	3158	3489	0.104813173	0.550209274
1400000US42079215504	3880	4002	0.031443299	0.086773402
1400000US42079215600	5287	5422	0.025534329	0.049449794
1400000US42079215701	2860	2262	-0.209090909	-1.432544738
1400000US42079215702	2179	2018	-0.073887104	-0.578539002
1400000US42079215800	2886	2933	0.016285516	-0.008969712
1400000US42079215900	3667	3709	0.011453504	-0.039490791
1400000US42079216000	868	791	-0.088709677	-0.672164788
1400000US42079216100	4208	4236	0.006653992	-0.069806585
1400000US42079216200	5141	5410	0.05232445	0.218667791
1400000US42079216400	1947	2007	0.030816641	0.082815159
1400000US42079216501	1811	1996	0.102153506	0.53340967
1400000US42079216502	4049	4182	0.032847617	0.095643681
1400000US42079216600	8806	9481	0.076652283	0.372332905
1400000US42079216700	3535	3498	-0.010466761	-0.177948671
1400000US42079216800	3531	3598	0.018974795	0.008016934
1400000US42079216900	4558	4449	-0.023913997	-0.262887235
1400000US42079217001	1709	2080	0.217086015	1.259373128
1400000US42079217002	3113	3053	-0.019274012	-0.233579081
1400000US42079217100	3529	3006	-0.148200623	-1.047935346
1400000US42079217200	2930	2986	0.019112628	0.008887549
1400000US42079217300	3798	3382	-0.109531332	-0.80368337
1400000US42079217400	2011	1552	-0.228244654	-1.553528081
1400000US42079217500	2332	2764	0.185248714	1.058274955
1400000US42079217600	2738	3003	0.096785975	0.49950602
1400000US42079217700	4048	4862	0.201086957	1.158316151
1400000US42079217800	3491	3532	0.011744486	-0.037652825
1400000US42079217900	4410	4549	0.031519274	0.087253296
1400000US42079218000	4284	4195	-0.020774977	-0.243059822
1400000US42079980100	0	0	0	-0.11183608
1400000US42081000100	3306	3426	0.036297641	0.117435525
1400000US42081000200	2179	2311	0.060578247	0.270802341
1400000US42081000300	6199	5488	-0.114695919	-0.836305133
1400000US42081000400	4663	4612	-0.010937165	-0.180919946
1400000US42081000500	3007	3020	0.004323246	-0.084528589
1400000US42081000600	2489	2355	-0.053836882	-0.451893124
1400000US42081000800	1819	2136	0.174271578	0.988938615
1400000US42081000900	2600	2806	0.079230769	0.388619743
1400000US42081001000	3246	3185	-0.01879236	-0.230536756
