GEO_ID	DEM_USC	REP_USC	OTHERS_USC
1400000US42029306503	415.37	534.86	0
1400000US42029306504	1100.926	1433.835	0
1400000US42029306600	830	1032	0
1400000US42029306700	1023	1401	95
1400000US42029306800	330	418	34
1400000US42029306900	1225	1866	138
1400000US42029307000	1097	1771	0
1400000US42029307100	425	853	0
1400000US42029307200	177	390	0
1400000US42029307300	699	969	26
1400000US42029307400	742	733	67
1400000US42029307700	292	748	0
1400000US42029307800	340	818	0
1400000US42029307900	1308	879	63
1400000US42029308000	875	829	90
1400000US42029308101	571.81	991.278	76.382
1400000US42029308102	571.81	991.278	76.382
1400000US42029308200	321	728	45
1400000US42003310200	950.728	566.9	0
1400000US42003310300	462.728	268.9	0
1400000US42029310400	689.552	379.317	0
1400000US42029311000	1323	2219	0
1400000US42029311100	1150	1279	4
1400000US42029311200	578	694	18
1400000US42029311300	901	1282	0
1400000US42029311401	1115.404	688.826	41
1400000US42029311403	2161.443	1958.038	78.921
1400000US42029311404	506.1	917.08	0
1400000US42029311500	579	1417	0
1400000US42029311600	567	177	27
1400000US42029311700	1902	2206	154
1400000US42029311800	495	970	0
1400000US42003320400	651.591	299.669	0
1400000US42003320600	847.61	397.238	0
1400000US42003320700	627.865	378.979	0
1400000US42033330100	684.565	1884.655	0
1400000US42033330200	409.696	802.942	0
1400000US42033330300	59.696	135.942	0
1400000US42033330400	434.565	1378.655	0
1400000US42033330500	402	1538	0
1400000US42033330600	438.345	1177.984	0
1400000US42033330700	162	733	0
1400000US42033330800	764	2217	0
1400000US42033330900	566	1489	0
1400000US42033331000	469	1754	0
1400000US42033331100	438.141	926.784	0
1400000US42033331200	459.141	935.784	0
1400000US42033331300	564.345	1543.984	0
1400000US42033331401	290.93	1172.556	0
1400000US42033331402	405.93	1057.556	0
1400000US42033331500	171	766	0
1400000US42033331600	221	858	0
1400000US42033331700	623	1505	0
1400000US42033331800	293	977	0
1400000US42033331900	210	763	0
1400000US42131400100	300	915	0
1400000US42131400200	402	1092	0
1400000US42131400300	791	1386	0
1400000US42045400301	1900.734	215.544	0
1400000US42045400302	1084.35	156.64	0
1400000US42131400400	664.208	1331.172	0
1400000US42045400401	1420.99	212.073	0
1400000US42045400402	1019.055	152.885	0
1400000US42045400500	1168.066	404.262	0
1400000US42131400500	713	1401	0
1400000US42045400600	2400.066	1185.262	0
1400000US42131400600	736.208	1553.172	0
1400000US42045400700	776.108	239.118	0
1400000US42131400700	488	1458	0
1400000US42045400801	946.258	157.464	0
1400000US42045400802	1171.741	758.674	0
1400000US42045400900	127.083	23.539	0
1400000US42045401000	618.412	612.934	0
1400000US42003401100	1251.92	1180.82	0
1400000US42045401101	859.612	904.094	0
1400000US42045401103	817.51	1294.008	0
1400000US42045401104	908.71	1487.168	0
1400000US42003401200	1120	698	0
1400000US42045401200	860	1272	0
1400000US42003401300	544.92	673.82	0
1400000US42045401301	630.69	297.876	0
1400000US42045401302	650.754	300.669	0
1400000US42045401401	560.294	522.266	0
1400000US42045401402	658.876	577.257	0
1400000US42045401501	622.203	1197.213	0
1400000US42045401502	879	1005	0
1400000US42045401600	636	300	0
1400000US42045401700	1029	188	0
1400000US42045401800	1595	304	0
1400000US42045401900	2078.64	559.233	0
1400000US42003402000	722	497	0
1400000US42045402000	904.64	172.233	0
1400000US42045402100	3224.909	163.057	0
1400000US42045402200	1168.443	62.079	0
1400000US42045402300	1349.466	57.978	0
1400000US42045402400	1321.475	89.362	0
1400000US42045402500	1302.249	70.538	0
1400000US42045402600	770.774	66.176	0
1400000US42045402700	882	107	0
1400000US42045402800	2209	368	0
1400000US42045402900	1639.224	33.771	0
1400000US42045403001	479.286	1129.442	0
1400000US42045403002	307.286	256.442	0
1400000US42045403101	950.858	476.984	0
1400000US42045403103	1120.508	509.734	0
1400000US42045403104	544.65	162.75	0
1400000US42045403200	1220	1049	0
1400000US42045403300	1276	1603	0
1400000US42045403401	496.41	196.651	0
1400000US42045403402	938.41	482.651	0
1400000US42003403500	910	623	0
1400000US42045403501	1020.962	923.726	0
1400000US42045403502	1177.962	1247.726	0
1400000US42045403601	724.48	1190.17	0
1400000US42045403602	357.48	756.17	0
1400000US42045403701	267.529	584.156	0
1400000US42045403702	278.35	542.31	0
1400000US42045403800	1130	1957	0
1400000US42045403901	692	1083	0
1400000US42045403902	784	1391	0
1400000US42003404000	361	223	0
1400000US42045404003	396.014	625.87	0
1400000US42045404004	815.211	1556.848	0
1400000US42045404101	1217.867	2378.871	0
1400000US42045404102	871.551	1093.555	0
1400000US42045404103	835.878	1283.63	0
1400000US42045404300	486	444	0
1400000US42045404400	651.048	146.034	0
1400000US42045404500	1441.337	249.181	0
1400000US42045404600	379.289	78.147	0
1400000US42045404700	672.205	179.53	0
1400000US42045404800	908.963	180.049	0
1400000US42045404900	715.009	159.671	0
1400000US42003405000	206	374	0
1400000US42045405000	916.689	43.391	0
1400000US42045405100	818.669	30.871	0
1400000US42045405200	1027.831	32.994	0
1400000US42045405300	783.944	67.61	0
1400000US42045405400	730.744	49.86	0
1400000US42003406000	367	673	0
1400000US42045406100	514	565	0
1400000US42045406201	597.971	925.037	0
1400000US42045406202	982.971	1570.037	0
1400000US42045406300	715	416	0
1400000US42045406401	1064	143	0
1400000US42045406402	569	105	0
1400000US42045406500	328	354	0
1400000US42045406600	388	493	0
1400000US42045406700	539	716	0
1400000US42045406801	1153.164	1445.522	0
1400000US42045406802	609.081	884.469	0
1400000US42045406803	1892.167	3092.633	0
1400000US42045406902	1155.602	2488.422	0
1400000US42045406903	1108.602	2622.422	0
1400000US42045406904	657.39	1304.882	0
1400000US42045407000	628	893	0
1400000US42003407001	1103.59	1848.908	0
1400000US42003407002	1570.59	2692.908	0
1400000US42045407101	956.434	1276.746	0
1400000US42045407102	1413.508	1915.324	0
1400000US42045407201	815	1393	0
1400000US42045407202	501.926	755.422	0
1400000US42045407401	2108	1024	0
1400000US42045407404	1052.889	751.038	0
1400000US42045407501	897.026	614.02	0
1400000US42045407502	1479.026	853.02	0
1400000US42045407600	3276	685	0
1400000US42045407700	818	611	0
1400000US42045407801	911.955	1967.678	0
1400000US42045407802	1219.025	2406.092	0
1400000US42045407803	1199.801	2420.49	0
1400000US42045407804	804.272	1721.792	0
1400000US42045407805	351.298	710.928	0
1400000US42045407806	334.125	451.08	0
1400000US42045407901	1110.926	1692.248	0
1400000US42045407902	903.75	706	0
1400000US42045407903	1352.926	1473.248	0
1400000US42003408001	1240.004	2121.675	0
1400000US42045408001	1318.055	2659.898	0
1400000US42003408002	1110.004	2178.675	0
1400000US42045408002	707.781	1226.696	0
1400000US42045408101	1272.067	2365.653	0
1400000US42045408102	515.41	1028.697	0
1400000US42045408103	1242.796	2278.314	0
1400000US42045408300	1745.502	1060.884	0
1400000US42045408400	835.502	748.884	0
1400000US42045408500	1111.728	1402.698	0
1400000US42045408600	1086.069	1277.634	0
1400000US42045408700	1393.29	1321.866	0
1400000US42045408800	1707.452	924.72	0
1400000US42045408900	1223.883	812.123	0
1400000US42003409000	2114	4701	0
1400000US42045409000	1514.672	1333.811	0
1400000US42045409100	1116.234	1221.567	0
1400000US42045409200	542.067	720.503	0
1400000US42045409300	490.065	797.455	0
1400000US42045409400	484.184	606.944	0
1400000US42045409500	1127.565	1681.095	0
1400000US42045409601	1988.891	1671.003	0
1400000US42045409602	1806.047	1501.004	0
1400000US42045409701	2103.152	2012.782	0
1400000US42045409702	776.082	683.417	0
1400000US42045409802	1296.416	1284.522	0
1400000US42045409803	2503.076	2507.958	0
1400000US42045409902	1235.16	2105.9	0
1400000US42045409903	826	1465	0
1400000US42045409904	949.16	1979.9	0
1400000US42003410000	293	511	0
1400000US42045410000	924	1684	0
1400000US42045410100	1493	2637	0
1400000US42045410200	920	1358	0
1400000US42045410301	1711.116	3359.268	0
1400000US42045410302	2689.116	5250.268	0
1400000US42045410400	2301	3632	0
1400000US42045410500	1225.384	304.904	0
1400000US42045410601	661.158	1297.073	0
1400000US42045410602	618.155	957.041	0
1400000US42045410700	2702.61	116.88	0
1400000US42045410800	2892.889	2116.038	0
1400000US42003411000	1701	2925	0
1400000US42003412001	1681.508	2811.986	0
1400000US42003412002	1316.508	2246.986	0
1400000US42003413100	1401.295	2113.768	0
1400000US42003413201	1320.565	1896.362	0
1400000US42003413202	721.284	1068.631	0
1400000US42003413300	1001.842	1490.238	0
1400000US42003413400	1083.763	1616.976	0
1400000US42003413500	1969.409	2860.693	0
1400000US42003414101	1236.097	1989.937	0
1400000US42003414102	1447.487	2319.779	0
1400000US42003414200	1521.39	2442.842	0
1400000US42003415001	939.318	1323.454	0
1400000US42003415002	579.318	848.454	0
1400000US42003416000	467	367	0
1400000US42003417100	490.13	401.685	0
1400000US42003417200	302.13	214.685	0
1400000US42003418000	524	421	0
1400000US42003419000	915	766	0
1400000US42003420000	475	231	0
1400000US42083420100	351.297	1065.815	0
1400000US42083420200	233.213	430.084	0
1400000US42083420300	202.255	434.607	0
1400000US42083420400	484.77	1032.769	0
1400000US42083420500	389.226	1577.169	0
1400000US42083420600	323.064	1792.24	0
1400000US42083420700	218.022	670.874	0
1400000US42083420800	153.358	722.605	0
1400000US42083420900	169.28	651.979	0
1400000US42083421000	221.747	665.384	0
1400000US42003421100	1527	1274	0
1400000US42083421100	449.343	1175.218	0
1400000US42003421200	1390.892	1280.06	0
1400000US42083421200	265.903	833.246	0
1400000US42003422000	1550	1909	0
1400000US42003423000	1030.16	666.425	0
1400000US42003424000	985.052	404.485	0
1400000US42003425000	1000	491	0
1400000US42003426300	1532.492	2082.901	0
1400000US42003426400	795.039	880.514	0
1400000US42003426700	743.253	842.978	0
1400000US42003426800	1434.116	2050.523	0
1400000US42003427000	1076	454	0
1400000US42003427100	1827.066	2344.192	0
1400000US42003427200	1094.288	1070.5	0
1400000US42003428100	290.27	255.431	0
1400000US42003428200	553.27	644.431	0
1400000US42003429100	629.14	660.673	0
1400000US42003429201	1108.296	1453.274	0
1400000US42003429202	1055.148	1219.909	0
1400000US42003429300	1309.184	1941.864	0
1400000US42003429400	1132.202	1441.894	0
1400000US42003429500	1144.914	1179.544	0
1400000US42003429600	902.64	982.4	0
1400000US42003429700	436	439.688	0
1400000US42003430100	558	497	0
1400000US42003430200	1218	1237	0
1400000US42003431100	1014.427	466.974	0
1400000US42003431400	569.444	329.736	0
1400000US42003431500	762.871	360.71	0
1400000US42003432300	758.554	373.11	0
1400000US42003432400	712.554	341.11	0
1400000US42003434000	691	429	0
1400000US42003435000	753	477	0
1400000US42003437000	1344	2124	0
1400000US42003439000	337	530	0
1400000US42003445500	1039	1129	0
1400000US42003446000	0	842	0
1400000US42003447000	0	675	0
1400000US42003448000	0	427	0
1400000US42003449000	0	1022	0
1400000US42003450700	932.735	547.485	0
1400000US42003450800	749.735	330.485	0
1400000US42003451101	0	1567.028	0
1400000US42003451102	0	1712.335	0
1400000US42003451104	0	1753.028	0
1400000US42003451105	0	670.419	0
1400000US42003451300	0	1942.775	0
1400000US42003452000	0	2377	0
1400000US42003453003	0	1089.443	0
1400000US42003453004	0	1977.715	0
1400000US42003455000	0	609	0
1400000US42003456001	0	1743.893	0
1400000US42003456003	0	3102.09	0
1400000US42003456004	0	2257.697	0
1400000US42003457100	0	579.196	0
1400000US42003457200	0	645.196	0
1400000US42003458000	0	3874	0
1400000US42003459101	536	417	0
1400000US42003459102	0	2804	0
1400000US42003459201	0	2556	0
1400000US42003459202	0	344	0
1400000US42003460001	1631.2	957.954	0
1400000US42003460002	1117.2	696.954	0
1400000US42003461000	297	202	0
1400000US42003462100	749.531	332.703	0
1400000US42003462600	1324.531	396.703	0
1400000US42003463900	788.27	266.273	0
1400000US42003464300	1099	553	0
1400000US42003464400	1402.27	341.273	0
1400000US42003465600	837.607	382.928	0
1400000US42003465800	1104.607	529.928	0
1400000US42003468700	0	743.814	0
1400000US42003468800	0	463.31	0
1400000US42003468900	0	1060.504	0
1400000US42003469000	1690	1184	0
1400000US42003470300	0	1982.835	0
1400000US42003470400	0	1683.835	0
1400000US42003470501	0	956.307	0
1400000US42003470502	0	1733.779	0
1400000US42003470600	0	1370.512	0
1400000US42003471000	0	445	0
1400000US42003472100	986.352	415.032	0
1400000US42003472200	943.352	335.032	0
1400000US42003472300	681	299	0
1400000US42003472400	768	331	0
1400000US42003473100	0	1939.658	0
1400000US42003473200	0	1126.57	0
1400000US42003473300	0	2649.374	0
1400000US42003473401	0	2015.51	0
1400000US42003473402	0	1440.494	0
1400000US42003473500	0	2332.424	0
1400000US42003473601	0	2010.904	0
1400000US42003473602	0	2369.9	0
1400000US42003474101	0	1855.574	0
1400000US42003474102	0	2868.272	0
1400000US42003474201	0	1844.155	0
1400000US42003474202	0	3717.493	0
1400000US42003474203	0	1460.673	0
1400000US42003475101	0	1860.376	0
1400000US42003475102	0	1271.496	0
1400000US42003475200	0	2244.424	0
1400000US42003475301	0	1108.183	0
1400000US42003475303	0	2763.665	0
1400000US42003475304	0	2245.185	0
1400000US42003475401	0	1266.98	0
1400000US42003475402	0	795.244	0
1400000US42003476100	0	1820.802	0
1400000US42003476200	0	457.802	0
1400000US42003477100	0	1583.463	0
1400000US42003477200	55	2238.463	0
1400000US42003477300	0	2067	0
1400000US42003478100	1281	721	0
1400000US42003478200	1732	903	0
1400000US42003479000	725	418	0
1400000US42003480101	1501.371	659.106	0
1400000US42003480102	850.351	480.726	0
1400000US42003480200	1700.534	784.384	0
1400000US42003480300	1309.305	601.669	0
1400000US42003480400	1330.819	664.673	0
1400000US42003481000	1095	236	0
1400000US42003482500	693	322	0
1400000US42003483800	1256	185	0
1400000US42003484300	1098.514	371.307	0
1400000US42003484500	1895.807	928.721	0
1400000US42003484600	675.321	310.028	0
1400000US42003485000	378	151	0
1400000US42003486700	689.461	161.563	0
1400000US42003486800	754.399	140.522	0
1400000US42003486900	877.938	166.959	0
1400000US42003487000	508	290	0
1400000US42003488100	717.756	291.648	0
1400000US42003488200	1049.756	382.648	0
1400000US42003488300	991.73	563.837	0
1400000US42003488400	1624.848	662.536	0
1400000US42003488500	739.671	436.981	0
1400000US42003488600	1363.789	731.68	0
1400000US42003489001	0	1973.896	0
1400000US42003489002	0	1092.896	0
1400000US42003490002	0	2026.435	0
1400000US42003490003	0	1657.404	0
1400000US42003490004	0	2422.839	0
1400000US42003491101	0	2813.776	0
1400000US42003491200	0	1517.28	0
1400000US42003492700	739.865	200.226	0
1400000US42003492800	849.466	128.709	0
1400000US42003492900	370.601	106.483	0
1400000US42003494000	0	495	0
1400000US42003495000	0	1198	0
1400000US42003496101	0	881.41	0
1400000US42003496102	0	2228.202	0
1400000US42003496200	0	3223.514	0
1400000US42003497000	262	251	0
1400000US42003498000	709	498	0
1400000US42003499300	530.661	307.883	0
1400000US42003499400	697.661	404.883	0
1400000US42003500300	932	673	0
1400000US42003501000	407	210	0
1400000US42003503002	1703.857	1237.314	0
1400000US42003504100	1441.281	690.246	0
1400000US42003507000	673	333	0
1400000US42003508000	571	175	0
1400000US42003509400	1501	551	0
1400000US42003510000	638	104	0
1400000US42003512000	536.389	128.321	0
1400000US42003512800	416.589	71.851	0
1400000US42003512900	47.2	2.53	0
1400000US42003513800	841	83	0
1400000US42003514000	832	62	0
1400000US42003515100	1187.143	183.938	0
1400000US42003515200	710.79	144.308	0
1400000US42003515300	1029.11	155.928	0
1400000US42003515401	1076.191	180.202	0
1400000US42003516100	914.498	186.729	0
1400000US42003516200	363.498	88.729	0
1400000US42003517000	697	219	0
1400000US42003518001	1687.752	613.411	0
1400000US42003519000	1416	718	0
1400000US42003520001	1297.795	652.98	0
1400000US42003520002	767.795	339.98	0
1400000US42003521100	1670.132	972.565	0
1400000US42003521200	926.504	573.583	0
1400000US42003521301	909.446	847.879	0
1400000US42003521302	1060.232	581.957	0
1400000US42003521401	0	1479.072	0
1400000US42003521402	624.549	778.451	0
1400000US42003521500	920	1857.734	0
1400000US42003522000	897	426	0
1400000US42003523100	2158.49	193.026	0
1400000US42003523200	1421.608	279.197	0
1400000US42003523300	1772.875	670.097	0
1400000US42003523400	1705.227	681.335	0
1400000US42003523501	2214.481	739.972	0
1400000US42003523502	581.024	262.107	0
1400000US42003523600	1265.999	578.952	0
1400000US42003523701	1342.639	959.716	0
1400000US42003523702	2161.68	1039.04	0
1400000US42003523800	2051.423	1219.26	0
1400000US42003524000	783	344	0
1400000US42003525100	738.506	563.482	0
1400000US42003525200	575.168	437.993	0
1400000US42003525300	644.238	482.759	0
1400000US42003526101	1510.71	2399.662	0
1400000US42003526102	686.327	1213.659	0
1400000US42003526201	945.177	1687.849	0
1400000US42003526202	1230.578	1592.854	0
1400000US42003526301	831.1	1176.864	0
1400000US42003526302	927.492	1380	0
1400000US42053530100	238	675	0
1400000US42053530201	195.233	573.006	0
1400000US42053530300	284.233	691.006	0
1400000US42003550900	436.662	76.755	0
1400000US42003551200	982.736	301.336	0
1400000US42003551300	734.816	379.316	0
1400000US42003551900	890.001	148.161	0
1400000US42003552000	860.358	207.745	0
1400000US42003552100	321.841	20.852	0
1400000US42003552200	265	116	0
1400000US42003552300	924.431	124.278	0
1400000US42003552400	759.846	325.42	0
1400000US42003560400	775.531	72.183	0
1400000US42003560500	679.818	105.454	0
1400000US42003560600	468.73	24.405	0
1400000US42003561000	498.73	33.405	0
1400000US42003561100	456.199	18.448	0
1400000US42003561200	212.634	11.054	0
1400000US42003561400	1939.48	208.27	0
1400000US42003561500	1334.278	173.123	0
1400000US42003561600	443.102	140.287	0
1400000US42003561700	403.492	120.899	0
1400000US42003561900	1029.487	29.927	0
1400000US42003562000	1073.837	286.371	0
1400000US42003562300	1347.981	178.791	0
1400000US42003562400	1063.416	143.099	0
1400000US42003562500	1041.176	214.111	0
1400000US42003562600	393.836	107.689	0
1400000US42003562700	506.786	105.077	0
1400000US42003562800	484.577	218.669	0
1400000US42003562900	1155.817	195.46	0
1400000US42003563000	718.781	237.042	0
1400000US42003563100	1263.342	574.358	0
1400000US42003563200	850.528	237.13	0
1400000US42003563300	331	632	0
1400000US42003563800	933	1286	0
1400000US42003563900	1287.752	501.411	0
1400000US42003564000	0	2038.179	0
1400000US42003564100	0	504	0
1400000US42003564200	332.857	396.314	0
1400000US42003564400	1911.504	1225.153	0
1400000US42003564500	0	1362.396	0
1400000US42007600601	255	687	0
1400000US42007600602	380	973	0
1400000US42007600700	1448	2964	0
1400000US42007601000	674	1226	0
1400000US42007601100	475.88	693.104	0
1400000US42007601200	678.922	638.576	0
1400000US42007601300	469.042	247.472	0
1400000US42007601400	627.727	666.96	0
1400000US42007601600	242	344	0
1400000US42007601700	652	1171	0
1400000US42007601800	1192	2531	0
1400000US42007602100	738	585	0
1400000US42007602300	532.711	844.986	0
1400000US42007602400	575.086	945.355	0
1400000US42007602500	0.375	0.369	0
1400000US42007602601	946.312	1974.508	0
1400000US42007602602	384.312	957.508	0
1400000US42007602701	339	553	0
1400000US42007602702	547	1193	0
1400000US42007602800	735	366	0
1400000US42007602900	399	1011	0
1400000US42007603000	511	1057	0
1400000US42007603202	1707.155	2364.051	0
1400000US42007603300	861.73	995.821	0
1400000US42007603400	44.73	46.821	0
1400000US42007603500	267	335	0
1400000US42007603600	465	608	0
1400000US42007603700	904	1129	0
1400000US42007603801	483.896	849.1	0
1400000US42007603802	489.812	1197.684	0
1400000US42007603803	563.708	967.784	0
1400000US42007603900	770	891	0
1400000US42007604000	345.474	254.886	0
1400000US42007604100	592.236	432.119	0
1400000US42007604200	369.71	277.005	0
1400000US42007604500	680.035	60.658	0
1400000US42007604600	574.106	458.198	0
1400000US42007604700	580.34	461.475	0
1400000US42007604800	1035.072	1282.824	0
1400000US42007604901	1323.608	1573.565	0
1400000US42007604902	912.312	1177.397	0
1400000US42007605001	381	895	0
1400000US42007605002	473	1302	0
1400000US42007605100	642	1646	0
1400000US42007605200	456	623	0
1400000US42007605300	612	903	0
1400000US42007605400	504.727	661.96	0
1400000US42007605500	1005.155	1389.051	0
1400000US42007605600	317	415	0
1400000US42007605700	1348.035	252.658	0
1400000US42007605800	1028	1990	0
1400000US42125704100	0	241.53	0
1400000US42125711000	0	1499	0
1400000US42125712700	0	460	0
1400000US42125713700	0	1494	0
1400000US42125714000	0	980	0
1400000US42125715700	0	561	0
1400000US42125721000	0	1676	0
1400000US42125722700	0	1529	0
1400000US42125731000	0	2373	0
1400000US42125732000	0	1408	0
1400000US42125741100	0	1978.42	0
1400000US42125741300	0	772.54	0
1400000US42125742100	0	2468.285	0
1400000US42125742200	0	173.605	0
1400000US42125743700	0	447	0
1400000US42125744100	0	1672.774	0
1400000US42125744200	0	501.774	0
1400000US42125745100	0	4062	0
1400000US42125745200	0	2269	0
1400000US42125746100	0	2857.834	0
1400000US42125746200	0	2141.886	0
1400000US42125746301	0	2525.812	0
1400000US42125746302	0	1305.81	0
1400000US42125751100	0	1387.982	0
1400000US42125751200	0	1416.982	0
1400000US42125752700	0	1822	0
1400000US42125753700	0	674	0
1400000US42125754200	0	501.766	0
1400000US42125754300	0	592.865	0
1400000US42125754400	0	393.076	0
1400000US42125754500	0	707.482	0
1400000US42125754600	0	277.406	0
1400000US42125755100	0	1747.186	0
1400000US42125755200	0	2209.186	0
1400000US42125755700	0	455	0
1400000US42125761000	0	2125	0
1400000US42125762000	0	922	0
1400000US42125763700	0	612	0
1400000US42125764000	237	491	0
1400000US42125771100	0	2959.3	0
1400000US42125771200	0	816.3	0
1400000US42125772700	367	559	0
1400000US42125773100	551.009	748.616	0
1400000US42125773200	111.009	138.616	0
1400000US42125774700	1027	1816	0
1400000US42125775200	495.73	472.288	0
1400000US42125775300	345.73	312.288	0
1400000US42125781700	741	1444	0
1400000US42125782700	218	285	0
1400000US42125783200	270.738	321.095	0
1400000US42125783300	175.738	205.095	0
1400000US42125784000	527	778	0
1400000US42125791000	295	434	0
1400000US42125792100	414.442	485.61	0
1400000US42125792200	781.442	732.61	0
1400000US42125795700	416	547	0
1400000US42125795800	0	479.42	0
1400000US42125795900	846	1093	0
1400000US42125796000	0	1218	0
1400000US42129800100	268.683	72.729	0
1400000US42129800200	552.853	204.687	0
1400000US42129800300	689.613	305.439	0
1400000US42129800400	445.198	371.891	0
1400000US42129800500	1117.681	860.146	0
1400000US42129800600	600.4	348.264	0
1400000US42129800700	318.137	152.018	0
1400000US42129800800	562.255	440.494	0
1400000US42129800900	268.065	222.215	0
1400000US42129801001	835.108	1210.972	0
1400000US42129801002	993.57	1389.596	0
1400000US42129801100	1029.462	1577.624	0
1400000US42129801200	969.551	1994.478	0
1400000US42129801300	460.551	719.478	0
1400000US42129801400	430.985	505.274	0
1400000US42129801500	741.232	816.172	0
1400000US42129801600	64.087	64.058	0
1400000US42129801701	357	787	0
1400000US42129801702	592.857	1511.157	0
1400000US42129801703	592.857	1511.157	0
1400000US42129801800	963	1797	0
1400000US42129801900	980	2489	0
1400000US42129802001	998.086	2081.251	0
1400000US42129802002	1496.848	3127.339	0
1400000US42129802101	1154.826	2271.316	0
1400000US42129802102	1236.808	2449.958	0
1400000US42129802103	199.33	458.768	0
1400000US42129802200	0	1275	0
1400000US42129802301	0	3510.124	0
1400000US42129802303	0	2063.488	0
1400000US42129802304	0	3531.796	0
1400000US42129802400	0	1832.676	0
1400000US42129802500	0	785	0
1400000US42129802600	0	1018.547	0
1400000US42129802700	0	729.039	0
1400000US42129802800	0	1124.586	0
1400000US42129802900	0	2576.766	0
1400000US42129803000	0	1938	0
1400000US42129803100	0	2837.639	0
1400000US42129803200	0	919.608	0
1400000US42129803301	0	3039.043	0
1400000US42129803302	0	1526.018	0
1400000US42129803400	0	1438.487	0
1400000US42129803501	0	425.731	0
1400000US42129803502	0	1682.555	0
1400000US42129803600	0	685.186	0
1400000US42129803700	0	1357.595	0
1400000US42129803800	0	1923.716	0
1400000US42129803901	0	1476.866	0
1400000US42129803902	0	2538.02	0
1400000US42129804000	0	1071.347	0
1400000US42129804100	0	1697.578	0
1400000US42129804200	0	54.245	0
1400000US42129804300	0	900	0
1400000US42129804400	0	884	0
1400000US42129804501	0	2043.216	0
1400000US42129804502	0	3149.535	0
1400000US42129804600	0	1175	0
1400000US42129804701	0	1970.82	0
1400000US42129804702	0	2146.601	0
1400000US42129804801	0	152.351	0
1400000US42129804802	0	4196.32	0
1400000US42129804900	0	1982.819	0
1400000US42129805000	0	1335.948	0
1400000US42129805100	0	511.948	0
1400000US42129805200	388.716	285.665	0
1400000US42129805400	583.51	292.815	0
1400000US42129805500	635.094	552.214	0
1400000US42129805600	321	459	0
1400000US42129805800	0	818.975	0
1400000US42129805901	0	933.918	0
1400000US42129805902	0	2396.641	0
1400000US42129806000	0	962	0
1400000US42129806100	0	1308.851	0
1400000US42129806200	0	1307.851	0
1400000US42129806300	0	734.088	0
1400000US42129806400	0	594.088	0
1400000US42129806500	0	1789.617	0
1400000US42129806600	0	1118.617	0
1400000US42129806700	0	999.275	0
1400000US42129806800	0	510.275	0
1400000US42129806900	0	1504.465	0
1400000US42129807000	0	1184.069	0
1400000US42129807100	0	957.946	0
1400000US42129807200	0	3475.781	0
1400000US42129807300	0	1089.151	0
1400000US42129807401	0	1041.165	0
1400000US42129807402	0	3652.795	0
1400000US42129807500	0	832.876	0
1400000US42129807600	0	1719.058	0
1400000US42129807700	0	886.182	0
1400000US42129807800	497.234	846.398	0
1400000US42129807900	844.511	1870.283	0
1400000US42129808100	794.858	1503.243	0
1400000US42129808200	395	666	0
1400000US42129808300	599	1561	0
1400000US42129808401	0	890.171	0
1400000US42129808402	0	2712.171	0
1400000US42129808500	0	695	0
1400000US42129808600	0	1893	0
1400000US42019902100	0	830.53	0
1400000US42019902200	0	734.769	0
1400000US42019902300	0	1126.639	0
1400000US42019902400	0	2364.169	0
1400000US42019902500	0	1344.87	0
1400000US42019902600	0	668.495	0
1400000US42019902700	0	452.402	0
1400000US42019902800	0	870.67	0
1400000US42019902900	0	351.892	0
1400000US42019903000	0	2096.768	0
1400000US42019903100	0	610.567	0
1400000US42019910100	0	1724	0
1400000US42019910200	0	1869	0
1400000US42019910301	0	2039.922	0
1400000US42019910302	0	2589.922	0
1400000US42019910400	0	2101.922	0
1400000US42019910500	0	1253.922	0
1400000US42019910600	0	1637	0
1400000US42019910700	0	1207	0
1400000US42019910800	0	2076.477	0
1400000US42019910900	0	3391.477	0
1400000US42019911000	0	2870	0
1400000US42019911100	0	2283	0
1400000US42019911200	0	2084	0
1400000US42019911300	0	2070	0
1400000US42019911400	0	1628	0
1400000US42019911501	0	2363	0
1400000US42019911502	0	2005	0
1400000US42019911600	0	2581	0
1400000US42019911700	0	1975	0
1400000US42019911800	0	3167	0
1400000US42019911900	0	2244	0
1400000US42019912001	0	2013.778	0
1400000US42019912002	0	2321.394	0
1400000US42019912101	0	2893.744	0
1400000US42019912102	0	330.528	0
1400000US42019912200	0	679.184	0
1400000US42019912301	0	2934.474	0
1400000US42019912303	0	1335.682	0
1400000US42019912304	0	2560.156	0
1400000US42019912401	0	4704.56	0
1400000US42019912402	0	1277.56	0
1400000US42019912700	0	3448	0
1400000US42019912800	0	2709	0
1400000US42005950100	0	1953	8
1400000US42015950100	352	1597	0
1400000US42047950100	208	556	0
1400000US42061950100	201	755	0
1400000US42065950100	294	570	0
1400000US42105950100	221	1696	0
1400000US42117950100	317	1492	0
1400000US42103950102	395	799	0
1400000US42103950103	411	667	0
1400000US42103950104	368	837	0
1400000US42005950200	0	987	2
1400000US42015950200	408	1773	0
1400000US42047950200	444	1115	0
1400000US42061950200	335	1569	0
1400000US42065950200	343	1064	0
1400000US42105950200	183	1320	0
1400000US42117950200	333	1082	0
1400000US42103950201	362.216	1105.616	0
1400000US42103950202	69.216	203.616	0
1400000US42005950300	0	1268	23
1400000US42015950300	852	1322	0
1400000US42061950300	481	1854	0
