GEO_ID	CLINTON	TRUMP	OTHERS_USP	MCGINTY	TOOMEY	OTHERS_USS	DEM_USC	REP_USC	OTHERS_USC
1400000US42101007300	2300.974	35.683	39.199	2243.617	50.077	17.86	2252.05	41.989	0
1400000US42101007400	1995.23	37.311	27.329	1971.734	49.457	14.4	1991.769	41.225	0
1400000US42101007700	262.154	21.098	8.968	254.552	28.982	2.892	254.644	27.96	0
1400000US42101007800	2999.67	96.651	107.134	2977.476	141.137	25.487	2938.385	137.89	0
1400000US42101007900	2562.194	76.046	96.6	2544.515	136.347	31.878	2539.535	131.767	0
1400000US42101008000	2369.46	37.484	58.264	2334.604	65.688	24.9	2363.212	49.46	0
1400000US42101008101	1477.776	16.04	13.016	1438.2	21.056	8.008	1445.72	16.536	0
1400000US42101008102	2581.996	28.805	23.036	2530.91	36.331	13.263	2533.45	31.791	0
1400000US42101008200	3498.711	43.137	39.74	3382.576	60.433	21.518	3388.936	74.464	0
1400000US42101008301	2611.201	30.799	27.891	2549.51	46.021	13.584	2520.446	51.882	0
1400000US42101008302	2709.242	31.559	18.303	2632.95	42.561	11.453	2622.98	53.069	0
1400000US42101008400	2178	25	21	2098	37	12	2096	31	0
1400000US42101008500	3118.438	48.143	52.385	3017.241	70.877	23.217	3009.24	65.984	0
1400000US42101008601	1612.953	51.233	60.509	1597.633	90.02	26.033	1591.298	89.884	0
1400000US42101008602	1324.199	42.84	43.532	1295.779	73.14	20.982	1303.373	62.691	0
1400000US42101008701	1603.28	88.544	44.963	1555.089	130.476	15.473	1538.546	127.844	0
1400000US42101008702	1393.185	89.724	54.822	1328.034	156.393	16.196	1303.663	160.444	0
1400000US42101008801	958.73	80.427	24.545	883	149.597	6.062	862.389	142.872	0
1400000US42101008802	1636.179	130.817	51.096	1499.215	257.612	15.875	1463.844	248.244	0
1400000US42101009000	734.819	74.899	38.806	699.921	101.969	14.487	690.619	110.792	0
1400000US42077009100	1354.2	971.503	97.513	1319.176	965	132.061	1166.058	1116.083	110.936
1400000US42101009100	799.592	58.074	35.318	779.192	80.549	13.978	772.742	84.905	0
1400000US42077009200	1003.622	756.54	74.9	987.932	751.426	90.226	895.818	827.08	93.49
1400000US42101009200	1474	50	36	1418	76	28	1438	74	0
1400000US42077009300	510.984	299.485	37.539	502.756	306.33	37.549	444.394	353.759	35.38
1400000US42101009300	1943.626	28.348	25.6	1868.95	38.472	15.498	1893.078	32.736	0
1400000US42077009400	813.417	497.178	60.813	799.97	515.611	62.443	685.727	604.321	66
1400000US42101009400	1804.494	19.127	15.105	1730.067	25.738	9.997	1746.976	25.978	0
1400000US42077009500	740.021	349.767	62.764	730.97	360.553	53.852	654.643	432.794	47.874
1400000US42101009500	1309.749	22.008	14.115	1250.518	26.704	9.287	1256.366	21.316	0
1400000US42077009600	1161.605	467.576	46.692	1123.376	457.45	68.25	1071.526	525.406	46.032
1400000US42101009600	2035.251	32.301	21.11	1952.692	41.82	10.567	1933.187	37.498	0
1400000US42077009700	2393.171	586.128	96.922	2301.573	594.959	109.525	2207.844	699.596	88.294
1400000US42101009801	1009.617	42.164	11.565	968.498	49.183	8.615	975.797	45.486	0
1400000US42101009802	1493.338	80.316	21.36	1444.23	88.27	15.916	1469.759	77.207	0
1400000US42101010000	1408.953	68.607	22.168	1371.516	81.012	11.849	1380.209	76.642	0
1400000US42011010100	400	1853	68	452	1746	99	416	1768	73
1400000US42021010100	514.025	1425.01	78.992	700.022	1145.005	156.994	709.024	1276.004	0
1400000US42027010100	483	1317	79	578	1142	148	455	1417	0
1400000US42041010100	931.044	1253.782	115.956	907.783	1225.026	162.581	857.154	1420.863	0
1400000US42055010100	218	1478	48	270	1367	98	379	1329	0
1400000US42073010100	454	1565	69	511	1428	129	0	1801	0
1400000US42081010100	147	881	44	188	813	72	181	895	0
1400000US42095010100	975.332	656.446	75.672	915.344	665.426	30.544	787.494	744.534	33.148
1400000US42101010100	2495.03	41.516	19.909	2408.662	56.869	11.285	2385.578	56.072	0
1400000US42013010101	308.597	1544.18	39.816	369.482	1420.64	95.563	490.378	1377.468	0
1400000US42049010101	474	889	60	493	846	74	0	1084	0
1400000US42071010101	571	2187	120	585	2166	131	552	2214	108
1400000US42013010102	236.799	751.501	42.355	249.276	699.372	75.123	316.811	695.206	0
1400000US42071010102	437	1150	101	457	1140	92	439	1160	77
1400000US42013010103	289.799	937.501	42.355	308.276	875.372	77.123	418.811	829.206	0
1400000US42049010103	243.048	484.128	40.344	253.872	463.464	46.248	0	579.576	0
1400000US42049010104	368	723	47	373	689	69	0	866	0
1400000US42049010107	261	385	30	256	376	42	0	482	0
1400000US42133010110	1419.05	1981.714	168.866	1423.953	1978.899	159.719	1290.715	2224.977	0
1400000US42133010120	836.173	1135.633	100.386	849.356	1106.536	107.547	780.459	1271.657	0
1400000US42133010130	946.24	1297.532	115.912	948.124	1308.568	102.992	852.444	1468.296	0
1400000US42021010200	295.926	439.839	35.985	359.905	336.87	60.975	354.907	395.848	0
1400000US42027010200	340	997	34	404	843	113	319	1021	0
1400000US42055010200	330	1621	56	348	1586	78	484	1495	0
1400000US42081010200	124	453	23	158	408	31	127	463	0
1400000US42095010200	1639.76	1375.748	134.156	1537.236	1465.374	60.024	1244.366	1687.976	62.726
1400000US42101010200	1692.105	26.009	15.84	1633.619	31.924	15.12	1642.92	25.232	0
1400000US42011010201	576	1593	100	633	1478	116	566	1507	102
1400000US42041010201	882.466	1387.056	98.945	856.804	1382.287	129.528	759.26	1591.887	0
1400000US42049010201	1148.14	1593.344	149.862	1115.654	1608.641	146.565	11.421	2088.042	0
1400000US42071010201	707.912	2173.864	125.616	718.656	2199.72	121.944	727.92	2217.456	79.272
1400000US42073010201	775.2	1548.69	45.75	787.815	1486.43	77.365	0	1891.41	0
1400000US42011010202	586	1747	85	646	1640	97	676	1603	63
1400000US42049010202	1022.14	1713.344	134.862	1020.654	1692.641	121.565	434.421	1966.042	0
1400000US42071010202	515.912	1763.864	119.616	539.656	1764.72	90.944	536.92	1767.456	73.272
1400000US42073010202	594	1875	104	647	1784	120	0	2157	0
1400000US42041010203	763.236	667.332	76.923	762.237	677.322	72.927	703.296	791.208	0
1400000US42041010204	1515.678	1866.458	159.332	1503.759	1882.025	169.331	1366.45	2154.529	0
1400000US42133010210	1165.175	1529.884	130.713	1168.249	1521.924	136.955	1076.377	1732.076	0
1400000US42133010220	1812.018	2024.519	147.695	1765.473	2073.644	163.224	1614.218	2342.843	0
1400000US42003010300	779.875	216.236	50.044	737.092	272.213	32.127	770.034	247.131	0
1400000US42021010300	289	874	35	394	712	93	414	779	0
1400000US42027010300	426	708	45	435	638	105	380	781	0
1400000US42041010300	955.02	1134.852	101.42	924.501	1131.442	122.457	844.048	1320.297	0
1400000US42055010300	1243	2973	155	1311	2878	201	1325	2893	0
1400000US42071010300	1107	3239	197	1140	3291	157	1092	3324	137
1400000US42073010300	325	394	44	321	414	21	0	582	0
1400000US42081010300	260	1736	58	322	1629	113	291	1760	0
1400000US42095010300	1491.4	1227.308	118.996	1421.796	1284.214	61.304	1187.086	1454.336	63.046
1400000US42101010300	849.117	14.634	9.23	815.971	23.198	4.128	826.317	15.44	0
1400000US42133010300	718.584	502.706	78.466	703.338	507.48	85.49	671.09	609.03	0
1400000US42049010301	90	140	12	96	139	12	97	136	0
1400000US42011010302	440	1061	56	463	1012	67	448	1063	0
1400000US42011010303	282.96	544.36	46.94	309.94	523.48	37.56	311.86	532.66	0
1400000US42049010303	1259.994	1769.016	145.043	1190.736	1821.255	113.297	0	2303.79	0
1400000US42011010304	779.96	1301.36	97.94	782.94	1287.48	87.56	741.86	1359.66	0
1400000US42049010304	1995.994	2721.016	190.043	1852.736	2910.255	133.297	0	3572.79	0
1400000US42011010400	920	2721	161	961	2647	164	926	2695	73
1400000US42027010400	467	1278	72	521	1122	176	475	1312	0
1400000US42041010400	1108.419	1009.139	112.068	1003.039	1166.574	80.007	894.135	1315.63	0
1400000US42049010400	1130.732	1419.757	116.449	1107.681	1432.237	105.066	0	1841.273	0
1400000US42055010400	1139.209	2980.775	160.644	1161.27	2942.039	195.631	1429.16	2722.959	0
1400000US42071010400	696	1384	127	710	1403	124	672	1442	109
1400000US42073010400	379	1029	56	455	888	96	0	1147	0
1400000US42081010400	497	1984	74	564	1811	183	483	2073	0
1400000US42095010400	1617.972	1209.006	89.512	1433.904	1061.266	54.824	1256.214	1167.894	62.468
1400000US42101010400	1150.301	23.236	14.01	1132.841	19.386	7.6	1140.569	14.174	0
1400000US42133010400	1220.992	1335.52	184.332	1203.952	1382.558	164.272	1121.278	1582.052	0
1400000US42013010401	143	606	31	172	565	51	281	500	0
1400000US42013010402	636	2499	95	695	2377	147	1094	2089	0
1400000US42011010500	998	1943	157	1018	1905	151	1064	1958	0
1400000US42013010500	638.94	1766.571	92.403	685.426	1661.794	133.349	970.406	1461.69	0
1400000US42021010500	480.955	924.198	43.07	538.039	826.935	80.259	494.151	949.096	0
1400000US42027010500	567	2059	99	676	1845	196	559	2127	0
1400000US42041010500	1134.419	946.139	112.068	1046.039	1075.574	76.007	962.135	1211.63	0
1400000US42049010500	249.382	245.107	24.849	246.431	246.587	22.816	0	332.548	0
1400000US42055010500	722.209	2145.775	113.644	734.27	2095.039	154.631	963.16	1922.959	0
1400000US42073010500	399	883	42	459	764	79	0	1034	0
1400000US42081010500	459	2157	74	524	1969	193	468	2211	0
1400000US42095010500	1092.72	339.12	28.26	1008.882	224.196	30.144	976.854	246.804	16.014
1400000US42101010500	1636	38	18	1575	39	16	1585	33	0
1400000US42071010501	406.92	1847.81	104.498	421.914	1876.966	81.45	410.842	1894.954	70.45
1400000US42071010502	375.92	1682.81	92.498	386.914	1722.966	60.45	375.842	1737.954	48.45
1400000US42133010510	1184.407	1288.49	143.843	1089.209	1454.052	98.972	1012.776	1586.07	0
1400000US42133010520	567.039	652.49	64.025	558.901	675.17	60.094	520.994	748.252	0
1400000US42011010600	1697	2707	176	1652	2732	147	1624	2811	0
1400000US42013010600	359.979	970.501	45.91	385.885	896.892	87.492	533.34	821.928	0
1400000US42021010600	158.678	341.433	18.033	169.741	322.325	23.082	179.693	337.453	0
1400000US42027010600	408	1384	56	519	1172	155	385	1449	0
1400000US42041010600	1048	1082	145	1016	1116	146	978	1263	0
1400000US42055010600	876.034	2116.697	118.892	873.273	2094.601	156.902	1046.878	1968.118	0
1400000US42071010600	1472.91	3503.78	277.95	1496.868	3582.192	224.314	1439.966	3674.024	170.454
1400000US42073010600	657.431	898.156	36.949	717.947	749.502	108.233	0	1118.428	0
1400000US42081010600	356.856	1719.344	77.156	446.012	1540.88	152.81	419.818	1709.192	0
1400000US42095010600	3265.352	1665.664	167.198	2450.41	1560.514	121.032	2865.272	1800.714	97.634
1400000US42101010600	679.044	9.367	12.663	654.564	12.917	6.036	663.481	9.958	0
1400000US42011010700	1336	2260	177	1368	2208	162	1321	2317	0
1400000US42013010700	859.726	2557.762	102.999	931.543	2371.496	202.584	1248.484	2177.546	0
1400000US42021010700	388	1087	45	438	998	83	417	1096	0
1400000US42027010700	866	2022	106	901	1904	188	696	2242	0
1400000US42041010700	1018.376	1178.152	115.288	965.032	1245.656	116.544	883.096	1396.04	0
1400000US42049010700	915.728	853.728	83.487	892.929	879.199	74.524	0	1226.798	0
1400000US42055010700	2253.034	6192.697	279.892	2241.273	6106.601	420.902	2791.878	5618.118	0
1400000US42073010700	393.387	499.526	25.559	423.461	420.886	64.557	0	648.588	0
1400000US42081010700	631.856	2142.344	108.156	749.012	1968.88	179.81	660.818	2232.192	0
1400000US42095010700	1279.404	531.24	101.816	1171.244	558.526	64.908	1037.462	618.064	70.698
1400000US42101010700	1406.929	14.7	20.662	1350.122	21.581	15.035	1371.036	20.957	0
1400000US42071010701	988.654	1642.105	193.734	991.413	1708.099	153.427	981.263	1707.605	138.237
1400000US42071010702	1253.564	1984.885	230.684	1268.281	2049.291	179.741	1235.229	2087.629	155.691
1400000US42013010800	251	1269	43	287	1186	88	473	1073	0
1400000US42027010800	605	1266	98	679	1148	154	587	1369	0
1400000US42041010800	753.376	930.152	109.288	733.032	934.656	121.544	688.096	1081.04	0
1400000US42049010800	1160.728	1227.728	103.487	1144.929	1257.199	90.524	0	1679.798	0
1400000US42055010800	650.198	1029.934	78.821	672.708	1014.976	88.098	700.75	1005.956	0
1400000US42073010800	1119.2	2066.69	82.75	1131.815	1943.43	148.365	0	2580.41	0
1400000US42081010800	713	2429	112	755	2273	220	705	2526	0
1400000US42095010800	886.036	423.784	73.754	852.772	450.844	36.796	759.88	511.974	42.318
1400000US42101010800	1874.105	60.584	51.534	1805.081	82.788	29.818	1825.576	84.391	0
1400000US42011010801	339.84	721.216	44.368	351.168	699.504	44.368	353.056	695.728	26.432
1400000US42021010801	1005.431	2114.989	107.98	1101.67	1972.377	148.881	1043.655	2190.661	0
1400000US42071010801	1283	3183	234	1259	3296	175	1252	3286	163
1400000US42011010802	2426.099	3096.051	253.5	2396.937	3115.727	199.24	2339.439	3142.444	77.119
1400000US42071010802	319	1259	88	358	1217	87	342	1245	70
1400000US42013010900	1058	3146	145	1081	3040	213	1515	2692	0
1400000US42027010900	1177	2422	164	1205	2311	268	993	2721	0
1400000US42041010900	1031.37	1195.29	98.835	955.765	1270.355	106.915	876.895	1447.485	0
1400000US42055010900	424.053	689.237	51.648	437.001	680.18	61.396	453.787	669.449	0
1400000US42071010900	1310	2319	253	1323	2367	224	1281	2390	205
1400000US42073010900	305	1210	53	344	1121	93	0	1361	0
1400000US42081010900	319	1059	48	326	1023	72	284	1127	0
1400000US42095010900	852.261	207.195	57.755	820.401	206.437	33.481	758.99	248.883	24.309
1400000US42101010900	772.229	25.893	21.077	754.833	31.175	12.56	756.423	32.226	0
1400000US42011010902	763	906	88	718	922	79	737	876	73
1400000US42049010902	1107	1140	100	1029	1199	91	0	1559	0
1400000US42011010903	1664.95	2027.831	171.596	1602.523	2102.608	108.562	1574.41	2150.088	35.875
1400000US42049010903	1615.921	1673.679	126.442	1493.79	1776.871	111.848	686.503	2125.624	0
1400000US42011010904	1020.211	1218.314	102.817	985.149	1264.853	58.323	976.131	1272.032	26.652
1400000US42049010904	640.428	1008.268	55.052	598.7	1058.752	28.008	0	1252.556	0
1400000US42011010905	569.998	611.352	60.911	555.143	624.978	47.111	550.662	619.772	24.91
1400000US42011011000	785.64	844.672	77.553	716.201	941.222	41.993	667.049	1005.346	0
1400000US42021011000	101.857	209.346	12.259	118.818	181.056	21.702	115.989	206.517	0
1400000US42027011000	1301	2370	223	1339	2293	306	1210	2662	0
1400000US42055011000	151.577	158.286	16.418	149.929	159.314	17.704	148.098	164.361	0
1400000US42071011000	506	660	79	520	616	105	499	639	92
1400000US42073011000	725.311	1637.082	80.367	812.395	1465.668	132.478	0	1971.83	0
1400000US42081011000	541	1694	99	574	1601	156	527	1796	0
1400000US42095011000	1036.697	251.049	67.831	882.933	254.975	32.409	818.858	290.635	31.131
1400000US42101011000	995.766	13.48	18.253	920.184	27.104	9.814	945.689	16.624	0
1400000US42013011001	469.979	1851.612	63.06	525.964	1715.832	125.17	747.043	1602.204	0
1400000US42049011001	1503.58	1441.944	144.232	1392.16	1587.672	97.172	1371.836	1600.292	0
1400000US42013011002	473.979	1544.612	58.06	517.964	1443.832	102.17	706.043	1338.204	0
1400000US42041011002	849.298	1030.528	79.046	771.498	1091.97	96.305	712.858	1236.72	0
1400000US42049011002	1053.705	989.395	85.134	979.858	1070.207	64.996	952.219	1090.136	0
1400000US42013011100	800	2291	85	861	2180	144	1093	2000	0
1400000US42021011100	920.857	1884.346	79.259	1004.818	1749.056	148.702	918.989	1980.517	0
1400000US42027011100	1403	1525	199	1372	1520	238	1264	1800	0
1400000US42055011100	139.585	200.701	20.299	138.747	207.706	17.632	145.997	196.833	0
1400000US42071011100	1181	2735	226	1186	2795	179	1144	2833	175
1400000US42073011100	325.15	716.932	23.192	365.886	615.524	67.474	0	866.3	0
1400000US42081011100	795.058	1610.416	93.362	787.658	1553.98	143.324	716.712	1756.276	0
1400000US42095011100	1125.362	269.679	71.971	964.353	277.745	34.824	897.173	313.405	33.891
1400000US42101011100	2000.298	32.488	21.572	1921.791	41.095	18.196	1931.313	32.556	0
1400000US42011011101	155.848	137.456	10.802	145.497	148.533	9.152	133.683	163.581	0
1400000US42041011101	860.928	1319.238	123.211	811.733	1402.615	103.39	752.963	1550.235	0
1400000US42049011101	1129.874	1232.241	103.775	1110.949	1248.458	98.651	1087.378	1265.768	0
1400000US42011011102	1132.824	1318.216	97.947	1022.138	1456.931	59.489	946.636	1529.527	10
1400000US42041011102	1344	1751	172	1290	1811	179	1173	2082	0
1400000US42049011102	784.242	787.201	79.263	751.341	829.042	56.667	723.498	857.992	0
1400000US42011011200	1002	597	108	981	599	74	1007	519	62
1400000US42013011200	878	1625	90	888	1550	160	1015	1438	0
1400000US42021011200	400.23	722.533	56.013	451.19	672.58	47.018	411.193	759.593	0
1400000US42041011200	317	471	31	303	472	45	283	535	0
1400000US42055011200	296.027	444.966	24.068	312.119	432.094	29.884	324.178	423.051	0
1400000US42071011200	327.883	260.309	42.733	339.804	241.842	43.495	340.622	236.114	43.594
1400000US42073011200	348.97	845.627	38.745	394.531	752.424	75.199	0	1025.962	0
1400000US42081011200	246.058	765.416	39.362	262.658	738.98	49.324	219.712	825.276	0
1400000US42095011200	728.81	128.799	19.468	678.829	145.036	13.947	645.722	143.154	12.363
1400000US42101011200	2748.467	27.181	31.343	2674.524	44.581	21.4	2690.382	35.076	0
1400000US42027011201	763.368	1437.604	77.58	781.836	1348.492	149.616	691.244	1567.612	0
1400000US42049011201	901	1549	110	960	1498	92	935	1522	0
1400000US42049011202	1520	2031	137	1486	2020	137	1418	2074	0
1400000US42011011300	577	645	73	581	635	63	582	646	0
1400000US42013011300	385	2226	67	428	2147	114	1054	1613	0
1400000US42021011300	981.23	1811.533	95.013	1006.19	1779.58	107.018	961.193	1924.593	0
1400000US42027011300	2194.557	1223.344	213.551	2089.208	1401.644	172.56	2041.233	1546.705	0
1400000US42049011300	587	617	59	588	626	61	604	630	0
1400000US42071011300	730.056	923.888	70.6	764.408	863.784	92.352	738.744	892.104	83.664
1400000US42073011300	523.97	1679.627	74.745	601.531	1515.424	137.199	148	1885.962	0
1400000US42095011300	1001.353	180.911	32.28	897.981	219.74	18.052	836.031	225.356	19.709
1400000US42101011300	1972.467	31.181	14.343	1890.524	46.581	11.4	1923.382	31.076	0
1400000US42041011301	1461.76	2129.852	131.7	1265.832	2346.116	115.348	1142.748	2551.356	0
1400000US42055011301	595.768	1942.893	89.171	606.221	1900.095	104.739	876.03	1639.659	0
1400000US42081011301	175	772	23	201	703	67	186	781	0
1400000US42041011302	1023.5	1246.613	90.528	925.206	1356.618	78.964	830.233	1508.241	0
1400000US42055011302	329.768	1191.893	61.171	340.221	1159.095	82.739	488.03	1061.659	0
1400000US42081011302	242	818	39	277	737	79	237	847	0
1400000US42041011303	1247.732	1682.86	122.688	1114.972	1860.596	101.036	1016.24	2025.668	0
1400000US42041011304	810.966	872.58	82.634	768.467	908.577	85.029	724.454	1026.55	0
1400000US42041011305	327.574	392.025	31.03	307.733	408.355	38.425	280.459	467.823	0
1400000US42011011400	1198	1259	161	1211	1237	119	1161	1338	0
1400000US42013011400	203	813	43	237	775	48	356	689	0
1400000US42021011400	587	1113	48	674	969	97	650	1089	0
1400000US42027011400	2618.557	1322.344	245.551	2477.208	1576.644	200.56	2396.233	1779.705	0
1400000US42041011400	690.339	908.43	85.024	674.971	893.873	116.716	707.995	952.157	0
1400000US42049011400	853	918	93	841	936	95	861	940	0
1400000US42055011400	432	2054	71	476	1923	148	759	1723	0
1400000US42071011400	671.939	627.197	74.333	703.212	572.626	92.847	680.366	579.218	97.258
1400000US42073011400	275	655	24	301	575	65	300	626	0
1400000US42081011400	129.5	692.148	28.092	181.524	600.05	60.146	154.532	687.214	0
1400000US42101011400	3420.59	128.398	53.054	3310.497	144.253	31.54	3315.322	149.866	0
1400000US42011011500	586	868	79	585	844	95	555	909	0
1400000US42013011500	378	2211	64	487	2000	160	966	1673	0
