GEO_ID	CLINTON	TRUMP	OTHERS_USP	MCGINTY	TOOMEY	OTHERS_USS	DEM_USC	REP_USC	OTHERS_USC	margin_usp	margin_uss	margin_usc
1400000US42003496200	1331.924	2564.694	112.072	1434.02	2327.124	209.589	0	3223.514	0	0.307524403	0.224921696	1
1400000US42003497000	137	378	13	161	308	49	262	251	0	0.456439394	0.283783784	-0.021442495
1400000US42003498000	451	780	31	510	633	89	709	498	0	0.260697306	0.099837662	-0.174813587
1400000US42003499300	333.189	518.634	24.95	400.773	404.161	51.162	530.661	307.883	0	0.211508566	0.0039575	-0.265672404
1400000US42003499400	444.189	684.634	29.95	514.773	540.161	74.162	697.661	404.883	0	0.207499657	0.022485245	-0.265547679
1400000US42003500300	640	1005	41	694	802	147	932	673	0	0.216488731	0.065733414	-0.161370717
1400000US42003501000	314	305	22	328	251	51	407	210	0	-0.014040562	-0.122222222	-0.319286872
1400000US42003503002	1304.772	1649.929	83.997	1372.106	1438.035	197.63	1703.857	1237.314	0	0.113587135	0.021919554	-0.158624915
1400000US42003504100	1193.513	926.161	63.383	1221.101	800.807	126.619	1441.281	690.246	0	-0.122466798	-0.195619604	-0.352345994
1400000US42003507000	529	465	27	535	409	69	673	333	0	-0.062683643	-0.124383021	-0.337972167
1400000US42003508000	491	237	26	513	181	47	571	175	0	-0.336870027	-0.448043185	-0.530831099
1400000US42003509400	1260	800	47	1256	693	118	1501	551	0	-0.218319886	-0.272375423	-0.462962963
1400000US42003510000	580	156	14	584	131	29	638	104	0	-0.565333333	-0.608870968	-0.71967655
1400000US42003512000	459.174	202.878	16.943	465.927	171.46	35.725	536.389	128.321	0	-0.377463752	-0.43747103	-0.613903808
1400000US42003512800	372.668	111.677	13.975	387.58	85.641	17.194	416.589	71.851	0	-0.523741772	-0.615680597	-0.705793956
1400000US42003512900	47.494	1.799	1.032	46.653	2.181	1.469	47.2	2.53	0	-0.907998013	-0.88408246	-0.898250553
1400000US42003513800	833	84	18	828	69	25	841	83	0	-0.801069519	-0.823210412	-0.82034632
1400000US42003514000	809	83	11	804	71	22	832	62	0	-0.803986711	-0.817168339	-0.861297539
1400000US42003515100	1152.409	207.844	37.657	1133.205	181.231	64.377	1187.143	183.938	0	-0.675698006	-0.690430102	-0.731689083
1400000US42003515200	689.36	153.562	33.168	661.83	160.764	43.562	710.79	144.308	0	-0.611578719	-0.578493943	-0.662476114
1400000US42003515300	970.765	180.404	47.128	947.835	189.365	54.793	1029.11	155.928	0	-0.659570207	-0.636304072	-0.736838819
1400000US42003515401	1028.276	193.424	51.115	999.214	223.006	47.056	1076.191	180.202	0	-0.655909932	-0.611536025	-0.713143897
1400000US42003516100	906.543	152.243	42.986	862.053	214.939	31.215	914.498	186.729	0	-0.684624405	-0.583928815	-0.66087101
1400000US42003516200	365.543	70.243	15.986	344.053	97.939	14.215	363.498	88.729	0	-0.6536483	-0.539478789	-0.607590878
1400000US42003517000	606	286	33	613	252	50	697	219	0	-0.345945946	-0.394535519	-0.521834061
1400000US42003518001	1502.306	716.514	74.688	1433.729	808.661	75.269	1687.752	613.411	0	-0.342615766	-0.269698001	-0.466868709
1400000US42003519000	1333	761	53	1244	843	62	1416	718	0	-0.266418258	-0.186598418	-0.327085286
1400000US42003520001	1131.179	771.541	66.198	1109.179	771.387	86.33	1297.795	652.98	0	-0.182657683	-0.171738618	-0.330542989
1400000US42003520002	651.179	416.541	40.198	642.179	413.387	62.33	767.795	339.98	0	-0.211782821	-0.204663046	-0.386193045
1400000US42003521100	1532.014	1079.994	74.569	1500.792	1066.222	108.622	1670.132	972.565	0	-0.168251273	-0.162417459	-0.263960265
1400000US42003521200	732.351	761.954	42.786	753.588	697.842	71.188	926.504	573.583	0	0.019259107	-0.036611941	-0.235267021
1400000US42003521301	1052.64	807.212	65.328	1024.381	813.917	78.842	909.446	847.879	0	-0.127483144	-0.109780193	-0.035034498
1400000US42003521302	883.505	752.796	42.423	885.983	700.897	71.578	1060.232	581.957	0	-0.077862114	-0.111601259	-0.29124236
1400000US42003521401	969.913	970.953	63.246	957.435	967.438	94.046	0	1479.072	0	0.000518933	0.004954632	1
1400000US42003521402	828.916	687.256	48.43	775.515	739.204	50.485	624.549	778.451	0	-0.090540598	-0.023198893	0.109694939
1400000US42003521500	1425.792	1534.301	104.273	1397.379	1527.656	159.236	920	1857.734	0	0.035409935	0.042239155	0.33758956
1400000US42003522000	652	631	57	681	552	98	897	426	0	-0.015671642	-0.096919609	-0.35600907
1400000US42003523100	2211.489	138.352	24.006	2192.15	139.024	33.005	2158.49	193.026	0	-0.873323765	-0.868430859	-0.835828461
1400000US42003523200	1400.948	267.43	48.665	1375.702	278.102	56.695	1421.608	279.197	0	-0.660157026	-0.641684093	-0.671688406
1400000US42003523300	1701.184	693.821	74.101	1657.356	702.244	102.423	1772.875	670.097	0	-0.407986939	-0.387937887	-0.451408367
1400000US42003523400	1650.204	671.487	87.176	1622.382	660.087	108.183	1705.227	681.335	0	-0.406297649	-0.402524081	-0.429023843
1400000US42003523501	2111.555	796.387	67.814	2073.004	792.84	105.059	2214.481	739.972	0	-0.441960967	-0.430900639	-0.499080202
1400000US42003523502	512.259	319.214	20.247	504.973	287.441	49.717	581.024	262.107	0	-0.226653125	-0.258311355	-0.378253201
1400000US42003523600	1142.549	686.241	50.811	1135.891	648.53	76.538	1265.999	578.952	0	-0.242768545	-0.261887016	-0.372393088
1400000US42003523701	1135.383	1107.785	86.255	1160.991	1031.908	125	1342.639	959.716	0	-0.011847569	-0.055689657	-0.166317966
1400000US42003523702	1917.928	1236.716	106.764	1904.16	1148.956	173.552	2161.68	1039.04	0	-0.208870525	-0.23405073	-0.350746082
1400000US42003523800	1821.471	1377.325	108.947	1795.247	1320.8	178.72	2051.423	1219.26	0	-0.13427464	-0.144000168	-0.254430955
1400000US42003524000	635	481	68	643	413	96	783	344	0	-0.130067568	-0.199652778	-0.389529725
1400000US42003525100	685.108	568.261	57.44	642.678	611.932	59.025	738.506	563.482	0	-0.089141133	-0.023405284	-0.134428274
1400000US42003525200	550.018	433.89	39.505	509.753	461.527	51.185	575.168	437.993	0	-0.113471297	-0.047166407	-0.135393092
1400000US42003525300	599.05	499.651	38.505	552.335	527.275	58.71	644.238	482.759	0	-0.087406327	-0.022014899	-0.143282546
1400000US42003526101	1586.296	2292.51	106.295	1535.823	2257.511	173.031	1510.71	2399.662	0	0.177213576	0.181951989	0.227331824
1400000US42003526102	691.509	1197.773	51.97	682.44	1171.365	77.509	686.327	1213.659	0	0.260792519	0.253156659	0.277545203
1400000US42003526201	987.277	1628.878	74.525	977.261	1575.812	116.817	945.177	1687.849	0	0.238453105	0.224185641	0.282060261
1400000US42003526202	1249.306	1541.957	92.688	1252.608	1470.1	141.243	1230.578	1592.854	0	0.101475719	0.075941243	0.12831051
1400000US42003526301	845.304	1142.82	56.67	849.57	1103.014	85.198	831.1	1176.864	0	0.145499253	0.124372479	0.172196314
1400000US42003526302	941.968	1331.548	85.942	929.592	1311.964	103.89	927.492	1380	0	0.165114191	0.163027416	0.196103822
1400000US42053530100	222	666	37	259	595	68	238	675	0	0.48	0.364425163	0.47864184
1400000US42053530201	203.693	549.725	28.664	225.536	497.497	42.384	195.233	573.006	0	0.442449769	0.355310896	0.491738899
1400000US42053530300	274.693	687.725	36.664	302.536	611.497	67.384	284.233	691.006	0	0.413411512	0.314811135	0.417100834
1400000US42003550900	447.06	89.459	10.954	427.702	79.799	27.686	436.662	76.755	0	-0.653184723	-0.650058765	-0.701003278
1400000US42003551200	904.072	406.472	32.228	880.112	353.872	65.814	982.736	301.336	0	-0.370576688	-0.404862909	-0.530655602
1400000US42003551300	510.386	634.886	27.775	556.634	498.617	68.27	734.816	379.316	0	0.106133855	-0.051638554	-0.319082479
1400000US42003551900	838.106	211.408	24.124	833.152	171.548	47.983	890.001	148.161	0	-0.583714436	-0.628493098	-0.714570558
1400000US42003552000	771.506	325.113	29.359	771.625	269.414	50.429	860.358	207.745	0	-0.396449131	-0.460124346	-0.611001935
1400000US42003552100	332.567	24.928	4.575	323.917	20.528	10.32	321.841	20.852	0	-0.849667191	-0.855183008	-0.878305072
1400000US42003552200	199	175	12	211	142	25	265	116	0	-0.062176166	-0.182539683	-0.391076115
1400000US42003552300	885.114	206.442	21.449	856.316	170.865	55.164	924.431	124.278	0	-0.609765455	-0.633301766	-0.762988589
1400000US42003552400	590.017	548.496	35.517	645.52	400.803	71.272	759.846	325.42	0	-0.035366217	-0.218967515	-0.40029449
1400000US42003560400	767.1	58.78	35.478	764.288	62.393	31.993	775.531	72.183	0	-0.822329391	-0.81741732	-0.829699639
1400000US42003560500	661.653	93.317	34.68	659.373	111.797	23.663	679.818	105.454	0	-0.719731527	-0.688919559	-0.73142045
1400000US42003560600	469.545	19.035	11.295	463.25	21.59	14.665	468.73	24.405	0	-0.901245311	-0.884195353	-0.901021019
1400000US42003561000	499.545	25.035	11.295	490.25	25.59	15.665	498.73	33.405	0	-0.885486354	-0.874234485	-0.874449153
1400000US42003561100	462.267	15.66	4.056	451.54	15.499	8.709	456.199	18.448	0	-0.92660322	-0.916537747	-0.922266442
1400000US42003561200	216.844	8.55	2.663	211.09	8.683	5.806	212.634	11.054	0	-0.91334184	-0.897277672	-0.90116591
1400000US42003561400	1952.645	168.09	50.09	1902.465	208.18	54.15	1939.48	208.27	0	-0.822063041	-0.782653785	-0.806057502
1400000US42003561500	1325.87	161.573	24.191	1302.365	175.412	36.233	1334.278	173.123	0	-0.770224142	-0.744349773	-0.77030266
1400000US42003561600	393.813	181.384	24.493	394.96	172.763	26.466	443.102	140.287	0	-0.354231353	-0.373950039	-0.519061895
1400000US42003561700	368.869	147.387	18.786	359.476	140.015	31.879	403.492	120.899	0	-0.41395255	-0.413009767	-0.538897502
1400000US42003561900	1042.696	17.842	8.802	1037.898	20.554	12.347	1029.487	29.927	0	-0.958398638	-0.950079333	-0.943502729
1400000US42003562000	1150.918	214.66	46.351	1069.187	285.562	42.794	1073.837	286.371	0	-0.663105581	-0.5607162	-0.578930575
1400000US42003562300	1286.789	229.186	38.858	1257.354	218.955	56.926	1347.981	178.791	0	-0.680203597	-0.677260172	-0.765792142
1400000US42003562400	1013.762	173.475	30.723	1008.639	162.414	45.565	1063.416	143.099	0	-0.689913462	-0.695555219	-0.762789522
1400000US42003562500	969.958	271.313	31.621	969.125	235.735	60.543	1041.176	214.111	0	-0.548864318	-0.579570303	-0.658865263
1400000US42003562600	353.74	140.96	23.694	348.334	122.292	44.193	393.836	107.689	0	-0.410459998	-0.439070819	-0.570553811
1400000US42003562700	511.014	85.817	24.219	486.113	113.262	23.316	506.786	105.077	0	-0.684642138	-0.59877371	-0.656534224
1400000US42003562800	398.773	290.529	30.832	390.801	283.043	43.832	484.577	218.669	0	-0.150310914	-0.150148535	-0.378115197
1400000US42003562900	1075.072	251.521	58.797	1060.277	246.353	60.047	1155.817	195.46	0	-0.594454269	-0.595549643	-0.710703283
1400000US42003563000	680.839	264.932	34.594	668.669	252.798	44.801	718.781	237.042	0	-0.424236891	-0.430388878	-0.504004402
1400000US42003563100	1107.158	715.11	66.975	1073.115	697.41	97.196	1263.342	574.358	0	-0.20751592	-0.201156918	-0.374916472
1400000US42003563200	788.859	269.386	46.832	757.768	281.878	66.02	850.528	237.13	0	-0.470078556	-0.430410269	-0.563962201
1400000US42003563300	407	531	20	343	600	27	331	632	0	0.129436326	0.264948454	0.312564901
1400000US42003563800	1018	1118	84	927	1214	93	933	1286	0	0.045045045	0.128469114	0.159080667
1400000US42003563900	1096.306	626.514	64.688	1065.729	646.661	82.269	1287.752	501.411	0	-0.262819523	-0.233508427	-0.439502158
1400000US42003564000	1029.073	1433.419	71.872	992.995	1413.51	120.408	0	2038.179	0	0.159545353	0.166414514	1
1400000US42003564100	324	297	23	272	355	23	0	504	0	-0.041925466	0.127692308	1
1400000US42003564200	285.772	474.929	15.997	315.106	390.035	58.63	332.857	396.314	0	0.24353996	0.098104013	0.087026226
1400000US42003564400	1429.223	1714.239	104.725	1500.982	1500.543	198.132	1911.504	1225.153	0	0.08774618	-0.000137202	-0.218816083
1400000US42003564500	630.968	1004.686	43.986	639.148	970.44	59.128	0	1362.396	0	0.222498869	0.198531086	1
1400000US42007600601	243	667	35	268	608	70	255	687	0	0.448677249	0.359408034	0.458598726
1400000US42007600602	349	986	31	392	882	84	380	973	0	0.466325037	0.360824742	0.438285292
1400000US42007600700	1444	2820	148	1508	2682	242	1448	2964	0	0.3118767	0.264891697	0.343608341
1400000US42007601000	664	1183	50	701	1113	97	674	1226	0	0.273589879	0.21559393	0.290526316
1400000US42007601100	469.72	577.56	105.008	481.856	633.064	66.88	475.88	693.104	0	0.093587714	0.127947199	0.185822903
1400000US42007601200	685.933	535.433	90.521	685.336	565.696	79.763	678.922	638.576	0	-0.114720246	-0.089901149	-0.030623196
1400000US42007601300	469.213	227.873	17.513	466.48	203.632	46.883	469.042	247.472	0	-0.337727873	-0.366596699	-0.309233316
1400000US42007601400	605.667	659.997	45.463	633.763	574.698	98.367	627.727	666.96	0	0.041437633	-0.045197226	0.030303077
1400000US42007601600	203	377	17	231	301	56	242	344	0	0.291457286	0.119047619	0.174061433
1400000US42007601700	565	1216	57	637	1088	110	652	1171	0	0.354189336	0.245776567	0.284695557
1400000US42007601800	1136	2511	95	1204	2311	217	1192	2531	0	0.367450561	0.296623794	0.359656191
1400000US42007602100	699	595	43	721	512	90	738	585	0	-0.077786088	-0.157974301	-0.115646259
1400000US42007602300	581.771	728.582	62.038	558.976	768.377	59.303	532.711	844.986	0	0.106974616	0.151011498	0.226664499
1400000US42007602400	600.12	846.968	67.063	598.357	845.696	85.353	575.086	945.355	0	0.163027333	0.161722263	0.243527371
1400000US42007602500	0.349	0.386	0.025	0.381	0.319	0.05	0.375	0.369	0	0.048684211	-0.082666667	-0.008064516
1400000US42007602601	942.011	1876.455	124.649	952.107	1852.091	143.856	946.312	1974.508	0	0.317501695	0.305280704	0.352023062
1400000US42007602602	418.011	875.455	52.649	407.107	882.091	59.856	384.312	957.508	0	0.339825349	0.352086722	0.427178012
1400000US42007602701	315	555	33	348	488	61	339	553	0	0.265780731	0.156075808	0.239910314
1400000US42007602702	482	1234	50	542	1092	118	547	1193	0	0.425821065	0.313926941	0.371264368
1400000US42007602800	698	395	25	718	323	67	735	366	0	-0.271019678	-0.356498195	-0.335149864
1400000US42007602900	369	1025	44	403	913	102	399	1011	0	0.456189152	0.359661495	0.434042553
1400000US42007603000	482	1053	47	531	942	98	511	1057	0	0.360935525	0.261616805	0.348214286
1400000US42007603202	1612.686	2404.865	108.683	1692.101	2198.86	218.415	1707.155	2364.051	0	0.191985961	0.123317749	0.161351698
1400000US42007603300	771.302	1052.584	63.285	857.2	907.403	113.939	861.73	995.821	0	0.149049556	0.026724449	0.072186982
1400000US42007603400	38.302	51.584	3.285	42.2	43.403	5.939	44.73	46.821	0	0.142555087	0.013141509	0.022839729
1400000US42007603500	238	345	21	257	279	70	267	335	0	0.177152318	0.03630363	0.112956811
1400000US42007603600	438	613	43	464	547	77	465	608	0	0.159963437	0.076286765	0.133271202
1400000US42007603700	865	1113	76	926	997	127	904	1129	0	0.120740019	0.034634146	0.110673881
1400000US42007603801	507.424	789.636	46.584	526.896	735.224	74.288	483.896	849.1	0	0.210034801	0.155886526	0.273972315
1400000US42007603802	540.916	1090.624	59.272	546.132	1077.14	74.96	489.812	1197.684	0	0.325114797	0.312682837	0.419480698
1400000US42007603803	558.34	930.26	47.856	590.028	856.364	84.248	563.708	967.784	0	0.242063554	0.174003031	0.263844669
1400000US42007603900	693	912	69	755	794	115	770	891	0	0.130824373	0.0234375	0.072847682
1400000US42007604000	339.504	253.491	19.761	337.257	222.441	48.282	345.474	254.886	0	-0.140370719	-0.188848317	-0.150889466
1400000US42007604100	570.579	419.367	50.044	590.433	375.148	70.066	592.236	432.119	0	-0.145397552	-0.207874884	-0.156310068
1400000US42007604200	363.083	273.858	21.805	360.69	242.589	51.348	369.71	277.005	0	-0.135446743	-0.180409607	-0.143347533
1400000US42007604500	685.968	63.746	8.88	669.807	50.02	22.44	680.035	60.658	0	-0.820230584	-0.834991991	-0.836212844
1400000US42007604600	526.849	482.391	40.254	560.762	411.969	61.491	574.106	458.198	0	-0.042361367	-0.143869498	-0.112280879
1400000US42007604700	532.784	485.724	40.603	566.682	414.992	62.023	580.34	461.475	0	-0.044433492	-0.145339117	-0.114094153
1400000US42007604800	986.928	1274.376	66.928	1020.352	1145.328	155.632	1035.072	1282.824	0	0.123461923	0.053838519	0.10688659
1400000US42007604901	1259.495	1562.538	102.74	1298.351	1434.954	171.865	1323.608	1573.565	0	0.103612485	0.047020656	0.086276173
1400000US42007604902	877.615	1149.802	77.284	907.431	1061.498	123.209	912.312	1177.397	0	0.129323358	0.073640936	0.12685259
1400000US42007605001	366	890	31	382	833	63	381	895	0	0.407148407	0.352895149	0.402821317
1400000US42007605002	454	1285	64	477	1203	108	473	1302	0	0.460898502	0.406040268	0.467042254
1400000US42007605100	591	1669	72	668	1505	144	642	1646	0	0.462264151	0.361242987	0.438811189
1400000US42007605200	411	620	55	455	547	79	456	623	0	0.192449355	0.085106383	0.154772938
1400000US42007605300	532	955	53	594	833	103	612	903	0	0.274675325	0.15620915	0.192079208
1400000US42007605400	473.667	639.997	64.463	534.763	541.698	102.367	504.727	661.96	0	0.141181723	0.005882962	0.134768794
1400000US42007605500	946.686	1394.865	73.683	1008.101	1273.86	135.415	1005.155	1389.051	0	0.185563386	0.109936973	0.160343763
1400000US42007605600	298	424	22	322	349	67	317	415	0	0.169354839	0.036585366	0.133879781
1400000US42007605700	1344.968	252.746	29.88	1334.807	212.02	56.44	1348.035	252.658	0	-0.671065389	-0.700311926	-0.684314231
1400000US42007605800	912	2005	124	1032	1829	178	1028	1990	0	0.359421243	0.262257321	0.318754142
1400000US42125704100	258.193	147.857	24.644	262.243	134.021	29.652	0	241.53	0	-0.256181883	-0.301049972	1
1400000US42125711000	470	1299	48	518	1177	117	0	1499	0	0.45624656	0.363686534	1
1400000US42125712700	242	343	23	268	290	45	0	460	0	0.166118421	0.036484245	1
1400000US42125713700	734	1196	66	838	1016	127	0	1494	0	0.231462926	0.089853609	1
1400000US42125714000	431	747	68	473	661	102	0	980	0	0.253611557	0.15210356	1
1400000US42125715700	266	386	44	287	363	47	0	561	0	0.172413793	0.109038737	1
1400000US42125721000	536	1428	88	633	1257	140	0	1676	0	0.434697856	0.307389163	1
1400000US42125722700	578	1233	60	635	1123	91	0	1529	0	0.350080171	0.263926447	1
1400000US42125731000	606	2053	109	768	1741	246	0	2373	0	0.522760116	0.353176044	1
1400000US42125732000	390	1181	64	445	1088	94	0	1408	0	0.483792049	0.3952059	1
1400000US42125741100	798.592	1534.768	80.652	854.448	1422.192	143.916	0	1978.42	0	0.304959545	0.23455107	1
1400000US42125741300	380.516	572.46	29.196	372.372	557.108	57.16	0	772.54	0	0.195428092	0.187237493	1
1400000US42125742100	1138.785	1890.434	117.241	1198.114	1732.111	186.651	0	2468.285	0	0.238887194	0.171324429	1
1400000US42125742200	86.4	127.966	12.186	92.72	119.657	14.599	0	173.605	0	0.183472227	0.118677746	1
1400000US42125743700	215	334	31	245	294	37	0	447	0	0.205172414	0.085069444	1
1400000US42125744100	1059.138	1182.464	101.303	1089.041	1108.415	124.844	0	1672.774	0	0.052638071	0.008342591	1
1400000US42125744200	317.138	360.464	42.303	340.041	312.415	56.844	0	501.774	0	0.060182941	-0.038948259	1
1400000US42125745100	1996	2953	154	1904	2951	245	0	4062	0	0.187536743	0.205294118	1
1400000US42125745200	895	1777	93	891	1766	107	0	2269	0	0.318987342	0.316570188	1
1400000US42125746100	1164.946	2194.746	101.714	1065.726	2318.034	104.03	0	2857.834	0	0.297509162	0.359054874	1
1400000US42125746200	883.582	1606.848	81.618	789.87	1738.33	72.614	0	2141.886	0	0.281202373	0.364678135	1
1400000US42125746301	996.77	1915.002	86.244	889.522	2083.542	65.17	0	2525.812	0	0.306279886	0.392998038	1
1400000US42125746302	471.594	991.92	60.83	432.288	1038.666	52.156	0	1305.81	0	0.341344211	0.398118324	1
1400000US42125751100	642.858	1052.413	69.797	704.77	943.556	102.671	0	1387.982	0	0.232033553	0.13637145	1
1400000US42125751200	696.858	1100.413	72.797	769.77	964.556	113.671	0	1416.982	0	0.215796966	0.105403851	1
1400000US42125752700	894	1342	90	912	1273	126	0	1822	0	0.192605331	0.156209433	1
1400000US42125753700	456	455	38	450	444	51	0	674	0	-0.001053741	-0.006349206	1
1400000US42125754200	428.009	333.197	39.228	439.347	300.361	54.52	0	501.766	0	-0.11845074	-0.17499509	1
1400000US42125754300	642.989	336.127	60.14	633.144	337.842	69.375	0	592.865	0	-0.295270848	-0.283845704	1
1400000US42125754400	394.288	242.468	38.488	406.088	211.364	54.252	0	393.076	0	-0.224837244	-0.289895549	1
1400000US42125754500	493.827	489.676	53.253	521.873	431.778	78.381	0	707.482	0	-0.004003835	-0.08729865	1
1400000US42125754600	174.539	194.208	17.765	188.785	172.414	26.129	0	277.406	0	0.050888459	-0.042266503	1
1400000US42125755100	881.51	1292.486	70.68	909.018	1193.044	126.962	0	1747.186	0	0.18308923	0.127421688	1
1400000US42125755200	886.51	1701.486	84.68	868.018	1657.044	131.962	0	2209.186	0	0.304928843	0.296958552	1
1400000US42125755700	129	393	17	144	365	25	0	455	0	0.489795918	0.413857678	1
1400000US42125761000	856	1690	114	952	1510	178	0	2125	0	0.313533835	0.211363636	1
1400000US42125762000	401	754	40	448	653	75	0	922	0	0.29539749	0.174319728	1
1400000US42125763700	317	485	37	348	426	60	0	612	0	0.200238379	0.09352518	1
1400000US42125764000	307	512	30	370	408	60	237	491	0	0.241460542	0.045346062	0.348901099
1400000US42125771100	1109.436	2429.731	125.504	1171.504	2243.455	220.609	0	2959.3	0	0.360276543	0.294851038	1
1400000US42125771200	384.436	638.731	41.504	399.504	580.455	71.609	0	816.3	0	0.238848433	0.172077317	1
1400000US42125772700	325	592	41	386	458	108	367	559	0	0.278705637	0.075630252	0.207343413
1400000US42125773100	543.535	764.78	62.009	589.435	657.181	100.127	551.009	748.616	0	0.161454517	0.050303584	0.152049245
1400000US42125773200	119.535	133.78	9.009	129.435	111.181	17.127	111.009	138.616	0	0.054303076	-0.070822486	0.110593891
1400000US42125774700	1051	1851	77	1141	1616	190	1027	1816	0	0.268546492	0.161180862	0.277523743
1400000US42125775200	514.657	481.01	34.822	535.949	403.021	64.075	495.73	472.288	0	-0.032651489	-0.132524463	-0.024216492
1400000US42125775300	359.657	314.01	21.822	376.949	261.021	42.075	345.73	312.288	0	-0.065632958	-0.170471072	-0.050822318
1400000US42125781700	706	1511	55	808	1281	154	741	1444	0	0.35431338	0.210878288	0.32173913
1400000US42125782700	222	279	16	241	229	41	218	285	0	0.110251451	-0.023483366	0.133200795
1400000US42125783200	258.349	318.231	43.11	303.293	267.335	38.248	270.738	321.095	0	0.096632187	-0.05905636	0.085086502
1400000US42125783300	166.349	202.231	29.11	197.293	169.335	24.248	175.738	205.095	0	0.090226055	-0.07152652	0.077086282
1400000US42125784000	547	801	43	639	660	69	527	778	0	0.182602444	0.015350877	0.192337165
1400000US42125791000	275	455	29	313	373	64	295	434	0	0.23715415	0.08	0.190672154
1400000US42125792100	437.118	476.35	52.375	473.946	432.54	58.895	414.442	485.61	0	0.040619438	-0.042890838	0.079070987
1400000US42125792200	860.118	696.35	95.375	884.946	645.54	104.895	781.442	732.61	0	-0.099142594	-0.146391575	-0.032252525
1400000US42125795700	393	592	26	454	461	72	416	547	0	0.196834817	0.007092199	0.136033229
1400000US42125795800	190.592	371.768	14.652	190.448	357.192	31.916	0	479.42	0	0.313990004	0.287709902	1
1400000US42125795900	825	1141	63	954	914	146	846	1093	0	0.155741745	-0.019860973	0.12738525
1400000US42125796000	251	1082	56	294	979	90	0	1218	0	0.598272138	0.502567865	1
1400000US42129800100	250.923	82.488	10.119	244.68	69.033	28.848	268.683	72.729	0	-0.490306523	-0.512746635	-0.573951706
1400000US42129800200	484.919	259.175	22.081	491.147	221.293	52.657	552.853	204.687	0	-0.294637648	-0.352705605	-0.459600813
1400000US42129800300	562.78	414.982	31.714	592.375	365.834	52.189	689.613	305.439	0	-0.146410613	-0.224209668	-0.386084345
1400000US42129800400	359.84	460.278	24.947	364.767	418.951	51.025	445.198	371.891	0	0.118852396	0.064910997	-0.089717277
1400000US42129800500	915.458	1045.107	64.794	935.303	960.551	114.505	1117.681	860.146	0	0.064012849	0.012558951	-0.130211085
1400000US42129800600	518.247	404.155	45.157	524.887	384.625	50.117	600.4	348.264	0	-0.117917357	-0.146162736	-0.265780087
1400000US42129800700	288.747	177.519	18.227	287.978	161.127	28.65	318.137	152.018	0	-0.229576072	-0.265514751	-0.353328158
1400000US42129800800	467.284	522.188	37.882	480.303	479.022	59.867	562.255	440.494	0	0.053442144	-0.001256878	-0.121427197
1400000US42129800900	211.734	274.205	13.535	224.724	243.58	29.846	268.065	222.215	0	0.125073577	0.037852053	-0.09351799
1400000US42129801001	802.336	1237.816	66.544	843.988	1150.404	92.412	835.108	1210.972	0	0.206712312	0.146835065	0.183699562
1400000US42129801002	938.105	1427.397	75.502	973.757	1325.974	126.73	993.57	1389.596	0	0.200447029	0.145156671	0.166176422
1400000US42129801100	957.769	1619.581	90.958	1006.769	1509.57	121.318	1029.462	1577.624	0	0.248026839	0.190624103	0.210258503
1400000US42129801200	900.926	2028.163	69.491	919.574	1916.623	158.485	969.551	1994.478	0	0.375923604	0.332939858	0.345788452
1400000US42129801300	410.926	761.163	37.491	450.574	668.623	75.485	460.551	719.478	0	0.289552572	0.182516352	0.219424268
1400000US42129801400	364.088	557.969	38.118	410.399	466.051	71.551	430.985	505.274	0	0.201922566	0.058704579	0.079346634
1400000US42129801500	666.963	877.208	54.397	717.181	753.011	112.985	741.232	816.172	0	0.131520836	0.022631708	0.048118536
1400000US42129801600	61.675	63.039	8.439	61.582	57.32	11.994	64.087	64.058	0	0.010243855	-0.0325602	-0.000226306
1400000US42129801701	325	811	41	361	727	74	357	787	0	0.412914189	0.314974182	0.375874126
1400000US42129801702	554.45	1546.697	58.896	581.696	1442.718	115.152	592.857	1511.157	0	0.459364466	0.402428343	0.436451468
1400000US42129801703	554.45	1546.697	58.896	581.696	1442.718	115.152	592.857	1511.157	0	0.459364466	0.402428343	0.436451468
1400000US42129801800	891	1918	94	993	1659	192	963	1797	0	0.35377196	0.234177215	0.302173913
1400000US42129801900	946	2532	97	1010	2312	202	980	2489	0	0.443636364	0.369466515	0.434995676
1400000US42129802001	1081.395	1956.793	86.344	1029.8	1972.624	105.423	998.086	2081.251	0	0.280169318	0.30336886	0.351752666
1400000US42129802002	1575.726	2959.052	164.203	1541.092	2932.285	197.748	1496.848	3127.339	0	0.294388507	0.297828253	0.352600576
1400000US42129802101	1298.186	2039.68	106.356	1190.064	2153.185	106.172	1154.826	2271.316	0	0.215286355	0.279212366	0.325873825
1400000US42129802102	1389.655	2201.675	114.232	1274.373	2325.92	112.616	1236.808	2449.958	0	0.219135451	0.283213782	0.329055329
1400000US42129802103	228.837	412.091	20.658	208.125	437.769	18.148	199.33	458.768	0	0.276991956	0.345827523	0.394223961
1400000US42129802200	537	949	81	554	867	129	0	1275	0	0.262922782	0.201935484	1
1400000US42129802301	1210.94	2818.756	127.296	1243.122	2714.826	167.984	0	3510.124	0	0.386773898	0.356696136	1
1400000US42129802303	698.172	1638.296	85.96	739.87	1585.008	92.49	0	2063.488	0	0.388091617	0.349610816	1
1400000US42129802304	1270.138	2770.434	121.039	1266.296	2709.037	169.301	0	3531.796	0	0.360508467	0.348098529	1
