GEO_ID	DEM_USC	REP_USC	OTHERS_USC	DEM_2012	REP_2012	OTH_2012
1400000US42017100211	1772.341	1562.722	0	1576.213	1568.908	0
1400000US42017100212	751.776	949.474	0	715.106	902.98	0
1400000US42013100300	574.445	827.179	0	502.581	696.246	0.917
1400000US42069100300	202.554	79.425	0	194.778	70.488	0
1400000US42017100302	999.112	1145.219	0	1024.113	984.046	0
1400000US42017100303	1304.511	800.128	0	1302.777	659.547	0
1400000US42017100304	572.442	471.567	0	577.825	416.146	0
1400000US42017100306	841.816	549.194	0	802.864	515.052	0
1400000US42017100307	937.772	941.009	0	943.293	826.626	0
1400000US42013100400	257.805	318.96	0	268.18	280.14	2
1400000US42069100400	297.594	87.057	0	293.706	73.368	0
1400000US42017100401	1779.27	1597.456	0	1762.123	1425.309	0
1400000US42017100402	1593.765	1236.899	0	1593.854	1010.974	0
1400000US42017100403	424.511	248.128	0	438.777	218.547	0
1400000US42017100404	1385.338	1256.828	0	1373.632	1132.862	0
1400000US42017100406	1158.055	1119.46	0	1055.88	1075.3	0
1400000US42017100407	201.355	227.535	0	209.055	202.125	0
1400000US42017100408	1209.424	1268.831	0	1215.468	1089.205	0
1400000US42003100500	990.655	108.105	0	906.414	241.041	0
1400000US42013100500	487.008	652.832	0	537.343	583.964	3.582
1400000US42017100500	745.148	671.728	0	741.636	596.024	0
1400000US42069100500	736.88	265.017	0	721.606	224.174	0
1400000US42013100600	369.211	479.093	0	424.737	496.132	1.864
1400000US42017100600	1173.586	879.665	0	1129.167	807.05	0
1400000US42069100600	1033.026	331.473	0	964.386	236.769	0
1400000US42013100700	530.478	799.318	0	564.833	734.293	3.058
1400000US42017100700	1223.438	685.937	0	1226.531	598.026	0
1400000US42013100800	264.824	282.861	0	285.394	309.033	0
1400000US42069100800	578.082	202.852	0	581.685	165.486	0
1400000US42017100803	1149	1286	0	1038	1276	0
1400000US42017100804	981.708	1126.411	0	876.869	1135.654	0
1400000US42017100805	1456.708	1690.411	0	1326.869	1606.654	0
1400000US42017100807	1256.423	1353.122	0	1147.332	1364.84	0
1400000US42017100808	37.277	39.102	0	32.904	38.766	0
1400000US42017100809	2409.671	2555.482	0	2011.092	2590.272	0
1400000US42017100811	630.819	403.682	0	534.905	376.278	0
1400000US42013100900	467.44	771.636	0	535.816	683.021	1.212
1400000US42017100900	1942	2304	0	1636	2275	0
1400000US42069100900	754.311	254.002	0	780.879	204.384	0
1400000US42069101000	1096.721	353.118	0	1114.854	323.034	0
1400000US42003101100	1218.057	244.869	0	1040.146	366.499	0
1400000US42013101100	37.49	57.85	0	47.693	74.741	0.378
1400000US42017101100	496	570	0	454	458	0
1400000US42069101100	586.349	223.668	0	624.494	188.462	0
1400000US42013101200	808.384	1244.283	0	669.564	1026.973	3.659
1400000US42069101200	440.692	162.703	0	458.162	133.6	0
1400000US42069101300	413.486	148.152	0	432.742	131.015	0
1400000US42003101400	1297.121	340.356	0	1240.058	382.621	0
1400000US42013101400	255.509	354.848	0	220.841	256.345	0.176
1400000US42069101400	911.748	305.439	0	925.794	255.371	0
1400000US42017101401	1078.708	1557.324	0	942.142	1334.006	0
1400000US42017101403	1424	1890	0	1354	1815	0
1400000US42017101404	528.261	754.391	0	446.607	756.428	0
1400000US42017101405	1220.969	1646.715	0	1072.749	1456.434	0
1400000US42013101500	624.558	855.7	0	575.406	737.152	0.193
1400000US42017101503	1026.26	1600.464	0	920.78	1497.856	0
1400000US42017101504	992.26	1452.464	0	915.78	1424.856	0
1400000US42017101505	702.72	1111.51	0	666.925	1089.75	0
1400000US42017101506	1208.72	1930.51	0	1149.925	1806.75	0
1400000US42003101600	509.172	25.178	0	718.812	150.082	0
1400000US42013101600	293.926	406.312	0	290.773	338.097	1.132
1400000US42069101600	548.758	187.459	0	591.797	158.194	0
1400000US42017101603	556.924	683.228	0	481.989	564.655	0
1400000US42017101605	1276.975	1098.243	0	1151.286	949.336	0
1400000US42017101607	438.691	589.921	0	384.112	554.306	0
1400000US42017101609	923.594	1470.838	0	904.095	1394.431	0
1400000US42017101610	1509.52	2288.275	0	1389.505	2202.965	0
1400000US42017101611	1380.64	1960.906	0	1286.815	1882.625	0
1400000US42003101700	843.82	46.03	0	756.26	157.49	0
1400000US42013101700	487.02	680.274	0	452.647	501.223	1.21
1400000US42069101700	1101.002	355.9	0	1137.646	286.272	0
1400000US42003101800	1421.366	275.819	0	1223.468	422.232	0
1400000US42013101800	495.995	713.624	0	491.802	620.908	3.21
1400000US42069101800	1923.569	742.42	0	1990.399	621.74	0
1400000US42017101802	1172.017	1766.205	0	960.698	1655.073	0
1400000US42017101803	1880.017	2546.205	0	1586.698	2424.073	0
1400000US42017101805	647.496	821.1	0	535.67	793.73	0
1400000US42017101807	1224.452	1597.96	0	1025.144	1577.26	0
1400000US42017101808	107.956	106.86	0	82.474	94.53	0
1400000US42013101900	422.235	535.144	0	406.499	383.576	3.278
1400000US42017101900	1095	1216	0	943	1187	0
1400000US42069101900	1516.709	564.956	0	1569.667	467.591	0
1400000US42069102000	706.803	232.278	0	763.93	190.885	0
1400000US42017102002	783	949	0	691	946	0
1400000US42017102003	955	1481	0	856	1378	0
1400000US42017102004	1260	1412	0	1067	1339	0
1400000US42069102100	556.392	157.287	0	588.234	130.524	0
1400000US42017102102	612.247	1395.784	0	561.435	1285.072	0
1400000US42017102104	1141	1812	0	962	1710	0
1400000US42069102200	814.104	244.187	0	846.146	198.816	0
1400000US42017102300	1144	2060	0	1010	1905	0
1400000US42069102300	515.843	156.334	0	541.265	114.203	0
1400000US42017102401	938.048	1370.668	0	841.222	1305.561	0
1400000US42017102402	1653.048	2400.668	0	1427.222	2290.561	0
1400000US42017102500	943.796	1251.82	0	865.444	1153.632	0
1400000US42069102500	964.022	328.198	0	950.881	257.267	0
1400000US42017102600	435	577	0	350	554	0
1400000US42069102600	437.536	146.002	0	455.296	111.598	0
1400000US42017102700	341.796	616.82	0	338.444	550.632	0
1400000US42069102700	504.07	165.54	0	510.978	166.352	0
1400000US42069102800	1592.334	612.925	0	1574.432	580.52	0
1400000US42017102801	699.948	1278.471	0	630.343	1099.179	0
1400000US42069102900	108.688	30.293	0	109.294	24.748	0
1400000US42069103000	53.038	14.858	0	54.589	12.988	0
1400000US42069103100	383.764	104.049	0	412.43	84.964	0
1400000US42017103101	395.664	618.192	0	373.256	574.084	0
1400000US42017103102	258.574	346.307	0	254.906	296.484	0
1400000US42017103103	1044.91	1337.115	0	1002.65	1184.4	0
1400000US42017103300	470	864	0	438	807	0
1400000US42017103400	1111	1854	0	1020	1652	0
1400000US42017103700	684	1281	0	681	1165	0
1400000US42017103800	334	421	0	287	344	0
1400000US42017103900	1032	1418	0	966	1324	0
1400000US42017104000	1412	2669	0	1211	2477	0
1400000US42017104100	427	564	0	338	598	0
1400000US42017104201	960.456	1428.98	0	871.905	1325.515	0
1400000US42017104203	1273.846	1796.02	0	1109.075	1586.735	0
1400000US42017104204	895.39	1247.04	0	719.17	1156.22	0
1400000US42017104301	1167.48	1112.14	0	1063.36	1166.76	0
1400000US42017104303	1008.193	912.381	0	886.87	946.047	0
1400000US42017104304	562.713	569.241	0	477.51	588.287	0
1400000US42017104400	1042	559	0	897	561	0
1400000US42017104502	2081.894	2831.503	0	1841.34	2668.34	0
1400000US42017104503	1368.894	1834.503	0	1256.34	1798.34	0
1400000US42017104505	1181.004	1841.904	0	1029.022	1866.62	0
1400000US42017104506	164.004	254.904	0	148.022	259.62	0
1400000US42017104601	1338.493	1710.938	0	1242.308	1680.702	0
1400000US42017104603	2519.693	3067.938	0	2243.608	3070.302	0
1400000US42017104604	1754.224	1983.76	0	1532.9	1891.64	0
1400000US42017104701	1967.553	1721.284	0	1704.053	1673.486	0
1400000US42017104702	830.103	544.752	0	720.523	538.092	0
1400000US42017104703	1105.428	760.627	0	975.013	775.807	0
1400000US42017104800	616	718	0	601	691	0
1400000US42017104901	1812.48	2807.19	0	1576.314	2722.887	0
1400000US42017104902	3237.48	4931.19	0	2834.314	4755.887	0
1400000US42017105003	1259	1725	0	1056	1770	0
1400000US42017105004	1377.306	2257.484	0	1207.674	2262.498	0
1400000US42017105006	1058.186	1553.664	0	936.514	1522.478	0
1400000US42017105008	968.35	1888.08	0	878.22	1777.11	0
1400000US42017105009	882	1088	0	761	1092	0
1400000US42017105010	1175	1239	0	999	1258	0
1400000US42017105011	209.88	257.18	0	169.84	254.98	0
1400000US42017105012	680.298	1041.573	0	562.299	1016.178	0
1400000US42017105013	1756.648	3139.653	0	1533.519	3033.288	0
1400000US42017105100	756	1165	0	656	1170	0
1400000US42017105202	1219.216	1136.564	0	1063.384	1244.506	0
1400000US42017105203	746.568	743.892	0	598.092	777.378	0
1400000US42017105206	2349.966	2138.288	0	1806.346	2337.998	0
1400000US42017105207	1867.868	1781.948	0	1532.89	1820.25	0
1400000US42017105208	710.868	723.948	0	559.89	752.25	0
1400000US42017105300	1808.102	1575.144	0	1331.674	1732.102	0
1400000US42017105400	2402	3335	0	1772	3535	0
1400000US42017105505	1517.794	1028.142	0	1122.985	1142.723	0
1400000US42017105506	1887.519	1548.805	0	1460.534	1845.841	0
1400000US42017105507	2991.375	2258.681	0	2315.583	2724.55	0
1400000US42017105508	1059.497	1180.092	0	739.063	1443.776	0
1400000US42017105509	1059.497	1180.092	0	739.063	1443.776	0
1400000US42017105510	1133.489	877.046	0	875.472	955.925	0
1400000US42017105511	1053.329	818.806	0	813.152	892.965	0
1400000US42017105600	917	676	0	779	686	0
1400000US42017105702	801.821	618.528	0	804.733	578.858	0
1400000US42017105704	1259.744	645.968	0	1174.859	616.26	0
1400000US42017105801	1427.022	1256.891	0	1246.703	1290.238	0
1400000US42017105805	141.06	123.778	0	131.122	116.29	0
1400000US42017105807	855	644	0	685	602	0
1400000US42017105808	962.999	973.377	0	944.457	909.36	0
1400000US42017105809	1098.999	1140.377	0	1080.457	1083.36	0
1400000US42017105810	559	566	0	529	535	0
1400000US42017105811	1180.628	1028.248	0	1124.21	960.31	0
1400000US42017105812	2.568	2.76	0	2.424	2.352	0
1400000US42017105900	603	463	0	615	389	0
1400000US42017106000	879.819	689.682	0	753.905	656.278	0
1400000US42017106100	708	772	0	649	761	0
1400000US42017106200	1984.074	2508.563	0	1811.59	2653.466	0
1400000US42017106300	1535.247	2468.784	0	1353.435	2258.072	0
1400000US42017106401	0	0	0	0	0	0
1400000US42017106402	1195.948	2185.471	0	1067.343	1951.179	0
1400000US42017106500	1264	2045	0	1214	2003	0
1400000US42017106600	463	732	0	417	664	0
1400000US42039110100	0	1603	0	541	1114	96
1400000US42069110100	654	791	0	747	594	0
1400000US42003110200	2171.686	403.672	0	2018.526	509.13	0
1400000US42039110201	0	1393.2	0	621.976	929.864	126.944
1400000US42069110201	769	1410	0	867	1164	0
1400000US42039110202	0	1212.2	0	600.976	826.864	109.944
1400000US42069110202	1096	1529	0	1215	1256	0
1400000US42039110300	0	1015	0	511	627	94
1400000US42069110300	955	1361	0	928	1278	0
1400000US42039110400	0	1004	0	470	651	81
1400000US42069110401	1797.888	2087.385	0	1737.085	1869.088	0
1400000US42069110402	244.1	301.68	0	206.176	277.056	0
1400000US42069110403	938.068	1121.393	0	842.941	1030.112	0
1400000US42069110500	1571.64	1744.344	0	1469.016	1687.04	0
1400000US42039110501	0	1359.33	0	550.622	916.278	76.374
1400000US42039110502	0	1585.33	0	648.622	1078.278	85.374
1400000US42003110600	1265.751	155.801	0	577.381	165.631	0
1400000US42039110600	0	1198	0	436	832	72
1400000US42069110600	880	593	0	925	484	0
1400000US42039110700	0	1427	0	476	1040	62
1400000US42069110700	762.053	376.014	0	779.568	277.725	0
1400000US42039110800	0	1823.62	0	694.12	1327.56	127.28
1400000US42069110800	818.501	431.032	0	864.907	312.037	0
1400000US42039110900	0	1662	0	523	1222	106
1400000US42069110900	808.272	435.555	0	895.36	305.911	0
1400000US42039111000	0	902	0	270	618	43
1400000US42069111000	611	386	0	617	328	0
1400000US42039111100	351.701	781.934	0	438.875	687.357	0
1400000US42069111100	2718	1197	0	2743	909	0
1400000US42039111200	199.701	485.934	0	254.875	403.357	0
1400000US42069111200	2293	1054	0	2432	836	0
1400000US42003111300	1110.197	134.907	0	767	255.09	0
1400000US42039111300	0	2695.874	0	888.876	1991.038	164.214
1400000US42069111300	1841	607	0	1878	443	0
1400000US42003111400	635.793	32.437	0	668.523	288.072	0
1400000US42039111400	0	1775.756	0	812.008	1311.116	104.832
1400000US42069111400	1602	1072	0	1749	801	0
1400000US42003111500	1342.382	101.912	0	1204.039	322.045	0
1400000US42039111500	0	798.558	0	547.182	511.964	57.07
1400000US42069111500	707.33	327.299	0	762.086	251.962	0
1400000US42039111600	0	524.97	0	362.859	350.78	39.198
1400000US42069111600	707.33	327.299	0	762.086	251.962	0
1400000US42039111700	0	548.258	0	262.126	403.84	26.098
1400000US42069111700	1355	654	0	1400	503	0
1400000US42039111800	0	374.684	0	122.871	261.998	33.124
1400000US42069111800	1837	2828	0	1955	2251	0
1400000US42039111900	0	1158	0	401	777	51
1400000US42069112000	1506.568	527.921	0	1567.07	450.961	0
1400000US42039112001	0	935	0	514	611	45
1400000US42039112002	0	480	0	322	275	48
1400000US42069112100	982.323	395.996	0	999.528	302.212	0
1400000US42069112200	635.203	201.519	0	690.154	195.406	0
1400000US42069112300	1179.228	466.538	0	1206.99	365.693	0
1400000US42069112400	768	1479	0	812	1181	0
1400000US42069112500	2062	823	0	2009	710	0
1400000US42069112600	1715.457	937.167	0	1591.347	966.421	0
1400000US42069112700	1736.457	983.167	0	1706.347	888.421	0
1400000US42069112800	2013	865	0	1364	446	0
1400000US42069112901	1071.626	1290.062	0	1154.734	1037.676	0
1400000US42069112902	1730.626	2600.062	0	1886.734	2090.676	0
1400000US42003120300	837.666	20.615	0	648.826	284.619	0
1400000US42003120400	403.66	8.506	0	726.027	94.734	0
1400000US42003120700	422.954	8.609	0	785.643	107.747	0
1400000US42003120800	306.342	8.576	0	586.061	186.28	0
1400000US42003130100	967.715	37.968	0	1303.06	360.241	0
1400000US42003130200	503.225	22.132	0	661.181	239.413	0
1400000US42003130300	858.546	32.213	0	1292.847	489.813	0
1400000US42003130400	671.142	21.368	0	963.388	275.486	0
1400000US42003130600	1331.489	45.237	0	1489.461	471.389	0
1400000US42003140100	2367.097	420.57	0	680.772	268.961	0
1400000US42003140200	914.92	214.368	0	867.248	546.606	0
1400000US42003140300	2235.459	381.396	0	1497.4	522.87	0
1400000US42003140400	1501.474	277.678	0	969.322	239.524	0
1400000US42003140500	36.07	4.292	0	14.45	4.986	0
1400000US42003140600	994.652	161.964	0	533.026	103.922	0
1400000US42003140800	1527.125	374.215	0	729.376	226.474	0
1400000US42003141000	731.416	105.556	0	737.753	90.587	0
1400000US42003141100	1039.072	266.15	0	982.264	136.102	0
1400000US42003141300	1617.708	383.925	0	1316.297	424.364	0
1400000US42003141400	1603.712	343.305	0	837.294	366.373	0
1400000US42003151600	1208.594	292.612	0	1140.344	380.529	0
1400000US42003151700	2011.769	521.862	0	1245.134	424.548	0
1400000US42031160101	238	711	0	254	634	0
1400000US42031160102	559	1322	0	483	1179	0
1400000US42031160200	398	1159	0	419	1010	0
1400000US42031160300	543	1809	0	530	1673	0
1400000US42031160400	307	1415	0	394	1267	0
1400000US42031160500	109	1371	0	428	992	42
1400000US42031160600	826	943	0	711	826	0
1400000US42031160700	0	1443	0	583	910	65
1400000US42003160800	713.585	236.005	0	1080.7	520.081	0
1400000US42031160800	0	1717	0	435	1284	86
1400000US42003160900	723.481	269.861	0	681.002	271.919	0
1400000US42031160900	417	2244	0	562	1938	34
1400000US42003170200	1845.293	772.385	0	1732.917	964.461	0
1400000US42003170600	1389.711	493.698	0	1923.329	1130.608	0
1400000US42003180300	753.758	156.331	0	1267.199	508.053	0
1400000US42003180700	373.005	94.063	0	472.477	215.069	0
1400000US42003190300	889.917	421.919	0	1786.348	226.83	0
1400000US42003191100	644.016	300.844	0	637.011	136.493	0
1400000US42003191400	686.073	261.445	0	1377.342	160.545	0
1400000US42003191500	704.787	248.688	0	1333.862	105.41	0
1400000US42003191600	1375.851	385.08	0	1341.852	286.737	0
1400000US42003191700	1046.526	410.75	0	1036.56	324.925	0
1400000US42003191800	1831.697	755.127	0	2033.275	711.829	0
1400000US42003191900	898.245	382.639	0	964.969	334.367	0
1400000US42003192000	1115.455	368.96	0	1016.73	279.859	0
1400000US42121200000	342	1272	0	419	1087	1
1400000US42079200100	598.475	311.853	0	578.991	217.15	0
1400000US42121200100	371	1504	0	469	1299	2
1400000US42091200103	1367	0	0	1245	956	0
1400000US42091200104	1199.53	0	0	1061.414	1051.478	0
1400000US42091200105	1038.63	0	0	877.564	878.823	0
1400000US42091200106	9.1	0	0	7.15	7.345	0
1400000US42079200200	967.111	407.109	0	932.987	315.416	0
1400000US42091200200	357	0	0	291	403	0
1400000US42121200200	636	1879	0	747	1657	3
1400000US42079200300	575	261	0	556	213	0
1400000US42121200300	194.064	392.793	0	223.92	308.823	0
1400000US42091200301	2127.377	0	0	1817.133	1109.392	0
1400000US42091200305	553.191	0	0	491.776	419.637	0
1400000US42091200306	1046.207	0	0	918.016	874.581	0
1400000US42091200307	563.829	0	0	492.616	292.608	0
1400000US42091200308	1176.102	0	0	1031.622	598.778	0
1400000US42091200309	993.856	0	0	899.175	618.118	0
1400000US42091200310	1001.808	0	0	906.071	627.574	0
1400000US42079200400	531.666	228.122	0	586.24	189.632	0
1400000US42121200400	479.251	1029.191	0	493.518	865.442	0
1400000US42091200401	1196.17	0	0	977.514	739.588	0
1400000US42091200402	480.17	0	0	398.514	313.588	0
1400000US42079200500	794.665	327.619	0	752.813	252.938	0
1400000US42121200500	637.187	1148.398	0	637.598	1039.619	0
1400000US42091200501	1251.326	0	0	1060.853	1192.866	0
1400000US42091200502	859.676	0	0	802.053	465.366	0
1400000US42091200505	1489.414	1502.604	0	1213.592	1722.152	0
1400000US42091200506	1283.612	1794.893	0	701.068	1060.935	0
1400000US42091200507	1558.198	780.289	0	1377.476	1278.783	0
1400000US42079200600	566.947	293.029	0	623.452	198.413	0
1400000US42121200600	563	1561	0	649	1335	2
1400000US42091200602	2368.898	0	0	1933.994	1468.165	0
1400000US42091200603	1169.698	0	0	995.663	898.699	0
1400000US42091200605	2145.884	0	0	1779.635	1579.998	0
1400000US42091200606	1048.282	0	0	940.382	658.11	0
1400000US42091200607	1184.966	0	0	966.686	885.642	0
1400000US42079200700	384.835	189.417	0	398.038	123.303	0
1400000US42121200700	242.122	372.706	0	266.77	358.87	0.294
1400000US42091200703	1100	1192	0	980	1098	0
1400000US42091200704	835	879	0	1176	1468	0
1400000US42091200707	807	865	0	727	748	0
1400000US42091200708	1339	1531	0	1162	1411	0
1400000US42079200800	694.068	235.176	0	678.776	202.712	0
1400000US42091200800	774	599	0	2	0	0
1400000US42121200800	374.172	685.461	0	408.676	632.193	1.204
1400000US42079200900	914.656	453.56	0	1040.192	349.136	0
1400000US42121200900	390.172	720.461	0	439.676	650.193	2.204
1400000US42091200901	1277.331	0	0	1141.299	592.773	0
1400000US42091200902	1277.331	0	0	1141.299	592.773	0
1400000US42091200903	1385.084	0	0	1128.331	577.821	0
1400000US42091200906	583	0	0	497	325	0
1400000US42091200907	1154.934	0	0	1044.581	566.881	0
1400000US42091200908	392.934	0	0	331.581	133.881	0
1400000US42079201000	28.022	11.796	0	31.87	8.71	0
1400000US42121201000	473.122	857.706	0	516.77	804.87	0.294
1400000US42091201003	1388.83	772.147	0	1299.892	1115.983	0
1400000US42091201004	871.685	834.038	0	760.223	831.552	0
1400000US42091201005	1260.685	1388.038	0	1135.223	1359.552	0
1400000US42091201006	75.46	129.045	0	77.114	129.521	0
1400000US42079201100	138.768	63.21	0	143.178	50.274	0
1400000US42091201100	1152	0	0	1020	601	0
1400000US42121201100	601	1701	0	661	1533	1
1400000US42079201200	138.768	63.21	0	143.178	50.274	0
1400000US42121201200	271.998	1004.285	0	319.206	891.038	0.878
1400000US42091201201	2158.074	1212.555	0	1901.623	1980.603	0
1400000US42091201203	1534.074	1569.555	0	1345.623	1818.603	0
1400000US42091201204	1090.798	0	0	965.807	634.128	0
1400000US42079201300	500.173	249.657	0	528.594	207.571	0
1400000US42121201300	370.998	1338.285	0	437.206	1192.038	0.878
1400000US42091201301	1240.469	0	0	1066.193	511.958	0
1400000US42091201302	1986.225	0	0	1717.234	912.752	0
1400000US42079201400	28.022	11.796	0	31.87	8.71	0
1400000US42121201400	328	1284	0	403	1027	3
1400000US42091201404	2397.942	343.131	0	2168.942	1263.904	0
1400000US42091201406	1748.799	138.915	0	1510.14	883.124	0
1400000US42091201407	1792.503	138.915	0	1614.368	756.084	0
1400000US42091201408	2780.399	151	0	2317.22	1225.639	0
1400000US42091201409	1823.76	1184	0	1748.745	1645.938	0
1400000US42091201410	1054.122	204.216	0	911.096	651.981	0
1400000US42091201411	971.002	343.131	0	873.336	704.658	0
1400000US42079201500	82.023	53.965	0	88.796	39.483	0
1400000US42121201500	402	1310	0	463	1110	2
1400000US42091201501	1207.232	0	0	1094.29	614.042	0
1400000US42091201502	408.213	0	0	335.788	262.438	0
1400000US42079201600	515.413	261.997	0	545.426	216.425	0
1400000US42091201603	2151.706	0	0	1983.335	559.909	0
1400000US42091201604	1956.498	0	0	1788.157	592.502	0
1400000US42091201605	974.814	0	0	864.159	415.152	0
1400000US42091201606	434.022	0	0	406.337	64.559	0
1400000US42091201607	1269.894	0	0	1122.033	479.219	0
1400000US42091201608	1595.723	0	0	1323.718	870.216	0
1400000US42091201703	1367.888	0	0	1127.58	723.556	0
1400000US42091201704	778.292	0	0	680.628	281.688	0
1400000US42091201705	1919.692	0	0	1682.096	1018.538	0
1400000US42091201706	1777.591	0	0	1504.794	814.608	0
1400000US42091201800	935.869	0	0	803.568	404.935	0
1400000US42091201901	1883.761	0	0	1699.905	918.039	0
1400000US42091201902	2311.393	0	0	2104.871	1037.882	0
1400000US42091202000	856	0	0	699	626	0
1400000US42091202100	2116	0	0	1871	731	0
1400000US42003202200	641.532	194.422	0	706.419	123.815	0
1400000US42091202201	2191.475	0	0	2005.422	783.387	0
1400000US42091202202	860.375	0	0	800.66	147.185	0
1400000US42003202300	593.378	317.16	0	749.16	295.791	0
1400000US42091202301	2886.257	0	0	2752.135	627.302	0
1400000US42091202302	2377.625	0	0	2303.633	340.564	0
1400000US42091202401	1212.968	0	0	1217.74	31.304	0
1400000US42091202402	2669	0	0	2593	327	0
1400000US42091202500	2757.54	0	0	2588.655	261.605	0
1400000US42091202602	938.5	0	0	895.52	247.16	0
1400000US42091202603	1304.684	0	0	1218.865	387.514	0
1400000US42091202604	1180.144	0	0	1030.21	451.909	0
1400000US42091203000	691.109	872.467	0	603.377	893.723	0
1400000US42091203103	1062.109	872.467	0	891.377	1099.723	0
1400000US42091203104	1505.344	423	0	1349.848	1120.688	0
1400000US42091203105	1487.344	0	0	1334.848	603.688	0
1400000US42091203106	749	0	0	468	304	0
1400000US42091203203	1374.271	412.327	0	1194.597	881.617	0
1400000US42091203204	2108.194	2040.793	0	1786.471	2173.894	0
1400000US42091203205	778.265	282.277	0	707.125	577.131	0
1400000US42091203207	1111.383	989.067	0	1011.809	1092.023	0
1400000US42091203208	1156.371	1280.114	0	1076.104	1283.233	0
1400000US42091203302	1330.315	1595.114	0	1245.593	1599.359	0
1400000US42091203303	1562.799	0	0	1308.699	902.887	0
1400000US42091203304	1470.315	275.114	0	1255.593	893.359	0
1400000US42091203401	1254.352	1182.606	0	1121.758	1150.974	0
1400000US42091203402	2056.026	1956.462	0	1857.818	1846.338	0
1400000US42091203403	1055.026	1035.462	0	1014.818	1005.338	0
1400000US42091203500	1931.28	0	0	1752.935	457.875	0
1400000US42091203601	772.206	0	0	735.93	72.062	0
1400000US42091203602	189.976	0	0	170.29	39.672	0
1400000US42091203700	1136.812	399.02	0	1029.421	598.163	0
1400000US42091203801	805.771	0	0	755.076	180.684	0
1400000US42091203803	382.387	0	0	374.338	66.623	0
1400000US42091203804	268.351	0	0	264.086	38.587	0
1400000US42091203901	694.748	0	0	685.301	42.179	0
1400000US42091203902	249.798	0	0	241.596	38.664	0
1400000US42091204002	1352.88	428.4	0	1171.656	892.581	0
1400000US42091204007	533.436	0	0	431.544	251.184	0
1400000US42091204008	793.668	0	0	667.444	441.676	0
1400000US42091204009	381.617	363.972	0	333.585	379.595	0
1400000US42091204010	745.51	952.906	0	693.074	939.08	0
1400000US42091204101	1649.035	0	0	1359.058	843.853	0
1400000US42091204102	1669.035	0	0	1335.058	867.853	0
1400000US42091204200	508	0	0	414	300	0
1400000US42091204300	2630.325	776.229	0	1150.873	426.208	14.548
1400000US42091204400	2833.049	1032.285	0	1281.783	562.175	19.17
1400000US42091204500	4802.193	1691.787	0	2204.761	876.522	27.572
1400000US42091204600	4696.42	1574.798	0	2155.596	998.783	23.77
1400000US42091204701	2425.515	857.731	0	1050.348	525.647	20.071
1400000US42091204702	1296.235	511.795	0	570.616	294.175	14.319
1400000US42091204800	2351.684	2160.417	0	1020.229	1249.995	9.038
1400000US42091204900	3262.576	2476.957	0	1391.381	1350.57	25.873
1400000US42091205000	474.872	309.765	0	177.017	171.84	1.325
1400000US42091205100	670.614	378.408	0	285.896	219.948	2.237
1400000US42091205200	1750.442	965.464	0	733.614	558.975	12.537
1400000US42091205300	1675.594	378.715	0	737.382	184.197	11.486
1400000US42091205400	5728.531	2236.481	0	2578.793	1286.787	27.847
1400000US42091205501	4613.576	1158.781	0	2025.997	622.294	32.668
1400000US42091205502	4234.628	1409.061	0	1899.952	788.613	30.59
1400000US42091205503	3277.115	974.836	0	1489.366	551.746	23.309
1400000US42091205600	6793.376	2319.942	0	3007.306	1324.136	49.388
1400000US42091205700	1178	0	0	1007	545	0
1400000US42091205801	1230.26	548.561	0	1149.545	804.923	0
1400000US42091205805	967.405	0	0	787.155	526.644	0
1400000US42091205806	592.98	0	0	502.445	314.608	0
1400000US42091205807	425.126	0	0	341.146	222.248	0
1400000US42091205808	923.048	409.554	0	804.056	717.291	0
1400000US42091205809	761.911	406.83	0	660.893	600.499	0
1400000US42091205903	237.498	254.142	0	218.503	262.316	0
1400000US42091205904	21.222	19.305	0	20.25	18.333	0
1400000US42091205905	950.068	0	0	773.676	463.319	0
1400000US42091205906	598.133	0	0	480.316	310.46	0
1400000US42091206004	1102.88	1192.422	0	940.43	1115.51	0
1400000US42091206005	1110.88	1409.422	0	904.43	1352.51	0
1400000US42091206006	808.43	970.352	0	750.056	1040.758	0
1400000US42091206007	1078.077	1263.21	0	808.638	1169.537	0
1400000US42091206102	1724.309	1995.662	0	1489.116	1767.236	0
1400000US42091206104	2172.373	2656.062	0	1866.172	2349.9	0
1400000US42091206105	1569.382	2043.794	0	1371.453	1812.102	0
1400000US42091206106	579.123	769.87	0	544.485	703.034	0
1400000US42091206201	652.944	657.144	0	611.976	545.076	0
1400000US42091206202	652.944	657.144	0	611.976	545.076	0
1400000US42091206300	1210	1237	0	1084	1151	0
1400000US42091206400	788	1113	0	720	1114	0
1400000US42091206501	869.214	1055.67	0	809.804	1032.82	0
1400000US42091206502	1743.214	2253.67	0	1673.804	2195.82	0
1400000US42091206600	246	310	0	250	283	0
1400000US42091206702	296.205	525.512	0	231.322	468.689	0
1400000US42091206703	446.145	723.732	0	370.042	639.709	0
1400000US42091206704	1251.145	1929.732	0	1102.042	1775.709	0
1400000US42091206801	1527.844	2668.589	0	1321.935	2392.869	0
1400000US42091206802	984.844	1778.589	0	888.935	1640.869	0
1400000US42091206901	1023.705	1143.986	0	859.644	1123.535	0
1400000US42091206904	1067.335	1279.378	0	961.496	1227.878	0
1400000US42091206905	1517.242	1930.556	0	1362.475	1813.869	0
